Aux out [V]	Aux in [V]	PDH out [a.u.]
-1.7876E-1	7.6400E-1	-2.8100E+2
-1.7794E-1	7.6400E-1	-1.0000E+0
-1.7700E-1	7.6497E-1	-4.9800E+2
-1.7617E-1	7.6376E-1	3.8000E+1
-1.7535E-1	7.6473E-1	-7.0200E+2
-1.7452E-1	7.6400E-1	3.0200E+2
-1.7370E-1	7.6716E-1	-6.8400E+2
-1.7276E-1	7.6449E-1	1.0000E+1
-1.7194E-1	7.6521E-1	-1.8000E+1
-1.7111E-1	7.6521E-1	-5.4300E+2
-1.7029E-1	7.6400E-1	-3.2800E+2
-1.6947E-1	7.6400E-1	-7.1100E+2
-1.6864E-1	7.6521E-1	-6.4400E+2
-1.6770E-1	7.6594E-1	5.4000E+1
-1.6688E-1	7.6376E-1	-2.0600E+2
-1.6594E-1	7.6594E-1	-6.5700E+2
-1.6511E-1	7.6424E-1	-1.2300E+2
-1.6429E-1	7.6546E-1	1.2200E+2
-1.6335E-1	7.6521E-1	-3.7100E+2
-1.6252E-1	7.6546E-1	-4.1900E+2
-1.6170E-1	7.6449E-1	-3.3600E+2
-1.6088E-1	7.6449E-1	3.7000E+1
-1.6005E-1	7.6521E-1	-5.6800E+2
-1.5911E-1	7.6376E-1	-8.4000E+1
-1.5829E-1	7.6376E-1	-6.1400E+2
-1.5746E-1	7.6570E-1	-2.0400E+2
-1.5664E-1	7.6497E-1	-3.7900E+2
-1.5582E-1	7.6497E-1	-4.4600E+2
-1.5488E-1	7.6546E-1	-3.8700E+2
-1.5405E-1	7.6376E-1	-3.0700E+2
-1.5323E-1	7.6521E-1	-2.6500E+2
-1.5241E-1	7.6497E-1	2.8100E+2
-1.5158E-1	7.6400E-1	-3.7300E+2
-1.5064E-1	7.6351E-1	-5.4600E+2
-1.4970E-1	7.6521E-1	-5.7400E+2
-1.4888E-1	7.6497E-1	-1.9800E+2
-1.4805E-1	7.6473E-1	-6.2800E+2
-1.4723E-1	7.6497E-1	-3.8600E+2
-1.4640E-1	7.6400E-1	1.3700E+2
-1.4546E-1	7.6497E-1	-4.0600E+2
-1.4464E-1	7.6570E-1	-3.7000E+1
-1.4382E-1	7.6619E-1	-6.4000E+2
-1.4299E-1	7.6400E-1	-3.1800E+2
-1.4217E-1	7.6449E-1	-1.2040E+3
-1.4123E-1	7.6497E-1	-9.0800E+2
-1.4040E-1	7.6327E-1	-3.7200E+2
-1.3958E-1	7.6497E-1	-8.0600E+2
-1.3876E-1	7.6376E-1	-8.7600E+2
-1.3793E-1	7.6667E-1	-3.5000E+2
-1.3699E-1	7.6424E-1	-4.5400E+2
-1.3617E-1	7.6497E-1	-1.5900E+2
-1.3535E-1	7.6521E-1	-8.6100E+2
-1.3440E-1	7.6473E-1	-5.0000E+0
-1.3358E-1	7.6449E-1	-2.4000E+2
-1.3264E-1	7.6449E-1	-7.7800E+2
-1.3182E-1	7.6424E-1	-3.0200E+2
-1.3099E-1	7.6473E-1	-8.2000E+1
-1.3017E-1	7.6521E-1	-5.8500E+2
-1.2934E-1	7.6619E-1	-9.7500E+2
-1.2840E-1	7.6424E-1	-3.7000E+2
-1.2758E-1	7.6473E-1	1.8000E+1
-1.2676E-1	7.6473E-1	-7.6600E+2
-1.2593E-1	7.6376E-1	-4.5000E+2
-1.2511E-1	7.6400E-1	-2.8700E+2
-1.2429E-1	7.6497E-1	-2.9100E+2
-1.2334E-1	7.6303E-1	-3.7300E+2
-1.2252E-1	7.6351E-1	-8.4600E+2
-1.2170E-1	7.6473E-1	9.0000E+0
-1.2087E-1	7.6546E-1	7.9000E+1
-1.1993E-1	7.6546E-1	-2.6300E+2
-1.1911E-1	7.6376E-1	-6.3300E+2
-1.1817E-1	7.6449E-1	-6.9700E+2
-1.1734E-1	7.6449E-1	-7.6400E+2
-1.1652E-1	7.6327E-1	2.3200E+2
-1.1570E-1	7.6376E-1	-6.1800E+2
-1.1476E-1	7.6473E-1	-4.6300E+2
-1.1393E-1	7.6400E-1	-4.5100E+2
-1.1311E-1	7.6521E-1	-4.3400E+2
-1.1228E-1	7.6497E-1	-3.3900E+2
-1.1146E-1	7.6424E-1	-1.1400E+2
-1.1052E-1	7.6400E-1	3.9000E+2
-1.0970E-1	7.6376E-1	-3.8100E+2
-1.0887E-1	7.6376E-1	-8.1000E+1
-1.0805E-1	7.6546E-1	-3.3600E+2
-1.0723E-1	7.6546E-1	-1.3800E+2
-1.0628E-1	7.6303E-1	-5.0000E+1
-1.0546E-1	7.6351E-1	-3.2200E+2
-1.0464E-1	7.6400E-1	-3.2400E+2
-1.0370E-1	7.6570E-1	-3.9800E+2
-1.0287E-1	7.6351E-1	-3.8200E+2
-1.0205E-1	7.6424E-1	-9.3800E+2
-1.0111E-1	7.6497E-1	-4.2800E+2
-1.0028E-1	7.6449E-1	-3.7300E+2
-9.9460E-2	7.6303E-1	-1.0700E+2
-9.8636E-2	7.6327E-1	-1.9800E+2
-9.7813E-2	7.6594E-1	1.2000E+1
-9.6872E-2	7.6351E-1	-4.7200E+2
-9.6048E-2	7.6521E-1	-2.9000E+2
-9.5224E-2	7.6303E-1	-4.7700E+2
-9.4401E-2	7.6351E-1	-5.4400E+2
-9.3577E-2	7.6351E-1	-3.4100E+2
-9.2636E-2	7.6279E-1	-4.6800E+2
-9.1812E-2	7.6279E-1	-5.2000E+2
-9.0989E-2	7.6376E-1	5.6900E+2
-9.0165E-2	7.6473E-1	-3.0000E+1
-8.9342E-2	7.6449E-1	-7.4100E+2
-8.8400E-2	7.6279E-1	-7.4300E+2
-8.7459E-2	7.6376E-1	-5.0000E+1
-8.6636E-2	7.6303E-1	-2.9800E+2
-8.5812E-2	7.6351E-1	-2.0600E+2
-8.4988E-2	7.6497E-1	-4.9700E+2
-8.4047E-2	7.6303E-1	-4.2600E+2
-8.3224E-2	7.6473E-1	-8.5800E+2
-8.2400E-2	7.6473E-1	-2.7400E+2
-8.1576E-2	7.6206E-1	-3.3200E+2
-8.0753E-2	7.6327E-1	-6.4900E+2
-7.9929E-2	7.6473E-1	-3.8600E+2
-7.8988E-2	7.6424E-1	-5.4600E+2
-7.8164E-2	7.6327E-1	-3.0100E+2
-7.7341E-2	7.6497E-1	-5.1800E+2
-7.6517E-2	7.6570E-1	4.0000E+0
-7.5694E-2	7.6351E-1	-9.4200E+2
-7.4752E-2	7.6279E-1	-1.0810E+3
-7.3929E-2	7.6351E-1	-9.0500E+2
-7.3105E-2	7.6376E-1	-4.2700E+2
-7.2164E-2	7.6133E-1	-7.1400E+2
-7.1340E-2	7.6230E-1	-4.9000E+1
-7.0399E-2	7.6206E-1	-3.4600E+2
-6.9575E-2	7.6206E-1	-8.3000E+2
-6.8752E-2	7.6303E-1	-7.4400E+2
-6.7928E-2	7.6230E-1	-1.0340E+3
-6.7105E-2	7.6376E-1	-6.9200E+2
-6.6163E-2	7.6206E-1	-2.9800E+2
-6.5340E-2	7.6254E-1	-1.5600E+2
-6.4516E-2	7.6108E-1	-3.4900E+2
-6.3693E-2	7.6230E-1	-4.9200E+2
-6.2869E-2	7.6303E-1	-9.1000E+1
-6.1928E-2	7.6279E-1	1.4300E+2
-6.1104E-2	7.6084E-1	-3.9600E+2
-6.0281E-2	7.6206E-1	-5.1900E+2
-5.9457E-2	7.6303E-1	-1.6900E+2
-5.8633E-2	7.6206E-1	-7.5600E+2
-5.7692E-2	7.6108E-1	-2.0700E+2
-5.6751E-2	7.5987E-1	-5.0500E+2
-5.5927E-2	7.6084E-1	-7.3500E+2
-5.5104E-2	7.6084E-1	-3.4100E+2
-5.4280E-2	7.6108E-1	-3.8900E+2
-5.3457E-2	7.6084E-1	-1.8700E+2
-5.2515E-2	7.5963E-1	-4.6400E+2
-5.1692E-2	7.5890E-1	1.2000E+2
-5.0868E-2	7.5890E-1	-2.5200E+2
-5.0045E-2	7.6060E-1	3.1000E+1
-4.9221E-2	7.5890E-1	9.2000E+1
-4.8280E-2	7.5963E-1	-1.5700E+2
-4.7456E-2	7.5987E-1	8.1000E+1
-4.6633E-2	7.6011E-1	-4.9900E+2
-4.5809E-2	7.5866E-1	-3.0800E+2
-4.4985E-2	7.5914E-1	-6.6700E+2
-4.4044E-2	7.5768E-1	2.1000E+1
-4.3221E-2	7.5768E-1	-9.7000E+1
-4.2397E-2	7.5768E-1	6.5000E+1
-4.1456E-2	7.5623E-1	-2.6600E+2
-4.0632E-2	7.5647E-1	-2.9600E+2
-3.9691E-2	7.5671E-1	-4.0000E+2
-3.8867E-2	7.5671E-1	-4.8300E+2
-3.8044E-2	7.5525E-1	-4.0000E+1
-3.7220E-2	7.5647E-1	-5.7200E+2
-3.6397E-2	7.5501E-1	-2.0800E+2
-3.5573E-2	7.5453E-1	-4.8300E+2
-3.4632E-2	7.5380E-1	-2.9400E+2
-3.3808E-2	7.5307E-1	-1.3300E+2
-3.2985E-2	7.5258E-1	-2.2700E+2
-3.2161E-2	7.5234E-1	-9.1600E+2
-3.1337E-2	7.5137E-1	1.4000E+1
-3.0396E-2	7.5088E-1	-7.9700E+2
-2.9572E-2	7.4918E-1	6.0000E+1
-2.8749E-2	7.5064E-1	-4.6300E+2
-2.7925E-2	7.5015E-1	-7.4100E+2
-2.6984E-2	7.4870E-1	-2.7500E+2
-2.6160E-2	7.4772E-1	-1.6500E+2
-2.5219E-2	7.4724E-1	9.6000E+1
-2.4396E-2	7.4699E-1	4.4300E+2
-2.3572E-2	7.4432E-1	-1.0100E+2
-2.2748E-2	7.4578E-1	-4.2300E+2
-2.1807E-2	7.4311E-1	5.5000E+1
-2.0984E-2	7.4214E-1	-6.1000E+2
-2.0160E-2	7.4165E-1	-4.0300E+2
-1.9336E-2	7.4189E-1	-1.7400E+2
-1.8513E-2	7.3898E-1	2.9000E+1
-1.7572E-2	7.3874E-1	-1.3100E+2
-1.6748E-2	7.3752E-1	-2.9000E+2
-1.5924E-2	7.3728E-1	-5.0400E+2
-1.5101E-2	7.3485E-1	1.8000E+1
-1.4277E-2	7.3461E-1	-1.6600E+2
-1.3454E-2	7.3290E-1	1.7100E+2
-1.2512E-2	7.3048E-1	-5.7400E+2
-1.1689E-2	7.3169E-1	2.0100E+2
-1.0748E-2	7.2902E-1	4.6900E+2
-9.9240E-3	7.2877E-1	4.3700E+2
-9.1004E-3	7.2707E-1	7.4000E+1
-8.1591E-3	7.2440E-1	1.9700E+2
-7.3355E-3	7.2149E-1	-6.4000E+1
-6.5119E-3	7.2076E-1	-2.5700E+2
-5.6884E-3	7.1930E-1	7.8000E+2
-4.8648E-3	7.1760E-1	-9.0000E+0
-3.9235E-3	7.1541E-1	-1.3300E+2
-3.0999E-3	7.1468E-1	-2.0000E+1
-2.2763E-3	7.1371E-1	8.6700E+2
-1.4527E-3	7.0958E-1	-5.3300E+2
-6.2915E-4	7.0813E-1	-1.2100E+2
3.1209E-4	7.0497E-1	5.9100E+2
1.1357E-3	7.0230E-1	6.3700E+2
1.9593E-3	7.0181E-1	1.7600E+2
2.7829E-3	6.9938E-1	4.7000E+1
3.6065E-3	6.9719E-1	1.0000E+3
4.5477E-3	6.9428E-1	5.1800E+2
5.3713E-3	6.9209E-1	5.6100E+2
6.1949E-3	6.9161E-1	3.3400E+2
7.1361E-3	6.8821E-1	5.7200E+2
7.9597E-3	6.8456E-1	5.4600E+2
8.7833E-3	6.8408E-1	3.9000E+2
9.7246E-3	6.7849E-1	6.9900E+2
1.0548E-2	6.7606E-1	3.9500E+2
1.1372E-2	6.7460E-1	3.9600E+2
1.2195E-2	6.7193E-1	6.2600E+2
1.3019E-2	6.6877E-1	7.8600E+2
1.3960E-2	6.6513E-1	5.2500E+2
1.4784E-2	6.6367E-1	3.2500E+2
1.5607E-2	6.5978E-1	4.2400E+2
1.6431E-2	6.5687E-1	6.3400E+2
1.7255E-2	6.5638E-1	2.0500E+2
1.8196E-2	6.5031E-1	3.9800E+2
1.9019E-2	6.4788E-1	6.4300E+2
1.9843E-2	6.4496E-1	5.9600E+2
2.0667E-2	6.4278E-1	5.2700E+2
2.1608E-2	6.3938E-1	3.6400E+2
2.2431E-2	6.3452E-1	1.3210E+3
2.3373E-2	6.3112E-1	5.0200E+2
2.4196E-2	6.2942E-1	9.2200E+2
2.5020E-2	6.2577E-1	5.9000E+2
2.5843E-2	6.2140E-1	1.2230E+3
2.6785E-2	6.1775E-1	5.5900E+2
2.7608E-2	6.1411E-1	1.1300E+3
2.8432E-2	6.1120E-1	7.0900E+2
2.9255E-2	6.0804E-1	1.1520E+3
3.0079E-2	6.0245E-1	8.7700E+2
3.0903E-2	6.0051E-1	7.4400E+2
3.1844E-2	5.9565E-1	1.5830E+3
3.2667E-2	5.9225E-1	1.0020E+3
3.3491E-2	5.8763E-1	1.0460E+3
3.4315E-2	5.8472E-1	9.2000E+2
3.5138E-2	5.8107E-1	9.7200E+2
3.6079E-2	5.7646E-1	1.1770E+3
3.6903E-2	5.7354E-1	7.6700E+2
3.7844E-2	5.7038E-1	1.2160E+3
3.8668E-2	5.6552E-1	1.5070E+3
3.9491E-2	5.6139E-1	8.6200E+2
4.0433E-2	5.5945E-1	1.0470E+3
4.1256E-2	5.5411E-1	1.1480E+3
4.2080E-2	5.4998E-1	1.2940E+3
4.2904E-2	5.4560E-1	1.5370E+3
4.3727E-2	5.4366E-1	1.0970E+3
4.4668E-2	5.3953E-1	1.0580E+3
4.5492E-2	5.3564E-1	1.4910E+3
4.6316E-2	5.3151E-1	1.2400E+3
4.7139E-2	5.2738E-1	1.7940E+3
4.7963E-2	5.2495E-1	1.2200E+3
4.8904E-2	5.2204E-1	1.1840E+3
4.9728E-2	5.1645E-1	1.5600E+3
5.0551E-2	5.1354E-1	1.1010E+3
5.1375E-2	5.0989E-1	1.4920E+3
5.2198E-2	5.0552E-1	1.0730E+3
5.3140E-2	5.0455E-1	8.7200E+2
5.4081E-2	4.9993E-1	7.0800E+2
5.4904E-2	4.9653E-1	1.2920E+3
5.5728E-2	4.9264E-1	1.4170E+3
5.6552E-2	4.8949E-1	1.0620E+3
5.7375E-2	4.8487E-1	1.5590E+3
5.8316E-2	4.8341E-1	1.4730E+3
5.9140E-2	4.7953E-1	1.1620E+3
5.9964E-2	4.7807E-1	1.3370E+3
6.0787E-2	4.7370E-1	1.5460E+3
6.1611E-2	4.6957E-1	1.0420E+3
6.2552E-2	4.6714E-1	1.3440E+3
6.3376E-2	4.6544E-1	1.4020E+3
6.4199E-2	4.6033E-1	8.1200E+2
6.5023E-2	4.5863E-1	1.3520E+3
6.5846E-2	4.5645E-1	1.3510E+3
6.6788E-2	4.5523E-1	1.0420E+3
6.7611E-2	4.5110E-1	1.1700E+3
6.8552E-2	4.4843E-1	5.8100E+2
6.9376E-2	4.4576E-1	1.1390E+3
7.0200E-2	4.4454E-1	7.3100E+2
7.1141E-2	4.4163E-1	1.2970E+3
7.1965E-2	4.4041E-1	7.1300E+2
7.2788E-2	4.3944E-1	5.2300E+2
7.3612E-2	4.3531E-1	5.0700E+2
7.4435E-2	4.3531E-1	1.3080E+3
7.5259E-2	4.3264E-1	6.0500E+2
7.6200E-2	4.3191E-1	1.1650E+3
7.7024E-2	4.3021E-1	9.1800E+2
7.7847E-2	4.2948E-1	6.2000E+2
7.8671E-2	4.2802E-1	8.3100E+2
7.9494E-2	4.2851E-1	5.8000E+2
8.0436E-2	4.2730E-1	4.8400E+2
8.1259E-2	4.2657E-1	7.4800E+2
8.2083E-2	4.2584E-1	6.6700E+2
8.2907E-2	4.2584E-1	1.4970E+3
8.3848E-2	4.2584E-1	4.1900E+2
8.4789E-2	4.2924E-1	1.0590E+3
8.5613E-2	4.2681E-1	8.5500E+2
8.6436E-2	4.2681E-1	-3.0000E+2
8.7260E-2	4.3264E-1	7.0500E+2
8.8083E-2	4.4017E-1	-2.8700E+2
8.9025E-2	4.5426E-1	-5.4500E+2
8.9848E-2	4.5742E-1	6.9200E+2
9.0672E-2	4.5256E-1	8.6500E+2
9.1495E-2	4.5037E-1	-9.0000E+0
9.2319E-2	4.5402E-1	2.7500E+2
9.3260E-2	4.5402E-1	1.1000E+3
9.4084E-2	4.5839E-1	-1.1300E+2
9.4907E-2	4.6981E-1	-1.7850E+3
9.5731E-2	4.8123E-1	-1.1100E+2
9.6555E-2	4.7880E-1	9.4800E+2
9.7378E-2	4.7078E-1	5.0200E+2
9.8319E-2	4.7248E-1	-9.4000E+2
9.9143E-2	4.6932E-1	8.2200E+2
1.0008E-1	4.5985E-1	2.1100E+3
1.0091E-1	4.5013E-1	1.6420E+3
1.0173E-1	4.4406E-1	1.0480E+3
1.0267E-1	4.4260E-1	6.4000E+2
1.0350E-1	4.4284E-1	-2.1300E+2
1.0432E-1	4.4454E-1	-1.7200E+2
1.0514E-1	4.4527E-1	1.0800E+2
1.0597E-1	4.4697E-1	1.1470E+3
1.0691E-1	4.4357E-1	8.5400E+2
1.0773E-1	4.4236E-1	2.0700E+2
1.0856E-1	4.4066E-1	7.7900E+2
1.0938E-1	4.4163E-1	2.0500E+2
1.1020E-1	4.4066E-1	9.8100E+2
1.1114E-1	4.4066E-1	-5.6000E+1
1.1197E-1	4.4236E-1	3.0700E+2
1.1279E-1	4.4211E-1	2.3600E+2
1.1361E-1	4.4503E-1	3.3200E+2
1.1456E-1	4.4600E-1	2.1400E+2
1.1538E-1	4.4722E-1	4.0000E+0
1.1632E-1	4.4964E-1	-2.8900E+2
1.1714E-1	4.5110E-1	1.8800E+2
1.1797E-1	4.5475E-1	4.4000E+2
1.1879E-1	4.5620E-1	2.5700E+2
1.1962E-1	4.5912E-1	-5.8100E+2
1.2056E-1	4.6106E-1	-4.6000E+1
1.2138E-1	4.6325E-1	1.0900E+2
1.2220E-1	4.6786E-1	-1.2900E+2
1.2303E-1	4.6908E-1	-5.7400E+2
1.2385E-1	4.7199E-1	1.1300E+2
1.2479E-1	4.7588E-1	1.3200E+2
1.2562E-1	4.7855E-1	-1.4000E+1
1.2644E-1	4.7977E-1	-4.7800E+2
1.2726E-1	4.8560E-1	-2.5100E+2
1.2809E-1	4.8754E-1	-1.3100E+2
1.2903E-1	4.9046E-1	3.3200E+2
1.2985E-1	4.9337E-1	-5.2800E+2
1.3079E-1	4.9750E-1	-4.0000E+2
1.3162E-1	5.0017E-1	-1.0410E+3
1.3244E-1	5.0285E-1	1.9000E+2
1.3338E-1	5.0771E-1	-1.8500E+2
1.3420E-1	5.1062E-1	7.5000E+1
1.3503E-1	5.1475E-1	-2.9500E+2
1.3585E-1	5.1888E-1	-4.3000E+2
1.3668E-1	5.2107E-1	-7.3200E+2
1.3762E-1	5.2641E-1	1.5300E+2
1.3844E-1	5.2908E-1	-4.0200E+2
1.3926E-1	5.3297E-1	-3.1000E+1
1.4009E-1	5.3370E-1	-5.1500E+2
1.4091E-1	5.4050E-1	-4.4200E+2
1.4173E-1	5.4245E-1	-7.6400E+2
1.4268E-1	5.4755E-1	-6.3400E+2
1.4350E-1	5.5022E-1	-7.2200E+2
1.4432E-1	5.5483E-1	-4.5900E+2
1.4515E-1	5.5872E-1	-1.4600E+2
1.4609E-1	5.6309E-1	-4.6500E+2
1.4703E-1	5.6771E-1	-3.6100E+2
1.4785E-1	5.6917E-1	-5.4400E+2
1.4868E-1	5.7378E-1	-7.3800E+2
1.4950E-1	5.7767E-1	-8.8000E+2
1.5032E-1	5.8083E-1	-2.5200E+2
1.5126E-1	5.8520E-1	-6.7900E+2
1.5209E-1	5.8812E-1	-2.8600E+2
1.5291E-1	5.9419E-1	-6.2700E+2
1.5374E-1	5.9711E-1	-8.4900E+2
1.5456E-1	6.0148E-1	-7.3000E+2
1.5550E-1	6.0415E-1	-5.7300E+2
1.5632E-1	6.0925E-1	-8.4200E+2
1.5715E-1	6.1265E-1	-8.4600E+2
1.5797E-1	6.1557E-1	-8.9000E+2
1.5879E-1	6.1970E-1	-4.3300E+2
1.5974E-1	6.2310E-1	-9.3600E+2
1.6056E-1	6.2650E-1	-2.6500E+2
1.6138E-1	6.2966E-1	-4.7400E+2
1.6232E-1	6.3379E-1	-2.6200E+2
1.6315E-1	6.3695E-1	-3.3900E+2
1.6397E-1	6.3962E-1	-1.0930E+3
1.6491E-1	6.4278E-1	-7.1000E+2
1.6574E-1	6.4642E-1	-4.9200E+2
1.6656E-1	6.5055E-1	-8.7900E+2
1.6738E-1	6.5152E-1	-5.7200E+2
1.6821E-1	6.5662E-1	-4.8200E+2
1.6915E-1	6.5905E-1	-1.3340E+3
1.6997E-1	6.6173E-1	-1.7200E+2
1.7080E-1	6.6343E-1	-5.8800E+2
1.7162E-1	6.6731E-1	-1.2410E+3
1.7244E-1	6.7023E-1	-6.5900E+2
1.7338E-1	6.7460E-1	-7.5800E+2
1.7421E-1	6.7606E-1	-7.1000E+2
1.7503E-1	6.7752E-1	-1.0900E+3
1.7585E-1	6.8043E-1	-3.4800E+2
1.7680E-1	6.8237E-1	-1.2350E+3
1.7762E-1	6.8699E-1	-5.6300E+2
1.7856E-1	6.8748E-1	-7.5800E+2
1.7938E-1	6.9282E-1	-8.7600E+2
1.8021E-1	6.9404E-1	-5.6700E+2
1.8103E-1	6.9646E-1	-7.8700E+2
1.8197E-1	6.9841E-1	-3.7500E+2
1.8280E-1	7.0132E-1	-7.3800E+2
1.8362E-1	7.0521E-1	-7.7700E+2
1.8444E-1	7.0715E-1	-3.9700E+2
1.8527E-1	7.0740E-1	-7.5800E+2
1.8609E-1	7.1007E-1	-9.0700E+2
1.8703E-1	7.1080E-1	-3.6000E+2
1.8786E-1	7.1201E-1	-8.6800E+2
1.8868E-1	7.1760E-1	-6.3600E+2
1.8950E-1	7.1736E-1	-1.5160E+3
1.9033E-1	7.1833E-1	-8.4100E+2
1.9127E-1	7.2052E-1	-6.6100E+2
1.9209E-1	7.2222E-1	-4.4000E+2
1.9303E-1	7.2343E-1	-6.4000E+2
1.9386E-1	7.2513E-1	-8.8700E+2
1.9468E-1	7.2805E-1	-1.8000E+2
1.9562E-1	7.2853E-1	-7.5400E+2
1.9644E-1	7.2829E-1	-6.3800E+2
1.9727E-1	7.3218E-1	-6.5800E+2
1.9809E-1	7.3193E-1	-3.9200E+2
1.9892E-1	7.3339E-1	-8.3500E+2
1.9986E-1	7.3558E-1	-4.4500E+2
2.0068E-1	7.3461E-1	-4.9500E+2
2.0150E-1	7.3655E-1	-2.5400E+2
2.0233E-1	7.3752E-1	-6.8700E+2
2.0315E-1	7.3922E-1	-6.1400E+2
2.0409E-1	7.4092E-1	-3.4900E+2
2.0492E-1	7.4189E-1	-9.1100E+2
2.0574E-1	7.4311E-1	-8.4100E+2
2.0656E-1	7.4238E-1	-4.3800E+2
2.0750E-1	7.4384E-1	-5.8700E+2
2.0833E-1	7.4529E-1	-2.4600E+2
2.0927E-1	7.4772E-1	-5.3700E+2
2.1009E-1	7.4748E-1	-5.0600E+2
2.1092E-1	7.4724E-1	-6.6200E+2
2.1174E-1	7.5064E-1	-7.1100E+2
2.1256E-1	7.4918E-1	-4.1600E+2
2.1350E-1	7.5210E-1	-3.9100E+2
2.1433E-1	7.4991E-1	-1.0810E+3
