Aux out [V]	Aux in [V]	PDH out [a.u.]
-3.7926E-2	4.9945E-1	1.0110E+3
-3.7573E-2	4.9896E-1	1.1690E+3
-3.7338E-2	4.9726E-1	1.2530E+3
-3.7102E-2	4.9750E-1	1.5200E+3
-3.6867E-2	4.9775E-1	1.1740E+3
-3.6632E-2	4.9580E-1	1.6060E+3
-3.6279E-2	4.9629E-1	1.3240E+3
-3.6044E-2	4.9264E-1	1.4100E+3
-3.5808E-2	4.9337E-1	1.2650E+3
-3.5573E-2	4.9167E-1	6.2000E+2
-3.5338E-2	4.9094E-1	1.0810E+3
-3.5102E-2	4.8924E-1	8.4300E+2
-3.4867E-2	4.8900E-1	9.2900E+2
-3.4632E-2	4.8560E-1	9.2000E+2
-3.4279E-2	4.8876E-1	3.8400E+2
-3.4043E-2	4.8608E-1	1.1620E+3
-3.3808E-2	4.8438E-1	1.2800E+3
-3.3573E-2	4.8220E-1	9.9700E+2
-3.3337E-2	4.8268E-1	9.3500E+2
-3.3102E-2	4.8171E-1	1.0090E+3
-3.2867E-2	4.8171E-1	8.5600E+2
-3.2514E-2	4.8001E-1	1.0890E+3
-3.2279E-2	4.8001E-1	1.4310E+3
-3.2043E-2	4.7855E-1	9.3400E+2
-3.1808E-2	4.7734E-1	8.4500E+2
-3.1573E-2	4.7637E-1	4.8700E+2
-3.1337E-2	4.7540E-1	7.5800E+2
-3.0984E-2	4.7321E-1	1.6330E+3
-3.0749E-2	4.7370E-1	1.3880E+3
-3.0514E-2	4.7272E-1	8.3100E+2
-3.0278E-2	4.7370E-1	7.2700E+2
-3.0043E-2	4.7272E-1	1.3370E+3
-2.9808E-2	4.7078E-1	3.9000E+2
-2.9572E-2	4.6981E-1	1.6250E+3
-2.9220E-2	4.6981E-1	1.1800E+3
-2.8984E-2	4.6811E-1	1.2440E+3
-2.8749E-2	4.6835E-1	1.6450E+3
-2.8514E-2	4.6641E-1	1.5120E+3
-2.8278E-2	4.6641E-1	1.0900E+3
-2.8043E-2	4.6471E-1	9.4300E+2
-2.7808E-2	4.6495E-1	1.2080E+3
-2.7572E-2	4.6446E-1	1.1220E+3
-2.7219E-2	4.6228E-1	1.4840E+3
-2.6984E-2	4.6228E-1	6.0100E+2
-2.6749E-2	4.6228E-1	1.2070E+3
-2.6513E-2	4.6179E-1	9.2500E+2
-2.6278E-2	4.6009E-1	7.5200E+2
-2.6043E-2	4.5839E-1	1.1180E+3
-2.5690E-2	4.5912E-1	1.0200E+3
-2.5455E-2	4.5693E-1	7.4100E+2
-2.5219E-2	4.5815E-1	9.3600E+2
-2.4984E-2	4.5693E-1	7.6900E+2
-2.4749E-2	4.5693E-1	8.6500E+2
-2.4513E-2	4.5523E-1	1.1860E+3
-2.4160E-2	4.5475E-1	1.5760E+3
-2.3925E-2	4.5426E-1	1.2770E+3
-2.3690E-2	4.5256E-1	1.0650E+3
-2.3454E-2	4.5207E-1	1.5130E+3
-2.3219E-2	4.5135E-1	5.4800E+2
-2.2984E-2	4.5062E-1	2.9200E+2
-2.2748E-2	4.5183E-1	1.2040E+3
-2.2513E-2	4.4989E-1	8.3800E+2
-2.2160E-2	4.5086E-1	7.4700E+2
-2.1925E-2	4.4867E-1	9.0200E+2
-2.1690E-2	4.4892E-1	8.9700E+2
-2.1454E-2	4.4892E-1	7.0000E+2
-2.1219E-2	4.4770E-1	1.3540E+3
-2.0984E-2	4.4770E-1	1.1750E+3
-2.0748E-2	4.4624E-1	1.0840E+3
-2.0395E-2	4.4430E-1	8.8800E+2
-2.0160E-2	4.4430E-1	5.2300E+2
-1.9925E-2	4.4406E-1	7.2900E+2
-1.9689E-2	4.4381E-1	1.4100E+2
-1.9454E-2	4.4309E-1	1.3200E+3
-1.9101E-2	4.4236E-1	1.2720E+3
-1.8866E-2	4.4357E-1	1.1080E+3
-1.8630E-2	4.4114E-1	1.0500E+3
-1.8395E-2	4.4041E-1	7.3800E+2
-1.8160E-2	4.4066E-1	1.0830E+3
-1.7925E-2	4.3920E-1	6.1800E+2
-1.7689E-2	4.3920E-1	6.5500E+2
-1.7454E-2	4.3993E-1	9.1200E+2
-1.7101E-2	4.3871E-1	9.2200E+2
-1.6866E-2	4.3701E-1	9.3500E+2
-1.6630E-2	4.3871E-1	1.3030E+3
-1.6395E-2	4.3871E-1	9.8000E+2
-1.6160E-2	4.3628E-1	8.1300E+2
-1.5924E-2	4.3604E-1	9.1900E+2
-1.5689E-2	4.3701E-1	9.8800E+2
-1.5454E-2	4.3555E-1	1.1310E+3
