Aux out [V]	Aux in [V]	PDH out [a.u.]
-9.8284E-2	7.1055E-1	4.7300E+2
-9.7460E-2	7.0837E-1	1.7500E+2
-9.6636E-2	7.0764E-1	1.4500E+2
-9.5930E-2	7.0691E-1	2.3000E+1
-9.5224E-2	7.0327E-1	3.9900E+2
-9.4401E-2	7.0278E-1	5.8200E+2
-9.3577E-2	7.0011E-1	3.1500E+2
-9.2871E-2	6.9865E-1	4.8100E+2
-9.2165E-2	6.9622E-1	4.2800E+2
-9.1342E-2	6.9404E-1	5.1300E+2
-9.0636E-2	6.9282E-1	2.1700E+2
-8.9930E-2	6.8942E-1	4.0100E+2
-8.9106E-2	6.8748E-1	4.0400E+2
-8.8283E-2	6.8602E-1	1.3900E+2
-8.7577E-2	6.8650E-1	6.5600E+2
-8.6871E-2	6.8019E-1	4.6000E+2
-8.6047E-2	6.7873E-1	3.6200E+2
-8.5224E-2	6.7654E-1	4.4800E+2
-8.4518E-2	6.7484E-1	2.5700E+2
-8.3694E-2	6.7387E-1	5.6100E+2
-8.2988E-2	6.7120E-1	7.2200E+2
-8.2282E-2	6.6926E-1	5.4700E+2
-8.1459E-2	6.6561E-1	2.4400E+2
-8.0635E-2	6.6318E-1	2.7600E+2
-7.9929E-2	6.6270E-1	5.5300E+2
-7.9223E-2	6.5930E-1	9.2700E+2
-7.8400E-2	6.5808E-1	7.8200E+2
-7.7576E-2	6.5395E-1	6.3300E+2
-7.6870E-2	6.5128E-1	4.9500E+2
-7.6164E-2	6.4666E-1	9.9400E+2
-7.5341E-2	6.4618E-1	7.0600E+2
-7.4635E-2	6.4448E-1	8.5200E+2
-7.3811E-2	6.4132E-1	8.1100E+2
-7.2988E-2	6.3840E-1	9.8300E+2
-7.2282E-2	6.3476E-1	8.3000E+2
-7.1576E-2	6.3257E-1	1.5880E+3
-7.0752E-2	6.3063E-1	8.2000E+2
-7.0046E-2	6.2747E-1	1.0670E+3
-6.9223E-2	6.2577E-1	1.2620E+3
-6.8517E-2	6.2261E-1	1.0690E+3
-6.7693E-2	6.1970E-1	1.5010E+3
-6.6987E-2	6.1605E-1	1.0660E+3
-6.6281E-2	6.1338E-1	7.8100E+2
-6.5458E-2	6.1144E-1	8.7600E+2
-6.4634E-2	6.0658E-1	1.1550E+3
-6.3928E-2	6.0269E-1	1.0070E+3
-6.3222E-2	6.0245E-1	9.6200E+2
-6.2398E-2	5.9929E-1	1.0100E+3
-6.1575E-2	5.9443E-1	3.6200E+2
-6.0869E-2	5.9298E-1	9.3700E+2
-6.0045E-2	5.9006E-1	9.8900E+2
-5.9339E-2	5.8642E-1	1.4800E+3
-5.8633E-2	5.8399E-1	1.1480E+3
-5.7810E-2	5.8083E-1	4.1000E+2
-5.6986E-2	5.7718E-1	1.3690E+3
-5.6280E-2	5.7403E-1	6.9000E+2
-5.5574E-2	5.7087E-1	6.7800E+2
-5.4751E-2	5.6844E-1	1.6170E+3
-5.3927E-2	5.6552E-1	1.0460E+3
-5.3221E-2	5.6237E-1	7.7200E+2
-5.2515E-2	5.5799E-1	8.8400E+2
-5.1692E-2	5.5605E-1	9.6100E+2
-5.0986E-2	5.5216E-1	1.4830E+3
-5.0280E-2	5.4949E-1	1.0880E+3
-4.9339E-2	5.4682E-1	1.5120E+3
-4.8633E-2	5.4317E-1	7.7700E+2
-4.7927E-2	5.4099E-1	1.1020E+3
-4.7103E-2	5.3880E-1	1.2840E+3
-4.6397E-2	5.3443E-1	1.5410E+3
-4.5574E-2	5.3273E-1	1.1250E+3
-4.4868E-2	5.2933E-1	1.2880E+3
-4.4044E-2	5.2447E-1	1.2520E+3
-4.3338E-2	5.2252E-1	1.2180E+3
-4.2632E-2	5.1864E-1	1.1270E+3
-4.1809E-2	5.1475E-1	1.2540E+3
-4.0985E-2	5.1256E-1	1.0700E+3
-4.0279E-2	5.1159E-1	1.0760E+3
-3.9573E-2	5.0746E-1	9.0200E+2
-3.8750E-2	5.0649E-1	1.7980E+3
-3.7926E-2	5.0309E-1	4.8800E+2
-3.7220E-2	4.9896E-1	1.5420E+3
-3.6397E-2	4.9677E-1	9.0500E+2
-3.5691E-2	4.9337E-1	1.1020E+3
-3.4985E-2	4.9119E-1	1.2290E+3
-3.4161E-2	4.8827E-1	1.7290E+3
-3.3337E-2	4.8511E-1	1.2590E+3
-3.2632E-2	4.8317E-1	9.3200E+2
-3.1926E-2	4.7953E-1	1.1250E+3
-3.1102E-2	4.7685E-1	3.3700E+2
-3.0396E-2	4.7564E-1	1.0540E+3
-2.9572E-2	4.7272E-1	1.3290E+3
-2.8867E-2	4.7102E-1	1.1930E+3
-2.8043E-2	4.6811E-1	1.4160E+3
-2.7337E-2	4.6446E-1	8.4300E+2
-2.6631E-2	4.6568E-1	1.2420E+3
-2.5690E-2	4.6058E-1	1.2330E+3
-2.4984E-2	4.5815E-1	1.4050E+3
-2.4278E-2	4.5742E-1	1.0400E+3
-2.3572E-2	4.5499E-1	1.4430E+3
-2.2748E-2	4.5305E-1	8.0100E+2
-2.1925E-2	4.5062E-1	1.2140E+3
-2.1219E-2	4.4819E-1	1.3590E+3
-2.0395E-2	4.4770E-1	1.5290E+3
-1.9689E-2	4.4430E-1	7.1600E+2
-1.8983E-2	4.4114E-1	1.3940E+3
-1.8160E-2	4.4211E-1	9.8800E+2
-1.7336E-2	4.4041E-1	1.3240E+3
-1.6630E-2	4.3847E-1	1.1720E+3
-1.5924E-2	4.3653E-1	6.4000E+2
-1.5101E-2	4.3701E-1	1.2460E+3
-1.4277E-2	4.3483E-1	1.3480E+3
-1.3571E-2	4.3385E-1	7.7400E+2
-1.2865E-2	4.3191E-1	1.3020E+3
-1.2042E-2	4.3142E-1	5.3000E+2
-1.1336E-2	4.3094E-1	1.0360E+3
-1.0630E-2	4.3070E-1	8.7100E+2
-9.6887E-3	4.2972E-1	5.0500E+2
-8.9827E-3	4.2924E-1	1.5690E+3
-8.2768E-3	4.2972E-1	2.5700E+2
-7.4532E-3	4.2754E-1	6.3800E+2
-6.7473E-3	4.2778E-1	6.6000E+2
-5.9237E-3	4.2827E-1	5.7300E+2
-5.2177E-3	4.2900E-1	8.0000E+2
-4.3941E-3	4.2948E-1	9.7300E+2
-3.6882E-3	4.2948E-1	8.9900E+2
-2.9823E-3	4.2972E-1	3.0000E+2
-2.1587E-3	4.3410E-1	5.0800E+2
-1.3351E-3	4.3701E-1	-5.0400E+2
-6.2915E-4	4.4552E-1	-1.5600E+2
7.6783E-5	4.5718E-1	-1.0220E+3
9.0037E-4	4.5815E-1	-7.9000E+1
1.7240E-3	4.5572E-1	1.3990E+3
2.4299E-3	4.5280E-1	3.3900E+2
3.2535E-3	4.5402E-1	-8.1300E+2
3.9594E-3	4.5475E-1	2.4100E+2
4.6654E-3	4.5669E-1	8.8700E+2
5.4890E-3	4.5839E-1	-1.5400E+2
6.3125E-3	4.6568E-1	-1.4190E+3
7.0185E-3	4.7807E-1	-8.3700E+2
7.7244E-3	4.8438E-1	-2.4000E+2
8.5480E-3	4.8074E-1	1.0480E+3
9.2539E-3	4.7394E-1	3.0000E+1
1.0078E-2	4.7224E-1	-1.1450E+3
1.0783E-2	4.7418E-1	9.0800E+2
1.1607E-2	4.7029E-1	2.6670E+3
1.2313E-2	4.6009E-1	2.4060E+3
1.3019E-2	4.5280E-1	1.1750E+3
1.3960E-2	4.4770E-1	8.1200E+2
1.4666E-2	4.4673E-1	6.7200E+2
1.5372E-2	4.4527E-1	8.5900E+2
1.6196E-2	4.4503E-1	-4.9300E+2
1.6902E-2	4.4746E-1	-6.3000E+1
1.7725E-2	4.4867E-1	2.9400E+2
1.8431E-2	4.4843E-1	7.4600E+2
1.9255E-2	4.4600E-1	1.0010E+3
1.9961E-2	4.4576E-1	1.1880E+3
2.0667E-2	4.4284E-1	5.3200E+2
2.1490E-2	4.4163E-1	1.1030E+3
2.2314E-2	4.4381E-1	5.3500E+2
2.3020E-2	4.4211E-1	7.4900E+2
2.3726E-2	4.4236E-1	9.7200E+2
2.4549E-2	4.4211E-1	1.4100E+2
2.5373E-2	4.4479E-1	3.6200E+2
2.6079E-2	4.4600E-1	7.3700E+2
2.6902E-2	4.4527E-1	4.4000E+2
2.7608E-2	4.4940E-1	-3.8100E+2
2.8314E-2	4.5013E-1	2.9000E+1
2.9138E-2	4.5232E-1	-1.3300E+2
2.9961E-2	4.5280E-1	-3.8000E+1
3.0667E-2	4.5475E-1	1.5100E+2
3.1373E-2	4.5742E-1	-1.3700E+2
3.2197E-2	4.5839E-1	-5.0000E+1
3.2903E-2	4.6033E-1	-6.1000E+1
3.3726E-2	4.6422E-1	-1.1300E+2
3.4432E-2	4.6398E-1	3.3700E+2
3.5256E-2	4.6592E-1	3.2000E+1
3.5962E-2	4.6884E-1	2.6400E+2
3.6668E-2	4.7102E-1	-3.4300E+2
3.7609E-2	4.7370E-1	-3.5100E+2
3.8315E-2	4.7564E-1	-2.3800E+2
3.9021E-2	4.7904E-1	-3.7800E+2
3.9844E-2	4.8050E-1	-1.8200E+2
4.0550E-2	4.8293E-1	-4.3100E+2
4.1374E-2	4.8560E-1	-1.3100E+2
4.2080E-2	4.8730E-1	-4.3000E+2
4.2904E-2	4.9167E-1	-9.6000E+2
4.3609E-2	4.9362E-1	2.0400E+2
4.4315E-2	4.9532E-1	-1.4000E+2
4.5139E-2	4.9969E-1	-5.9800E+2
4.5963E-2	5.0236E-1	-7.5100E+2
4.6669E-2	5.0479E-1	-4.8300E+2
4.7374E-2	5.0868E-1	-5.7900E+2
4.8198E-2	5.1159E-1	-8.1600E+2
4.8904E-2	5.1475E-1	-5.3100E+2
4.9728E-2	5.1767E-1	-7.5900E+2
5.0551E-2	5.1912E-1	-6.3400E+2
5.1257E-2	5.2350E-1	-6.8000E+2
5.1963E-2	5.2495E-1	-4.6900E+2
5.2787E-2	5.2860E-1	-1.8500E+2
5.3610E-2	5.3127E-1	-4.4700E+2
5.4316E-2	5.3443E-1	-7.2500E+2
5.5022E-2	5.3710E-1	-3.9100E+2
5.5846E-2	5.4196E-1	-5.5300E+2
5.6552E-2	5.4269E-1	-4.3800E+2
5.7375E-2	5.4633E-1	-9.6300E+2
5.8081E-2	5.5119E-1	-7.4600E+2
5.8905E-2	5.5362E-1	-1.0000E+0
5.9611E-2	5.5824E-1	-7.1200E+2
6.0317E-2	5.5872E-1	-7.3400E+2
6.1140E-2	5.6358E-1	-5.1300E+2
6.1964E-2	5.6552E-1	-7.7400E+2
6.2670E-2	5.6795E-1	-8.7800E+2
6.3376E-2	5.7305E-1	-1.3020E+3
6.4199E-2	5.7791E-1	-8.2900E+2
6.5023E-2	5.8059E-1	-6.0600E+2
6.5729E-2	5.8131E-1	-3.2100E+2
6.6552E-2	5.8666E-1	-3.7900E+2
6.7258E-2	5.8885E-1	-3.0200E+2
6.7964E-2	5.9055E-1	-6.0500E+2
6.8788E-2	5.9662E-1	-7.4500E+2
6.9611E-2	5.9856E-1	-6.4000E+2
7.0317E-2	6.0099E-1	-2.7900E+2
7.1023E-2	6.0294E-1	-8.5000E+2
7.1847E-2	6.0585E-1	-7.3000E+2
7.2553E-2	6.0998E-1	-4.8000E+2
7.3376E-2	6.1192E-1	-1.3420E+3
7.4082E-2	6.1557E-1	-5.5400E+2
7.4906E-2	6.1946E-1	-8.6000E+2
7.5612E-2	6.2310E-1	-5.7900E+2
7.6318E-2	6.2431E-1	-5.4100E+2
7.7259E-2	6.2844E-1	-8.2900E+2
7.7965E-2	6.3209E-1	-1.0420E+3
7.8671E-2	6.3379E-1	-3.2900E+2
7.9494E-2	6.3719E-1	-9.2900E+2
8.0200E-2	6.3768E-1	-1.1350E+3
8.1024E-2	6.4278E-1	-1.0850E+3
8.1730E-2	6.4545E-1	-1.4000E+2
8.2554E-2	6.4788E-1	-6.1300E+2
8.3259E-2	6.4934E-1	-1.4640E+3
8.3965E-2	6.5104E-1	-4.8800E+2
8.4789E-2	6.5590E-1	-8.4000E+2
8.5613E-2	6.5711E-1	-7.6600E+2
8.6319E-2	6.6051E-1	-7.4900E+2
8.7024E-2	6.6367E-1	-4.7000E+2
8.7848E-2	6.6634E-1	-1.6180E+3
8.8554E-2	6.6999E-1	-3.9300E+2
8.9378E-2	6.7096E-1	-7.6700E+2
9.0201E-2	6.7266E-1	-7.1100E+2
9.0907E-2	6.7654E-1	-6.0800E+2
9.1613E-2	6.8092E-1	-9.1800E+2
9.2437E-2	6.8262E-1	-1.2040E+3
9.3260E-2	6.8335E-1	-8.6600E+2
9.3966E-2	6.8626E-1	-9.9600E+2
9.4672E-2	6.8869E-1	-1.2290E+3
9.5496E-2	6.8966E-1	-1.2400E+3
9.6202E-2	6.9282E-1	-7.5500E+2
9.7025E-2	6.9476E-1	-1.0520E+3
9.7731E-2	6.9476E-1	-2.5700E+2
9.8555E-2	6.9646E-1	-3.2600E+2
9.9261E-2	6.9962E-1	-1.4200E+2
9.9967E-2	7.0302E-1	-8.4200E+2
1.0091E-1	7.0448E-1	-9.9300E+2
1.0161E-1	7.0570E-1	-7.0500E+2
1.0232E-1	7.0983E-1	-7.0700E+2
1.0314E-1	7.0788E-1	-3.2500E+2
1.0385E-1	7.1177E-1	-3.3900E+2
1.0467E-1	7.1177E-1	-6.7200E+2
1.0538E-1	7.1468E-1	-6.8200E+2
1.0620E-1	7.1663E-1	-6.0300E+2
1.0691E-1	7.1809E-1	-8.4900E+2
1.0761E-1	7.1784E-1	-1.4010E+3
1.0844E-1	7.2173E-1	-9.6800E+2
1.0926E-1	7.2173E-1	-6.7100E+2
1.0997E-1	7.2270E-1	-9.3000E+2
1.1067E-1	7.2294E-1	-5.9700E+2
1.1150E-1	7.2659E-1	-7.1800E+2
1.1220E-1	7.2853E-1	-7.2600E+2
1.1303E-1	7.2877E-1	-8.7900E+2
1.1385E-1	7.3023E-1	-1.0870E+3
1.1456E-1	7.3023E-1	-6.6000E+2
1.1526E-1	7.3169E-1	-8.0700E+2
1.1597E-1	7.3193E-1	-1.0460E+3
1.1691E-1	7.3533E-1	-3.9000E+2
1.1761E-1	7.3655E-1	-5.2200E+2
1.1832E-1	7.3655E-1	-5.2300E+2
1.1914E-1	7.3703E-1	-5.2300E+2
1.1985E-1	7.3946E-1	-6.4000E+2
1.2067E-1	7.3849E-1	-4.5200E+2
1.2138E-1	7.4019E-1	-1.3160E+3
1.2220E-1	7.4165E-1	-7.5300E+2
1.2291E-1	7.4335E-1	-6.0800E+2
1.2362E-1	7.4335E-1	-3.6000E+2
1.2444E-1	7.4408E-1	-9.2500E+2
1.2526E-1	7.4554E-1	-3.7500E+2
1.2597E-1	7.4554E-1	-3.8100E+2
1.2667E-1	7.4602E-1	-4.8100E+2
1.2750E-1	7.4675E-1	-4.5000E+2
1.2820E-1	7.4845E-1	-7.9500E+2
1.2903E-1	7.4918E-1	-6.4800E+2
1.2985E-1	7.5040E-1	-9.0900E+2
1.3056E-1	7.5015E-1	-3.3800E+2
1.3126E-1	7.5137E-1	-8.6000E+2
1.3209E-1	7.5210E-1	-6.4200E+2
1.3291E-1	7.5258E-1	-4.7000E+2
1.3362E-1	7.5234E-1	-4.7000E+1
1.3432E-1	7.5404E-1	-4.1000E+1
1.3515E-1	7.5428E-1	-1.1010E+3
1.3585E-1	7.5525E-1	-3.1400E+2
1.3668E-1	7.5623E-1	-2.3400E+2
1.3738E-1	7.5550E-1	-5.1600E+2
1.3820E-1	7.5623E-1	-3.5300E+2
1.3891E-1	7.5647E-1	-3.6800E+2
1.3962E-1	7.5525E-1	-9.0900E+2
1.4056E-1	7.5890E-1	-5.2800E+2
1.4126E-1	7.5841E-1	-8.5400E+2
1.4197E-1	7.5793E-1	-6.9900E+2
1.4279E-1	7.5768E-1	-3.4900E+2
1.4350E-1	7.5720E-1	-2.4900E+2
1.4432E-1	7.5817E-1	-4.3300E+2
1.4503E-1	7.6084E-1	-2.8900E+2
1.4585E-1	7.5841E-1	-3.2700E+2
1.4656E-1	7.6011E-1	-3.5200E+2
1.4726E-1	7.6011E-1	-2.0900E+2
1.4809E-1	7.6206E-1	-3.0900E+2
1.4891E-1	7.6181E-1	-7.4200E+2
1.4962E-1	7.6181E-1	-9.5200E+2
1.5032E-1	7.5987E-1	-4.9600E+2
1.5115E-1	7.6181E-1	9.5000E+1
1.5185E-1	7.6230E-1	7.6000E+1
1.5268E-1	7.6279E-1	-7.4100E+2
1.5350E-1	7.6279E-1	8.7000E+1
1.5421E-1	7.6351E-1	-7.4900E+2
1.5491E-1	7.6376E-1	-6.1700E+2
1.5574E-1	7.6279E-1	-5.1400E+2
1.5656E-1	7.6327E-1	-5.9500E+2
1.5727E-1	7.6400E-1	-5.2900E+2
1.5797E-1	7.6497E-1	-7.0400E+2
1.5879E-1	7.6400E-1	-4.7000E+2
1.5950E-1	7.6230E-1	-4.3200E+2
1.6032E-1	7.6473E-1	-8.4800E+2
1.6103E-1	7.6424E-1	-5.0200E+2
1.6185E-1	7.6400E-1	-3.1600E+2
1.6256E-1	7.6521E-1	7.5000E+1
1.6327E-1	7.6521E-1	-2.8700E+2
1.6421E-1	7.6667E-1	-9.1900E+2
1.6491E-1	7.6521E-1	-7.1600E+2
1.6562E-1	7.6619E-1	-1.9500E+2
1.6644E-1	7.6400E-1	-4.2000E+1
1.6715E-1	7.6521E-1	-8.6000E+1
1.6785E-1	7.6546E-1	-1.5320E+3
1.6868E-1	7.6716E-1	-1.9000E+1
1.6950E-1	7.6619E-1	-4.3500E+2
1.7021E-1	7.6619E-1	-4.5800E+2
1.7091E-1	7.6521E-1	-8.5400E+2
1.7174E-1	7.6400E-1	1.1400E+2
1.7256E-1	7.6692E-1	-3.1600E+2
1.7327E-1	7.6546E-1	-1.5300E+2
1.7397E-1	7.6643E-1	-8.7300E+2
1.7480E-1	7.6740E-1	-5.7500E+2
1.7550E-1	7.6594E-1	-2.3000E+2
1.7633E-1	7.6643E-1	-1.6000E+2
1.7715E-1	7.6740E-1	-4.1800E+2
1.7785E-1	7.6764E-1	-1.3000E+2
1.7856E-1	7.6692E-1	-3.0600E+2
1.7938E-1	7.6619E-1	-6.2500E+2
1.8021E-1	7.6594E-1	-7.6900E+2
1.8091E-1	7.6837E-1	-3.3000E+2
1.8162E-1	7.6789E-1	-2.0900E+2
1.8244E-1	7.6692E-1	-4.0100E+2
1.8315E-1	7.6594E-1	-4.0200E+2
1.8397E-1	7.6764E-1	-8.3800E+2
1.8468E-1	7.6862E-1	1.6100E+2
1.8550E-1	7.6740E-1	-3.3900E+2
1.8621E-1	7.6643E-1	-7.3300E+2
1.8691E-1	7.6764E-1	-9.2000E+1
1.8774E-1	7.6813E-1	-5.2400E+2
1.8856E-1	7.6570E-1	-9.6000E+1
1.8927E-1	7.6643E-1	-2.5800E+2
1.9009E-1	7.6667E-1	-8.2900E+2
1.9080E-1	7.6837E-1	-2.5500E+2
1.9150E-1	7.6716E-1	-3.6000E+2
1.9233E-1	7.6764E-1	-9.8300E+2
1.9315E-1	7.6619E-1	-6.5000E+1
1.9386E-1	7.6667E-1	-5.8900E+2
1.9456E-1	7.6594E-1	-3.7400E+2
1.9539E-1	7.6789E-1	-4.4000E+2
1.9621E-1	7.6764E-1	-5.1700E+2
1.9692E-1	7.6764E-1	-1.0290E+3
1.9762E-1	7.6789E-1	-1.1800E+2
1.9844E-1	7.6667E-1	6.1000E+1
1.9915E-1	7.6692E-1	6.3000E+1
1.9997E-1	7.6667E-1	-3.5700E+2
2.0080E-1	7.6667E-1	-4.3500E+2
2.0150E-1	7.6740E-1	-7.0000E+0
2.0221E-1	7.6837E-1	-9.6000E+1
2.0303E-1	7.6813E-1	-7.8300E+2
2.0386E-1	7.6643E-1	-8.9600E+2
2.0456E-1	7.6813E-1	-5.5500E+2
2.0527E-1	7.6667E-1	-2.5200E+2
2.0609E-1	7.6886E-1	4.0000E+1
2.0680E-1	7.6643E-1	-7.6200E+2
2.0750E-1	7.6716E-1	-8.3400E+2
2.0833E-1	7.6886E-1	-5.3300E+2
2.0915E-1	7.6837E-1	-7.1600E+2
2.0986E-1	7.6813E-1	-5.6000E+2
2.1056E-1	7.6716E-1	-1.5300E+2
2.1139E-1	7.6764E-1	-7.1300E+2
2.1221E-1	7.6667E-1	-5.5800E+2
2.1292E-1	7.6886E-1	-3.3100E+2
2.1374E-1	7.6594E-1	-3.4400E+2
2.1445E-1	7.6619E-1	-5.0500E+2
2.1515E-1	7.6764E-1	-5.7500E+2
2.1598E-1	7.6910E-1	-7.8300E+2
2.1680E-1	7.6740E-1	-6.3000E+2
2.1750E-1	7.6740E-1	-1.8600E+2
2.1821E-1	7.6789E-1	-2.8000E+2
2.1903E-1	7.6692E-1	-2.9500E+2
2.1986E-1	7.6716E-1	-5.2500E+2
2.2056E-1	7.6886E-1	-3.4800E+2
2.2127E-1	7.6643E-1	-3.1400E+2
2.2209E-1	7.6837E-1	-4.5200E+2
2.2280E-1	7.6521E-1	-6.1100E+2
2.2362E-1	7.6740E-1	-5.2300E+2
2.2445E-1	7.6789E-1	-9.4000E+1
2.2515E-1	7.6740E-1	-7.6500E+2
2.2586E-1	7.6667E-1	-9.6800E+2
2.2668E-1	7.6886E-1	-6.1000E+2
2.2739E-1	7.6862E-1	-2.7800E+2
2.2821E-1	7.6837E-1	-7.2000E+1
2.2892E-1	7.6789E-1	-9.2000E+1
2.2974E-1	7.6764E-1	-2.8900E+2
2.3045E-1	7.6837E-1	-6.1800E+2
2.3115E-1	7.6740E-1	-6.5300E+2
2.3198E-1	7.6862E-1	-1.0800E+2
2.3280E-1	7.6862E-1	-7.5000E+1
2.3351E-1	7.6764E-1	-7.5800E+2
2.3421E-1	7.6789E-1	-4.6100E+2
2.3504E-1	7.6692E-1	-3.6500E+2
2.3586E-1	7.6716E-1	-6.5800E+2
2.3657E-1	7.6789E-1	-2.8300E+2
2.3739E-1	7.6837E-1	-1.4400E+2
2.3809E-1	7.6764E-1	-4.3600E+2
2.3880E-1	7.6667E-1	-1.0660E+3
2.3962E-1	7.6716E-1	-3.4200E+2
2.4045E-1	7.6910E-1	-8.8100E+2
2.4115E-1	7.6789E-1	-2.0000E+1
2.4186E-1	7.6716E-1	-7.4500E+2
2.4268E-1	7.6862E-1	2.0600E+2
2.4351E-1	7.6716E-1	-8.9800E+2
2.4421E-1	7.6934E-1	-4.1000E+2
2.4492E-1	7.6740E-1	-6.0000E+2
2.4574E-1	7.6667E-1	-2.3800E+2
2.4645E-1	7.6692E-1	-3.5000E+1
2.4715E-1	7.6740E-1	-1.3600E+2
2.4810E-1	7.6813E-1	-4.0900E+2
2.4880E-1	7.6862E-1	-5.7100E+2
2.4951E-1	7.6764E-1	-2.7000E+1
2.5021E-1	7.6740E-1	-4.5300E+2
2.5104E-1	7.6789E-1	-5.0100E+2
2.5186E-1	7.6643E-1	-3.7100E+2
2.5257E-1	7.6789E-1	-4.2200E+2
2.5339E-1	7.6959E-1	-5.2900E+2
2.5410E-1	7.6789E-1	-2.3600E+2
2.5480E-1	7.6789E-1	-6.5900E+2
2.5563E-1	7.6667E-1	-5.2700E+2
2.5645E-1	7.6594E-1	-8.1100E+2
2.5715E-1	7.6886E-1	-5.0000E+1
2.5786E-1	7.6692E-1	-3.9800E+2
2.5868E-1	7.6740E-1	-4.5100E+2
2.5951E-1	7.6886E-1	-5.5800E+2
2.6021E-1	7.6692E-1	-1.7000E+2
2.6092E-1	7.6764E-1	-5.0800E+2
2.6174E-1	7.6764E-1	-3.5800E+2
2.6245E-1	7.6692E-1	-4.9200E+2
2.6327E-1	7.6740E-1	-7.6900E+2
2.6410E-1	7.6837E-1	-3.1900E+2
2.6480E-1	7.6570E-1	-1.5400E+2
2.6551E-1	7.6764E-1	-8.7900E+2
2.6633E-1	7.6570E-1	3.2000E+1
2.6704E-1	7.6619E-1	-7.5100E+2
2.6786E-1	7.6837E-1	-2.3900E+2
2.6857E-1	7.6813E-1	-4.0100E+2
2.6939E-1	7.6716E-1	-6.0000E+2
2.7010E-1	7.6886E-1	1.1100E+2
2.7080E-1	7.6716E-1	9.6000E+1
2.7163E-1	7.6837E-1	-9.2900E+2
2.7245E-1	7.6692E-1	-2.0700E+2
2.7316E-1	7.6764E-1	-4.1500E+2
2.7386E-1	7.6740E-1	-6.0300E+2
2.7469E-1	7.6910E-1	-4.9000E+1
2.7551E-1	7.6692E-1	-8.8900E+2
2.7622E-1	7.6862E-1	-2.0200E+2
2.7704E-1	7.6789E-1	-6.2800E+2
2.7774E-1	7.6813E-1	-2.2800E+2
2.7845E-1	7.6813E-1	-7.4800E+2
2.7927E-1	7.6813E-1	-6.4500E+2
2.8010E-1	7.6959E-1	-9.5200E+2
2.8080E-1	7.6716E-1	1.9600E+2
2.8151E-1	7.6789E-1	-1.5500E+2
2.8233E-1	7.6837E-1	-5.6400E+2
2.8316E-1	7.6789E-1	-3.2300E+2
2.8386E-1	7.6813E-1	-4.4800E+2
2.8457E-1	7.6764E-1	8.3000E+1
2.8539E-1	7.6764E-1	-9.3600E+2
2.8610E-1	7.6789E-1	-2.6100E+2
2.8680E-1	7.6837E-1	-5.8000E+1
2.8775E-1	7.6813E-1	-4.4300E+2
2.8845E-1	7.6740E-1	-5.4900E+2
2.8916E-1	7.6667E-1	-7.9300E+2
2.8998E-1	7.6886E-1	-1.6300E+2
2.9069E-1	7.6789E-1	-4.3400E+2
2.9151E-1	7.6837E-1	-8.0100E+2
2.9222E-1	7.6813E-1	-5.7600E+2
