Aux out [V]	Aux in [V]	PDH out [a.u.]
-5.1349E-1	2.9368E-1	4.4200E+2
-5.1349E-1	2.9271E-1	3.7300E+2
-5.1337E-1	2.9490E-1	8.1000E+2
-5.1337E-1	2.9174E-1	7.5000E+2
-5.1337E-1	2.9271E-1	8.4100E+2
-5.1326E-1	2.9077E-1	5.9200E+2
-5.1326E-1	2.9052E-1	9.3200E+2
-5.1314E-1	2.9295E-1	4.0400E+2
-5.1314E-1	2.9247E-1	1.2840E+3
-5.1302E-1	2.9198E-1	6.0900E+2
-5.1302E-1	2.9198E-1	8.8100E+2
-5.1290E-1	2.9077E-1	1.3000E+2
-5.1290E-1	2.9320E-1	8.2400E+2
-5.1279E-1	2.9052E-1	2.4100E+2
-5.1279E-1	2.9101E-1	8.2700E+2
-5.1267E-1	2.9150E-1	7.6400E+2
-5.1267E-1	2.9101E-1	4.0100E+2
-5.1267E-1	2.9004E-1	5.4300E+2
-5.1255E-1	2.9101E-1	5.2100E+2
-5.1255E-1	2.9150E-1	-2.3700E+2
-5.1243E-1	2.8931E-1	1.1400E+2
-5.1243E-1	2.9052E-1	1.5900E+2
-5.1231E-1	2.8980E-1	-1.7400E+2
-5.1231E-1	2.8785E-1	3.6300E+2
-5.1220E-1	2.8809E-1	2.7300E+2
-5.1220E-1	2.8980E-1	4.4000E+2
-5.1208E-1	2.9004E-1	3.8300E+2
-5.1208E-1	2.8785E-1	7.2600E+2
-5.1196E-1	2.8882E-1	3.3700E+2
-5.1196E-1	2.8809E-1	2.2000E+2
-5.1184E-1	2.8907E-1	3.1200E+2
-5.1184E-1	2.8882E-1	2.1200E+2
-5.1184E-1	2.8858E-1	2.2800E+2
-5.1173E-1	2.8761E-1	4.3000E+1
-5.1173E-1	2.8931E-1	6.0000E+0
-5.1161E-1	2.8639E-1	3.0300E+2
-5.1161E-1	2.8834E-1	8.0600E+2
-5.1149E-1	2.8858E-1	5.6500E+2
-5.1149E-1	2.8591E-1	3.4900E+2
-5.1137E-1	2.8834E-1	1.0520E+3
-5.1137E-1	2.8737E-1	8.4000E+1
-5.1126E-1	2.8834E-1	2.8600E+2
-5.1126E-1	2.8834E-1	4.6000E+2
-5.1114E-1	2.8591E-1	1.5500E+2
-5.1114E-1	2.8494E-1	4.1800E+2
-5.1102E-1	2.8809E-1	2.3800E+2
-5.1102E-1	2.8615E-1	3.2200E+2
-5.1102E-1	2.8688E-1	3.2300E+2
-5.1090E-1	2.8712E-1	-2.4800E+2
-5.1090E-1	2.8809E-1	-1.6200E+2
-5.1078E-1	2.8591E-1	2.3400E+2
-5.1078E-1	2.8591E-1	4.3200E+2
-5.1067E-1	2.8591E-1	-1.1700E+2
-5.1067E-1	2.8615E-1	1.0300E+2
-5.1055E-1	2.8615E-1	-1.8700E+2
-5.1055E-1	2.8664E-1	1.9200E+2
-5.1043E-1	2.8712E-1	-1.7000E+1
-5.1043E-1	2.8615E-1	-3.5300E+2
-5.1031E-1	2.8518E-1	6.0000E+0
-5.1031E-1	2.8639E-1	-5.2000E+1
-5.1020E-1	2.8615E-1	-5.1300E+2
-5.1020E-1	2.8615E-1	-1.7600E+2
-5.1020E-1	2.8615E-1	-3.2200E+2
-5.1008E-1	2.8421E-1	9.2000E+1
-5.1008E-1	2.8639E-1	9.0000E+1
-5.0996E-1	2.8664E-1	-4.5900E+2
-5.0996E-1	2.8639E-1	-1.5100E+2
-5.0984E-1	2.8615E-1	-2.7400E+2
-5.0984E-1	2.8445E-1	-4.0300E+2
-5.0973E-1	2.8591E-1	-9.5100E+2
-5.0973E-1	2.8591E-1	-1.9900E+2
-5.0961E-1	2.8664E-1	-3.3700E+2
-5.0961E-1	2.8615E-1	-4.6500E+2
-5.0949E-1	2.8712E-1	-7.4500E+2
-5.0949E-1	2.8785E-1	-2.9000E+1
-5.0937E-1	2.8639E-1	-4.5500E+2
-5.0937E-1	2.8518E-1	-2.8000E+2
-5.0937E-1	2.8591E-1	5.4000E+1
-5.0926E-1	2.8639E-1	7.2000E+1
-5.0926E-1	2.8785E-1	-5.8900E+2
-5.0914E-1	2.8737E-1	-9.0200E+2
-5.0914E-1	2.8834E-1	-3.4500E+2
-5.0902E-1	2.8785E-1	-8.4700E+2
-5.0902E-1	2.8615E-1	-1.0700E+2
-5.0890E-1	2.8688E-1	-9.4000E+1
-5.0890E-1	2.8688E-1	-7.8500E+2
-5.0878E-1	2.8834E-1	-5.8200E+2
-5.0878E-1	2.8761E-1	-9.4100E+2
-5.0867E-1	2.8712E-1	-4.5400E+2
-5.0867E-1	2.8712E-1	-6.1900E+2
-5.0855E-1	2.8882E-1	-4.6000E+2
-5.0855E-1	2.8761E-1	-7.4200E+2
-5.0855E-1	2.8737E-1	-2.9200E+2
-5.0843E-1	2.8712E-1	-3.4600E+2
-5.0843E-1	2.8907E-1	-2.5000E+1
-5.0831E-1	2.8591E-1	-1.3600E+2
-5.0831E-1	2.8712E-1	3.8400E+2
-5.0820E-1	2.8907E-1	-4.2100E+2
-5.0820E-1	2.8737E-1	-6.7000E+1
-5.0808E-1	2.8858E-1	3.8500E+2
-5.0808E-1	2.8785E-1	-3.3500E+2
-5.0796E-1	2.8712E-1	6.8300E+2
-5.0796E-1	2.8907E-1	5.0800E+2
-5.0784E-1	2.8809E-1	1.1040E+3
-5.0784E-1	2.8688E-1	2.4700E+2
-5.0784E-1	2.8421E-1	4.7700E+2
-5.0773E-1	2.8737E-1	5.3900E+2
-5.0773E-1	2.8567E-1	1.0360E+3
-5.0761E-1	2.8688E-1	7.7400E+2
-5.0761E-1	2.8785E-1	9.6400E+2
-5.0749E-1	2.8615E-1	3.8600E+2
-5.0749E-1	2.8639E-1	8.7000E+2
-5.0737E-1	2.8567E-1	1.0270E+3
-5.0737E-1	2.8494E-1	1.3220E+3
-5.0726E-1	2.8712E-1	1.0520E+3
-5.0726E-1	2.8542E-1	6.0300E+2
-5.0714E-1	2.8494E-1	1.6990E+3
-5.0714E-1	2.8396E-1	6.4800E+2
-5.0702E-1	2.8469E-1	8.9200E+2
-5.0702E-1	2.8324E-1	2.0590E+3
-5.0702E-1	2.8299E-1	1.0150E+3
-5.0690E-1	2.8299E-1	9.5000E+2
-5.0690E-1	2.8081E-1	7.0700E+2
-5.0678E-1	2.8251E-1	1.1680E+3
-5.0678E-1	2.8129E-1	7.4600E+2
-5.0667E-1	2.8056E-1	1.1160E+3
-5.0667E-1	2.7959E-1	1.1560E+3
-5.0655E-1	2.7862E-1	9.8300E+2
-5.0655E-1	2.7862E-1	1.0950E+3
-5.0643E-1	2.7935E-1	7.4400E+2
-5.0643E-1	2.7643E-1	1.0130E+3
-5.0631E-1	2.7643E-1	4.5300E+2
-5.0631E-1	2.7692E-1	4.0400E+2
-5.0620E-1	2.7765E-1	4.7200E+2
-5.0620E-1	2.7692E-1	1.1220E+3
-5.0620E-1	2.7522E-1	3.7300E+2
-5.0608E-1	2.7619E-1	8.5600E+2
-5.0608E-1	2.7570E-1	7.2200E+2
-5.0596E-1	2.7400E-1	6.1400E+2
-5.0596E-1	2.7498E-1	5.2300E+2
-5.0584E-1	2.7449E-1	5.2300E+2
-5.0584E-1	2.7498E-1	9.9000E+1
-5.0573E-1	2.7400E-1	-1.0300E+2
-5.0573E-1	2.7425E-1	9.9000E+1
-5.0561E-1	2.7473E-1	5.7700E+2
-5.0561E-1	2.7303E-1	5.8400E+2
-5.0549E-1	2.7473E-1	3.7000E+1
-5.0549E-1	2.7473E-1	1.8600E+2
-5.0537E-1	2.7352E-1	5.9800E+2
-5.0537E-1	2.7376E-1	1.0960E+3
-5.0537E-1	2.7255E-1	5.8600E+2
-5.0526E-1	2.7182E-1	6.1700E+2
-5.0526E-1	2.7279E-1	1.8000E+2
-5.0514E-1	2.7230E-1	-1.7000E+2
-5.0514E-1	2.7133E-1	7.7700E+2
-5.0502E-1	2.7279E-1	8.8300E+2
-5.0502E-1	2.7206E-1	6.3400E+2
-5.0490E-1	2.7352E-1	1.1390E+3
-5.0490E-1	2.7060E-1	6.7000E+2
-5.0478E-1	2.7012E-1	-4.1000E+1
-5.0478E-1	2.7133E-1	3.2300E+2
-5.0467E-1	2.7036E-1	5.3000E+2
-5.0467E-1	2.7012E-1	8.0000E+1
-5.0455E-1	2.7060E-1	-2.6100E+2
-5.0455E-1	2.7085E-1	2.2300E+2
-5.0455E-1	2.7012E-1	-3.6700E+2
-5.0443E-1	2.7036E-1	3.9700E+2
-5.0443E-1	2.7085E-1	3.1800E+2
-5.0431E-1	2.7036E-1	8.6000E+1
-5.0431E-1	2.6939E-1	3.5500E+2
-5.0420E-1	2.7012E-1	2.7900E+2
-5.0420E-1	2.7012E-1	5.0800E+2
-5.0408E-1	2.6769E-1	4.6800E+2
-5.0408E-1	2.6890E-1	-1.1100E+2
-5.0396E-1	2.6817E-1	3.2700E+2
-5.0396E-1	2.6842E-1	-1.6400E+2
-5.0384E-1	2.6939E-1	3.3400E+2
-5.0384E-1	2.6963E-1	3.1000E+1
-5.0373E-1	2.6939E-1	2.2200E+2
-5.0373E-1	2.6793E-1	4.2600E+2
-5.0373E-1	2.7036E-1	2.2700E+2
-5.0361E-1	2.6987E-1	8.0000E+1
-5.0361E-1	2.7109E-1	2.6800E+2
-5.0349E-1	2.6963E-1	-4.2500E+2
-5.0349E-1	2.6987E-1	-1.7200E+2
-5.0337E-1	2.6915E-1	1.0200E+2
-5.0337E-1	2.6939E-1	-4.4000E+1
-5.0325E-1	2.6866E-1	2.5200E+2
-5.0325E-1	2.6769E-1	5.9900E+2
-5.0314E-1	2.6987E-1	-3.3000E+2
-5.0314E-1	2.6987E-1	5.9000E+1
-5.0302E-1	2.7036E-1	1.9300E+2
-5.0302E-1	2.6987E-1	4.1300E+2
-5.0290E-1	2.7060E-1	3.7100E+2
-5.0290E-1	2.7036E-1	-6.4000E+1
-5.0290E-1	2.6963E-1	-1.7000E+2
-5.0278E-1	2.6915E-1	-2.8300E+2
-5.0278E-1	2.6890E-1	-1.1050E+3
-5.0267E-1	2.6866E-1	-7.0000E+1
-5.0267E-1	2.7012E-1	-5.1100E+2
-5.0255E-1	2.6915E-1	-4.3300E+2
-5.0255E-1	2.6987E-1	2.3900E+2
-5.0243E-1	2.6987E-1	1.5000E+1
-5.0243E-1	2.7109E-1	-1.3700E+2
-5.0231E-1	2.7060E-1	-5.5400E+2
-5.0231E-1	2.6890E-1	-4.9500E+2
-5.0220E-1	2.7085E-1	-5.5500E+2
-5.0220E-1	2.7036E-1	-4.2300E+2
-5.0220E-1	2.7109E-1	-8.2000E+1
-5.0208E-1	2.6939E-1	-9.5700E+2
-5.0208E-1	2.7206E-1	-1.3400E+2
-5.0196E-1	2.7109E-1	-6.8700E+2
-5.0196E-1	2.7085E-1	-5.6400E+2
-5.0184E-1	2.6939E-1	-4.7300E+2
-5.0184E-1	2.7158E-1	-2.6400E+2
-5.0173E-1	2.7036E-1	-2.6700E+2
-5.0173E-1	2.7133E-1	-7.7800E+2
-5.0161E-1	2.7133E-1	-4.4300E+2
-5.0161E-1	2.7109E-1	-4.3900E+2
-5.0149E-1	2.7109E-1	-3.3000E+2
-5.0149E-1	2.7255E-1	-5.4700E+2
-5.0137E-1	2.7060E-1	-4.8900E+2
-5.0137E-1	2.7230E-1	-2.9200E+2
-5.0137E-1	2.7036E-1	-9.5400E+2
-5.0125E-1	2.7133E-1	-3.4200E+2
-5.0125E-1	2.7182E-1	-1.4200E+2
-5.0114E-1	2.7376E-1	-5.3000E+1
-5.0114E-1	2.7182E-1	-2.2000E+1
-5.0102E-1	2.7303E-1	-3.8300E+2
-5.0102E-1	2.7109E-1	-3.9500E+2
-5.0090E-1	2.7133E-1	-1.9000E+2
-5.0090E-1	2.7279E-1	2.6400E+2
-5.0078E-1	2.7206E-1	3.8400E+2
-5.0078E-1	2.7352E-1	5.6000E+1
-5.0067E-1	2.7109E-1	1.6700E+2
-5.0067E-1	2.7133E-1	6.4100E+2
-5.0055E-1	2.7182E-1	4.3800E+2
-5.0055E-1	2.6939E-1	5.2800E+2
-5.0055E-1	2.6987E-1	3.0300E+2
-5.0043E-1	2.7133E-1	3.7000E+2
-5.0043E-1	2.7182E-1	7.3700E+2
-5.0031E-1	2.6890E-1	2.1400E+2
-5.0031E-1	2.7012E-1	7.0300E+2
-5.0020E-1	2.7036E-1	8.7300E+2
-5.0020E-1	2.6769E-1	1.0820E+3
-5.0008E-1	2.6939E-1	7.4400E+2
-5.0008E-1	2.6890E-1	1.0380E+3
-4.9996E-1	2.6987E-1	1.3020E+3
-4.9996E-1	2.6939E-1	9.2000E+2
-4.9984E-1	2.6817E-1	1.0420E+3
-4.9984E-1	2.6842E-1	1.0910E+3
-4.9973E-1	2.6939E-1	8.5300E+2
-4.9973E-1	2.6623E-1	7.7700E+2
-4.9973E-1	2.6672E-1	9.6500E+2
-4.9961E-1	2.6623E-1	1.0220E+3
-4.9961E-1	2.6696E-1	6.7400E+2
-4.9949E-1	2.6672E-1	1.2620E+3
-4.9949E-1	2.6550E-1	2.4700E+2
-4.9937E-1	2.6696E-1	8.0600E+2
-4.9937E-1	2.6647E-1	4.6200E+2
-4.9925E-1	2.6599E-1	5.1600E+2
-4.9925E-1	2.6550E-1	3.6300E+2
-4.9914E-1	2.6429E-1	7.7800E+2
-4.9914E-1	2.6623E-1	7.2000E+2
-4.9902E-1	2.6623E-1	4.8900E+2
-4.9902E-1	2.6526E-1	3.7200E+2
-4.9890E-1	2.6404E-1	1.9700E+2
-4.9890E-1	2.6380E-1	6.2000E+2
-4.9890E-1	2.6356E-1	2.2500E+2
-4.9878E-1	2.6380E-1	5.2000E+2
-4.9878E-1	2.6332E-1	3.3600E+2
-4.9867E-1	2.6307E-1	6.5400E+2
-4.9867E-1	2.6283E-1	2.5700E+2
-4.9855E-1	2.6259E-1	5.5000E+1
-4.9855E-1	2.6307E-1	5.8900E+2
-4.9843E-1	2.6356E-1	4.6500E+2
-4.9843E-1	2.6040E-1	2.6000E+1
-4.9831E-1	2.6356E-1	1.1700E+2
-4.9831E-1	2.6259E-1	4.3400E+2
-4.9820E-1	2.6259E-1	1.6400E+2
-4.9820E-1	2.6404E-1	-2.0100E+2
-4.9808E-1	2.6404E-1	4.5700E+2
-4.9808E-1	2.6259E-1	-2.7500E+2
-4.9808E-1	2.6404E-1	-4.4300E+2
-4.9796E-1	2.6210E-1	2.5200E+2
-4.9796E-1	2.6283E-1	4.1800E+2
-4.9784E-1	2.6307E-1	2.0200E+2
-4.9784E-1	2.6307E-1	-2.2700E+2
-4.9773E-1	2.6283E-1	3.1200E+2
-4.9773E-1	2.6186E-1	2.2900E+2
-4.9761E-1	2.6356E-1	-2.9400E+2
-4.9761E-1	2.6307E-1	-1.4400E+2
-4.9749E-1	2.6380E-1	2.1500E+2
-4.9749E-1	2.6307E-1	1.0000E+2
-4.9737E-1	2.6283E-1	-2.5900E+2
-4.9737E-1	2.6429E-1	4.2300E+2
-4.9725E-1	2.6356E-1	1.4900E+2
-4.9725E-1	2.6259E-1	-8.0000E+0
-4.9725E-1	2.6477E-1	-3.0100E+2
-4.9714E-1	2.6526E-1	-1.7800E+2
-4.9714E-1	2.6477E-1	-4.2800E+2
-4.9702E-1	2.6502E-1	-1.5000E+2
-4.9702E-1	2.6696E-1	-2.6600E+2
-4.9690E-1	2.6672E-1	-3.5100E+2
-4.9690E-1	2.6745E-1	-3.2200E+2
-4.9678E-1	2.6574E-1	-5.6100E+2
-4.9678E-1	2.6647E-1	-5.0200E+2
-4.9667E-1	2.6769E-1	-9.1000E+2
-4.9667E-1	2.6915E-1	-6.7400E+2
-4.9655E-1	2.6963E-1	-9.7800E+2
-4.9655E-1	2.6817E-1	-4.0300E+2
-4.9643E-1	2.6890E-1	-1.1870E+3
-4.9643E-1	2.6963E-1	-7.2200E+2
-4.9643E-1	2.6842E-1	-3.6000E+1
-4.9631E-1	2.7230E-1	-1.2620E+3
-4.9631E-1	2.7158E-1	-1.2810E+3
-4.9620E-1	2.7182E-1	-7.8800E+2
-4.9620E-1	2.7085E-1	-5.6100E+2
-4.9608E-1	2.7328E-1	-6.3300E+2
-4.9608E-1	2.7158E-1	-1.4210E+3
-4.9596E-1	2.7425E-1	-1.5180E+3
-4.9596E-1	2.7473E-1	-1.9460E+3
-4.9584E-1	2.7473E-1	-1.1060E+3
-4.9584E-1	2.7619E-1	-1.9360E+3
-4.9573E-1	2.7886E-1	-1.2530E+3
-4.9573E-1	2.8008E-1	-1.6590E+3
-4.9561E-1	2.8056E-1	-1.4480E+3
-4.9561E-1	2.8178E-1	-1.7240E+3
-4.9561E-1	2.8421E-1	-1.6720E+3
-4.9549E-1	2.8469E-1	-1.3840E+3
-4.9549E-1	2.8445E-1	-2.0570E+3
-4.9537E-1	2.8445E-1	-1.3960E+3
-4.9537E-1	2.8907E-1	-1.9790E+3
-4.9525E-1	2.9417E-1	-1.9300E+3
-4.9525E-1	2.9247E-1	-2.2090E+3
-4.9514E-1	2.9587E-1	-1.6650E+3
-4.9514E-1	2.9587E-1	-1.8250E+3
-4.9502E-1	2.9563E-1	-2.2510E+3
-4.9502E-1	2.9733E-1	-1.1680E+3
-4.9490E-1	3.0097E-1	-1.3800E+3
-4.9490E-1	3.0000E-1	-1.2240E+3
-4.9478E-1	3.0000E-1	-6.6400E+2
-4.9478E-1	3.0024E-1	-5.6400E+2
-4.9478E-1	2.9903E-1	-8.1100E+2
-4.9467E-1	3.0170E-1	-6.6900E+2
-4.9467E-1	3.0170E-1	-4.5000E+1
-4.9455E-1	3.0048E-1	4.6400E+2
-4.9455E-1	3.0097E-1	4.6100E+2
-4.9443E-1	2.9976E-1	4.0100E+2
-4.9443E-1	3.0000E-1	2.7200E+2
-4.9431E-1	3.0194E-1	8.9900E+2
-4.9431E-1	2.9976E-1	5.7200E+2
-4.9420E-1	2.9757E-1	1.0640E+3
-4.9420E-1	2.9733E-1	1.7370E+3
-4.9408E-1	2.9781E-1	1.1000E+3
-4.9408E-1	3.0048E-1	1.3520E+3
-4.9396E-1	2.9465E-1	1.8190E+3
-4.9396E-1	2.8907E-1	1.8850E+3
-4.9396E-1	2.9441E-1	1.7210E+3
-4.9384E-1	2.9368E-1	1.9640E+3
-4.9384E-1	2.9174E-1	2.6460E+3
-4.9372E-1	2.9052E-1	2.2450E+3
-4.9372E-1	2.9028E-1	2.4790E+3
-4.9361E-1	2.8761E-1	2.4290E+3
-4.9361E-1	2.8469E-1	1.9830E+3
-4.9349E-1	2.8688E-1	1.6540E+3
-4.9349E-1	2.8591E-1	2.4110E+3
-4.9337E-1	2.8032E-1	2.0460E+3
-4.9337E-1	2.7959E-1	1.8260E+3
-4.9325E-1	2.8154E-1	2.0780E+3
-4.9325E-1	2.8056E-1	1.8340E+3
-4.9325E-1	2.7716E-1	1.6010E+3
-4.9314E-1	2.7522E-1	1.9690E+3
-4.9314E-1	2.7741E-1	2.1140E+3
-4.9302E-1	2.7449E-1	1.4720E+3
-4.9302E-1	2.7206E-1	1.6010E+3
-4.9290E-1	2.7109E-1	1.6540E+3
-4.9290E-1	2.7230E-1	9.2000E+2
-4.9278E-1	2.7133E-1	7.0200E+2
-4.9278E-1	2.6890E-1	1.5350E+3
-4.9267E-1	2.6769E-1	9.6100E+2
-4.9267E-1	2.6793E-1	9.0500E+2
-4.9255E-1	2.6672E-1	4.7200E+2
-4.9255E-1	2.6672E-1	6.6700E+2
-4.9243E-1	2.6672E-1	1.3990E+3
-4.9243E-1	2.6623E-1	3.6400E+2
-4.9243E-1	2.6404E-1	3.6600E+2
-4.9231E-1	2.6283E-1	8.4500E+2
-4.9231E-1	2.6404E-1	5.0600E+2
-4.9220E-1	2.6477E-1	8.1400E+2
-4.9220E-1	2.6283E-1	3.9700E+2
-4.9208E-1	2.6283E-1	4.1800E+2
-4.9208E-1	2.6089E-1	4.2100E+2
-4.9196E-1	2.6161E-1	1.0620E+3
-4.9196E-1	2.6064E-1	5.4100E+2
-4.9184E-1	2.5967E-1	4.7200E+2
-4.9184E-1	2.6040E-1	3.5900E+2
-4.9172E-1	2.6016E-1	-3.5000E+1
-4.9172E-1	2.5967E-1	2.2500E+2
-4.9161E-1	2.5797E-1	5.4000E+1
-4.9161E-1	2.6016E-1	-3.2000E+1
-4.9161E-1	2.5797E-1	1.1100E+2
-4.9149E-1	2.5870E-1	1.8800E+2
-4.9149E-1	2.6040E-1	4.8000E+1
-4.9137E-1	2.6016E-1	5.0000E+0
-4.9137E-1	2.5676E-1	-4.9400E+2
-4.9125E-1	2.5797E-1	-1.1800E+2
-4.9125E-1	2.5724E-1	-6.0700E+2
