Aux out [V]	Aux in [V]	PDH out [a.u.]
-5.8961E-1	5.6698E-1	8.8800E+2
-5.8938E-1	5.6650E-1	8.1100E+2
-5.8914E-1	5.6552E-1	4.6900E+2
-5.8903E-1	5.6309E-1	4.1200E+2
-5.8879E-1	5.6139E-1	5.5400E+2
-5.8856E-1	5.6164E-1	1.0340E+3
-5.8832E-1	5.6067E-1	6.8000E+2
-5.8808E-1	5.5848E-1	9.1400E+2
-5.8797E-1	5.5896E-1	2.8400E+2
-5.8773E-1	5.5726E-1	2.9400E+2
-5.8750E-1	5.5556E-1	5.6800E+2
-5.8726E-1	5.5386E-1	4.0000E+1
-5.8703E-1	5.5362E-1	1.1180E+3
-5.8691E-1	5.5192E-1	3.6500E+2
-5.8667E-1	5.4876E-1	6.3200E+2
-5.8644E-1	5.4949E-1	5.1300E+2
-5.8620E-1	5.4828E-1	-2.2700E+2
-5.8597E-1	5.4730E-1	1.6700E+2
-5.8585E-1	5.4779E-1	8.0700E+2
-5.8561E-1	5.4536E-1	1.2090E+3
-5.8538E-1	5.4269E-1	3.8100E+2
-5.8514E-1	5.4220E-1	5.6900E+2
-5.8491E-1	5.4099E-1	9.1700E+2
-5.8479E-1	5.3880E-1	8.6800E+2
-5.8456E-1	5.3686E-1	6.3400E+2
-5.8432E-1	5.3759E-1	8.1100E+2
-5.8408E-1	5.3734E-1	2.6700E+2
-5.8385E-1	5.3467E-1	4.9400E+2
-5.8361E-1	5.3516E-1	3.1000E+2
-5.8350E-1	5.3370E-1	5.4200E+2
-5.8326E-1	5.3273E-1	7.6300E+2
-5.8303E-1	5.3030E-1	2.1800E+2
-5.8279E-1	5.3176E-1	8.5800E+2
-5.8256E-1	5.2763E-1	4.2200E+2
-5.8244E-1	5.2787E-1	5.5200E+2
-5.8220E-1	5.2641E-1	3.8200E+2
-5.8197E-1	5.2398E-1	6.8800E+2
-5.8173E-1	5.2471E-1	6.9500E+2
-5.8150E-1	5.1985E-1	6.9100E+2
-5.8138E-1	5.2010E-1	3.1900E+2
-5.8114E-1	5.1839E-1	8.9500E+2
-5.8091E-1	5.1839E-1	3.4000E+1
-5.8067E-1	5.1742E-1	1.4620E+3
-5.8044E-1	5.1791E-1	1.1400E+3
-5.8032E-1	5.1475E-1	1.2550E+3
-5.8008E-1	5.1329E-1	8.7900E+2
-5.7985E-1	5.1208E-1	5.6200E+2
-5.7961E-1	5.0941E-1	7.6100E+2
-5.7938E-1	5.0965E-1	6.6500E+2
-5.7926E-1	5.0746E-1	7.3200E+2
-5.7903E-1	5.0698E-1	6.1800E+2
-5.7879E-1	5.0576E-1	4.9400E+2
-5.7855E-1	5.0382E-1	1.0060E+3
-5.7832E-1	5.0382E-1	2.5000E+2
-5.7820E-1	5.0455E-1	6.2900E+2
-5.7797E-1	5.0066E-1	1.3020E+3
-5.7773E-1	4.9799E-1	7.9800E+2
-5.7750E-1	4.9775E-1	3.5100E+2
-5.7726E-1	4.9605E-1	7.6500E+2
-5.7703E-1	4.9507E-1	3.8800E+2
-5.7691E-1	4.9580E-1	5.6200E+2
-5.7667E-1	4.9240E-1	4.2800E+2
-5.7644E-1	4.9119E-1	9.6500E+2
-5.7620E-1	4.9143E-1	1.1430E+3
-5.7597E-1	4.8827E-1	3.7400E+2
-5.7585E-1	4.8608E-1	3.7600E+2
-5.7561E-1	4.8608E-1	1.0060E+3
-5.7538E-1	4.8487E-1	1.2750E+3
-5.7514E-1	4.8317E-1	1.3060E+3
-5.7491E-1	4.8147E-1	-2.6000E+1
-5.7479E-1	4.7977E-1	6.7500E+2
-5.7455E-1	4.8098E-1	7.1100E+2
-5.7432E-1	4.7734E-1	7.5200E+2
-5.7408E-1	4.7564E-1	4.4500E+2
-5.7385E-1	4.7467E-1	7.7500E+2
-5.7373E-1	4.7224E-1	8.2000E+2
-5.7350E-1	4.7078E-1	1.4060E+3
-5.7326E-1	4.7054E-1	1.0900E+3
-5.7302E-1	4.7054E-1	7.7100E+2
-5.7279E-1	4.6714E-1	8.5600E+2
-5.7267E-1	4.6641E-1	5.3000E+2
-5.7244E-1	4.6519E-1	6.9200E+2
-5.7220E-1	4.6374E-1	3.1800E+2
-5.7197E-1	4.6252E-1	8.6500E+2
-5.7173E-1	4.6252E-1	7.8800E+2
-5.7150E-1	4.5888E-1	6.8400E+2
-5.7138E-1	4.5936E-1	6.6100E+2
-5.7114E-1	4.5620E-1	7.6000E+2
-5.7091E-1	4.5693E-1	6.6400E+2
-5.7067E-1	4.5402E-1	4.3100E+2
-5.7044E-1	4.5523E-1	5.8500E+2
-5.7032E-1	4.5159E-1	1.0620E+3
-5.7008E-1	4.5135E-1	5.6900E+2
-5.6985E-1	4.4964E-1	9.6900E+2
-5.6961E-1	4.4892E-1	7.4600E+2
-5.6938E-1	4.4722E-1	8.0500E+2
-5.6926E-1	4.4746E-1	1.0000E+3
-5.6902E-1	4.4624E-1	4.0200E+2
-5.6879E-1	4.4454E-1	7.6100E+2
-5.6855E-1	4.4309E-1	1.0070E+3
-5.6832E-1	4.4017E-1	4.7900E+2
-5.6820E-1	4.4139E-1	5.9700E+2
-5.6797E-1	4.3920E-1	5.4700E+2
-5.6773E-1	4.3896E-1	1.9600E+2
-5.6750E-1	4.3653E-1	7.3400E+2
-5.6726E-1	4.3507E-1	8.6500E+2
-5.6714E-1	4.3385E-1	1.1700E+3
-5.6691E-1	4.3288E-1	6.0700E+2
-5.6667E-1	4.3118E-1	6.0200E+2
-5.6644E-1	4.2778E-1	7.3200E+2
-5.6620E-1	4.2754E-1	1.0040E+3
-5.6608E-1	4.2608E-1	6.5900E+2
-5.6585E-1	4.2487E-1	6.6700E+2
-5.6561E-1	4.2487E-1	3.6900E+2
-5.6538E-1	4.2195E-1	5.6200E+2
-5.6514E-1	4.2098E-1	5.6900E+2
-5.6491E-1	4.1928E-1	4.7900E+2
-5.6479E-1	4.1831E-1	3.9000E+2
-5.6455E-1	4.1806E-1	8.8200E+2
-5.6432E-1	4.1636E-1	6.6200E+2
-5.6408E-1	4.1636E-1	6.2600E+2
-5.6385E-1	4.1321E-1	6.4300E+2
-5.6373E-1	4.1418E-1	4.8100E+2
-5.6349E-1	4.1078E-1	6.2100E+2
-5.6326E-1	4.0956E-1	7.9700E+2
-5.6302E-1	4.0932E-1	7.7100E+2
-5.6279E-1	4.0713E-1	8.0100E+2
-5.6267E-1	4.0665E-1	1.3500E+3
-5.6244E-1	4.0543E-1	8.3900E+2
-5.6220E-1	4.0543E-1	7.9700E+2
-5.6197E-1	4.0373E-1	6.5900E+2
-5.6173E-1	4.0154E-1	7.5400E+2
-5.6161E-1	4.0057E-1	9.8100E+2
-5.6138E-1	4.0009E-1	8.6100E+2
-5.6114E-1	3.9790E-1	5.9900E+2
-5.6091E-1	3.9717E-1	7.1600E+2
-5.6067E-1	3.9693E-1	1.2040E+3
-5.6055E-1	3.9596E-1	1.0390E+3
-5.6032E-1	3.9353E-1	6.0500E+2
-5.6008E-1	3.9207E-1	4.8500E+2
-5.5985E-1	3.9134E-1	2.8100E+2
-5.5961E-1	3.9086E-1	1.0650E+3
-5.5949E-1	3.9013E-1	1.0290E+3
-5.5926E-1	3.8915E-1	6.0500E+2
-5.5902E-1	3.8551E-1	1.0200E+3
-5.5879E-1	3.8381E-1	9.6600E+2
-5.5855E-1	3.8454E-1	9.6400E+2
-5.5832E-1	3.8357E-1	3.8300E+2
-5.5820E-1	3.8235E-1	6.1100E+2
-5.5796E-1	3.7992E-1	-1.2600E+2
-5.5773E-1	3.7919E-1	1.2140E+3
-5.5749E-1	3.7798E-1	9.4200E+2
-5.5726E-1	3.7701E-1	3.1600E+2
-5.5714E-1	3.7725E-1	1.2200E+3
-5.5691E-1	3.7482E-1	4.8000E+2
-5.5667E-1	3.7385E-1	1.1160E+3
-5.5644E-1	3.7021E-1	7.6000E+2
-5.5620E-1	3.6972E-1	5.4000E+2
-5.5608E-1	3.7045E-1	5.8100E+2
-5.5585E-1	3.6851E-1	1.0560E+3
-5.5561E-1	3.6851E-1	4.2500E+2
-5.5538E-1	3.6608E-1	8.2600E+2
-5.5514E-1	3.6535E-1	4.8400E+2
-5.5502E-1	3.6438E-1	6.2200E+2
-5.5479E-1	3.6267E-1	5.4200E+2
-5.5455E-1	3.6146E-1	3.1700E+2
-5.5432E-1	3.6122E-1	5.8200E+2
-5.5408E-1	3.6073E-1	7.6300E+2
-5.5396E-1	3.6122E-1	7.4200E+2
-5.5373E-1	3.5903E-1	9.7000E+2
-5.5349E-1	3.5684E-1	3.6000E+1
-5.5326E-1	3.5514E-1	9.3900E+2
-5.5302E-1	3.5442E-1	-5.8000E+1
-5.5279E-1	3.5320E-1	5.2800E+2
-5.5267E-1	3.5199E-1	6.8500E+2
-5.5244E-1	3.5296E-1	4.6800E+2
-5.5220E-1	3.5126E-1	4.7600E+2
-5.5196E-1	3.4931E-1	6.7200E+2
-5.5173E-1	3.4883E-1	8.3500E+2
-5.5161E-1	3.4640E-1	9.3300E+2
-5.5138E-1	3.4518E-1	5.7600E+2
-5.5114E-1	3.4470E-1	4.5600E+2
-5.5091E-1	3.4397E-1	2.0600E+2
-5.5067E-1	3.4227E-1	2.0400E+2
-5.5055E-1	3.4203E-1	3.7300E+2
-5.5032E-1	3.4251E-1	7.5400E+2
-5.5008E-1	3.4057E-1	8.7400E+2
-5.4985E-1	3.3838E-1	5.8100E+2
-5.4961E-1	3.3790E-1	7.9800E+2
-5.4949E-1	3.3547E-1	1.2500E+2
-5.4926E-1	3.3498E-1	8.8800E+2
-5.4902E-1	3.3547E-1	6.6800E+2
-5.4879E-1	3.3425E-1	5.5300E+2
-5.4855E-1	3.3377E-1	8.7700E+2
-5.4843E-1	3.3304E-1	8.2100E+2
-5.4820E-1	3.3061E-1	-1.3100E+2
-5.4796E-1	3.2915E-1	7.6900E+2
-5.4773E-1	3.2866E-1	9.2300E+2
-5.4749E-1	3.2794E-1	6.5900E+2
-5.4726E-1	3.2769E-1	3.8900E+2
-5.4714E-1	3.2478E-1	5.1600E+2
-5.4691E-1	3.2624E-1	4.1800E+2
-5.4667E-1	3.2332E-1	1.1800E+2
-5.4643E-1	3.2429E-1	5.5000E+2
-5.4620E-1	3.2283E-1	6.1300E+2
-5.4608E-1	3.2259E-1	8.1000E+2
-5.4585E-1	3.2113E-1	6.5800E+2
-5.4561E-1	3.1846E-1	4.1100E+2
-5.4538E-1	3.1919E-1	2.9000E+1
-5.4514E-1	3.1603E-1	6.9800E+2
-5.4502E-1	3.1870E-1	4.0600E+2
-5.4479E-1	3.1676E-1	1.0350E+3
-5.4455E-1	3.1579E-1	2.9700E+2
-5.4432E-1	3.1530E-1	7.3500E+2
-5.4408E-1	3.1360E-1	2.7500E+2
-5.4396E-1	3.1093E-1	3.7100E+2
-5.4373E-1	3.1069E-1	3.8100E+2
-5.4349E-1	3.1117E-1	3.2800E+2
-5.4326E-1	3.1166E-1	3.1000E+1
-5.4302E-1	3.0947E-1	3.2200E+2
-5.4291E-1	3.0972E-1	5.8000E+2
-5.4267E-1	3.1142E-1	4.7000E+1
-5.4243E-1	3.0753E-1	4.7200E+2
-5.4220E-1	3.0631E-1	6.1900E+2
-5.4196E-1	3.0631E-1	6.0300E+2
-5.4185E-1	3.0656E-1	3.9200E+2
-5.4161E-1	3.0534E-1	5.8300E+2
-5.4138E-1	3.0680E-1	-2.9300E+2
-5.4114E-1	3.0486E-1	1.0100E+2
-5.4090E-1	3.0486E-1	1.8600E+2
-5.4067E-1	3.0389E-1	1.1010E+3
-5.4055E-1	3.0194E-1	6.6800E+2
-5.4032E-1	3.0170E-1	6.2100E+2
-5.4008E-1	3.0048E-1	9.1700E+2
-5.3985E-1	2.9903E-1	4.1700E+2
-5.3961E-1	3.0024E-1	1.0090E+3
-5.3949E-1	2.9708E-1	5.3600E+2
-5.3926E-1	2.9733E-1	8.7000E+1
-5.3902E-1	2.9611E-1	6.0500E+2
-5.3879E-1	2.9587E-1	6.8800E+2
-5.3855E-1	2.9320E-1	4.6900E+2
-5.3843E-1	2.9417E-1	9.7900E+2
-5.3820E-1	2.9295E-1	9.0700E+2
-5.3796E-1	2.9247E-1	2.2100E+2
-5.3773E-1	2.9150E-1	3.7300E+2
-5.3749E-1	2.9198E-1	5.3000E+1
-5.3738E-1	2.9052E-1	1.8400E+2
-5.3714E-1	2.9077E-1	5.5300E+2
-5.3690E-1	2.8907E-1	9.6000E+1
-5.3667E-1	2.8955E-1	5.2000E+1
-5.3643E-1	2.9052E-1	1.7400E+2
-5.3632E-1	2.8980E-1	3.6000E+1
-5.3608E-1	2.8955E-1	-1.0300E+2
-5.3585E-1	2.9052E-1	1.6300E+2
-5.3561E-1	2.8907E-1	-2.1000E+1
-5.3538E-1	2.9198E-1	-7.2600E+2
-5.3514E-1	2.8931E-1	-2.5900E+2
-5.3502E-1	2.8955E-1	-8.9200E+2
-5.3479E-1	2.9052E-1	-1.5900E+2
-5.3455E-1	2.9052E-1	-9.4000E+1
-5.3432E-1	2.9174E-1	5.1000E+1
-5.3408E-1	2.9028E-1	-7.7000E+1
-5.3396E-1	2.9077E-1	5.1200E+2
-5.3373E-1	2.8980E-1	9.9000E+2
-5.3349E-1	2.8688E-1	1.4680E+3
-5.3326E-1	2.8737E-1	1.2290E+3
-5.3302E-1	2.8469E-1	1.0090E+3
-5.3290E-1	2.8494E-1	1.2150E+3
-5.3267E-1	2.8081E-1	1.6710E+3
-5.3243E-1	2.8275E-1	1.0510E+3
-5.3220E-1	2.7983E-1	4.8600E+2
-5.3196E-1	2.7716E-1	1.0260E+3
-5.3185E-1	2.7765E-1	6.7200E+2
-5.3161E-1	2.7716E-1	4.2800E+2
-5.3137E-1	2.7498E-1	4.3100E+2
-5.3114E-1	2.7449E-1	6.3000E+2
-5.3090E-1	2.7619E-1	2.0500E+2
-5.3079E-1	2.7425E-1	1.3100E+2
-5.3055E-1	2.7376E-1	5.0700E+2
-5.3032E-1	2.7473E-1	-3.8100E+2
-5.3008E-1	2.7206E-1	-7.1000E+1
-5.2985E-1	2.7230E-1	-9.1000E+1
-5.2961E-1	2.7303E-1	6.0000E+0
-5.2949E-1	2.7352E-1	5.9700E+2
-5.2926E-1	2.7279E-1	3.4700E+2
-5.2902E-1	2.7230E-1	5.2700E+2
-5.2879E-1	2.7352E-1	5.0000E+0
-5.2855E-1	2.7255E-1	-4.9900E+2
-5.2843E-1	2.7352E-1	-8.4100E+2
-5.2820E-1	2.7449E-1	-8.2000E+1
-5.2796E-1	2.7425E-1	-3.4800E+2
-5.2773E-1	2.7522E-1	-5.3100E+2
-5.2749E-1	2.7643E-1	-1.5000E+1
-5.2737E-1	2.7570E-1	-1.9500E+2
-5.2714E-1	2.7425E-1	1.7600E+2
-5.2690E-1	2.7498E-1	8.8500E+2
-5.2667E-1	2.7376E-1	1.1010E+3
-5.2643E-1	2.7328E-1	1.1080E+3
-5.2632E-1	2.7133E-1	5.3900E+2
-5.2608E-1	2.6987E-1	1.1450E+3
-5.2584E-1	2.7036E-1	7.4100E+2
-5.2561E-1	2.6963E-1	1.1050E+3
-5.2537E-1	2.6866E-1	7.0100E+2
-5.2526E-1	2.6647E-1	2.6700E+2
-5.2502E-1	2.6720E-1	8.9700E+2
-5.2479E-1	2.6745E-1	1.0620E+3
-5.2455E-1	2.6745E-1	4.8300E+2
-5.2432E-1	2.6623E-1	-1.2200E+2
-5.2420E-1	2.6550E-1	-6.0000E+1
-5.2396E-1	2.6599E-1	-1.4100E+2
-5.2373E-1	2.6623E-1	3.0100E+2
-5.2349E-1	2.6720E-1	1.0800E+2
-5.2326E-1	2.6890E-1	-1.3000E+1
-5.2302E-1	2.6842E-1	2.6000E+1
-5.2290E-1	2.7085E-1	-4.7000E+2
-5.2267E-1	2.7303E-1	-5.8700E+2
-5.2243E-1	2.7449E-1	-6.5800E+2
-5.2220E-1	2.7813E-1	-1.4710E+3
-5.2196E-1	2.8178E-1	-2.1700E+3
-5.2184E-1	2.8785E-1	-1.8120E+3
-5.2161E-1	2.9295E-1	-2.1680E+3
-5.2137E-1	3.0048E-1	-1.2440E+3
-5.2114E-1	3.0170E-1	-4.6100E+2
-5.2090E-1	3.0267E-1	-3.1900E+2
-5.2079E-1	3.0194E-1	1.2040E+3
-5.2055E-1	3.0024E-1	9.6300E+2
-5.2032E-1	2.9587E-1	1.7150E+3
-5.2008E-1	2.9247E-1	1.8810E+3
-5.1984E-1	2.8615E-1	1.8950E+3
-5.1973E-1	2.8105E-1	1.9670E+3
-5.1949E-1	2.7449E-1	1.5070E+3
-5.1926E-1	2.6890E-1	1.2740E+3
-5.1902E-1	2.6817E-1	7.9500E+2
-5.1879E-1	2.6696E-1	4.8300E+2
-5.1867E-1	2.6647E-1	1.5400E+2
-5.1843E-1	2.6599E-1	3.4700E+2
-5.1820E-1	2.6186E-1	2.9500E+2
-5.1796E-1	2.6404E-1	4.9800E+2
-5.1773E-1	2.6356E-1	-1.8300E+2
-5.1749E-1	2.6380E-1	-5.2000E+2
-5.1737E-1	2.6307E-1	1.3900E+2
-5.1714E-1	2.6307E-1	-4.6500E+2
-5.1690E-1	2.6453E-1	-3.7300E+2
-5.1667E-1	2.6453E-1	-6.0900E+2
-5.1643E-1	2.6574E-1	-9.4700E+2
-5.1631E-1	2.6696E-1	-6.1900E+2
-5.1608E-1	2.6963E-1	-6.1400E+2
-5.1584E-1	2.7279E-1	-1.1030E+3
-5.1561E-1	2.8032E-1	-1.7250E+3
-5.1537E-1	2.8882E-1	-1.9930E+3
-5.1526E-1	2.9538E-1	-3.2090E+3
-5.1502E-1	3.0364E-1	-3.2670E+3
-5.1479E-1	3.1142E-1	-3.2350E+3
-5.1455E-1	3.1846E-1	-2.3680E+3
-5.1431E-1	3.2526E-1	-1.4780E+3
-5.1420E-1	3.2624E-1	-7.8900E+2
-5.1396E-1	3.2405E-1	1.2740E+3
-5.1373E-1	3.1895E-1	2.0590E+3
-5.1349E-1	3.0899E-1	3.0690E+3
-5.1326E-1	2.9951E-1	3.2850E+3
-5.1314E-1	2.8907E-1	2.9630E+3
-5.1290E-1	2.8348E-1	3.0830E+3
-5.1267E-1	2.8081E-1	2.5500E+3
-5.1243E-1	2.7255E-1	1.8680E+3
-5.1220E-1	2.6866E-1	2.1420E+3
-5.1196E-1	2.6137E-1	8.2200E+2
-5.1184E-1	2.5967E-1	8.8100E+2
-5.1161E-1	2.5603E-1	1.1110E+3
-5.1137E-1	2.5287E-1	9.1600E+2
-5.1114E-1	2.5141E-1	2.5200E+2
-5.1090E-1	2.4971E-1	5.7600E+2
-5.1078E-1	2.4874E-1	7.0000E+0
-5.1055E-1	2.4728E-1	-3.0200E+2
-5.1031E-1	2.4680E-1	2.0000E+1
-5.1008E-1	2.4485E-1	-1.4400E+2
-5.0984E-1	2.4194E-1	2.0400E+2
-5.0973E-1	2.4339E-1	6.0500E+2
-5.0949E-1	2.4072E-1	-6.4000E+1
-5.0926E-1	2.4121E-1	4.4400E+2
-5.0902E-1	2.4072E-1	-3.3000E+2
-5.0878E-1	2.4121E-1	-2.8400E+2
-5.0867E-1	2.3829E-1	5.0300E+2
-5.0843E-1	2.3829E-1	6.0000E+1
-5.0820E-1	2.3854E-1	-2.3600E+2
-5.0796E-1	2.3829E-1	-1.4100E+2
-5.0773E-1	2.3878E-1	-2.2100E+2
-5.0761E-1	2.3708E-1	1.5000E+2
-5.0737E-1	2.3611E-1	9.0000E+1
-5.0714E-1	2.3732E-1	-7.1000E+1
-5.0690E-1	2.3732E-1	-1.1800E+2
-5.0678E-1	2.3635E-1	5.3000E+1
-5.0655E-1	2.3586E-1	-3.4100E+2
-5.0631E-1	2.3538E-1	-1.5600E+2
-5.0608E-1	2.3586E-1	-5.1100E+2
-5.0584E-1	2.3611E-1	-5.3100E+2
-5.0561E-1	2.3586E-1	-1.7700E+2
-5.0537E-1	2.3586E-1	7.8000E+1
-5.0526E-1	2.3489E-1	2.5000E+2
-5.0502E-1	2.3611E-1	9.2000E+1
-5.0478E-1	2.3416E-1	-3.5800E+2
-5.0455E-1	2.3441E-1	-9.8000E+1
-5.0431E-1	2.3586E-1	-4.4100E+2
-5.0420E-1	2.3368E-1	1.2500E+2
-5.0396E-1	2.3562E-1	-3.1000E+1
-5.0373E-1	2.3416E-1	-2.6600E+2
-5.0349E-1	2.3562E-1	8.0000E+1
-5.0325E-1	2.3489E-1	-8.3000E+1
-5.0314E-1	2.3562E-1	1.1900E+2
-5.0290E-1	2.3392E-1	-8.6100E+2
-5.0267E-1	2.3635E-1	-1.5500E+2
-5.0243E-1	2.3805E-1	-7.2900E+2
-5.0220E-1	2.3854E-1	-1.1040E+3
-5.0208E-1	2.3951E-1	-7.0500E+2
-5.0184E-1	2.4097E-1	-1.1670E+3
-5.0161E-1	2.4267E-1	-1.2860E+3
-5.0137E-1	2.4072E-1	-6.7300E+2
-5.0125E-1	2.4291E-1	-3.0800E+2
-5.0102E-1	2.4412E-1	-7.2900E+2
-5.0078E-1	2.4364E-1	5.0000E+2
