Aux out [V]	Aux in [V]	PDH out [a.u.]
4.8552E-1	6.5395E-1	-4.3000E+1
4.8588E-1	6.5444E-1	-2.4500E+2
4.8611E-1	6.5347E-1	-3.7500E+2
4.8635E-1	6.5590E-1	-4.6800E+2
4.8670E-1	6.5395E-1	-7.6700E+2
4.8694E-1	6.5492E-1	9.5000E+1
4.8729E-1	6.5444E-1	-6.5600E+2
4.8753E-1	6.5371E-1	-2.0400E+2
4.8788E-1	6.5444E-1	-6.3200E+2
4.8811E-1	6.5565E-1	-2.6600E+2
4.8835E-1	6.5419E-1	-8.4500E+2
4.8870E-1	6.5614E-1	-7.0300E+2
4.8894E-1	6.5711E-1	-9.7000E+1
4.8929E-1	6.5687E-1	-3.8300E+2
4.8953E-1	6.5857E-1	-5.4900E+2
4.8976E-1	6.5687E-1	-3.3800E+2
4.9011E-1	6.5711E-1	-7.5700E+2
4.9035E-1	6.5784E-1	-6.2400E+2
4.9070E-1	6.5687E-1	-3.3000E+1
4.9094E-1	6.5930E-1	-6.0400E+2
4.9117E-1	6.6027E-1	-7.1400E+2
4.9153E-1	6.5905E-1	-5.1400E+2
4.9176E-1	6.6027E-1	-6.5800E+2
4.9211E-1	6.5954E-1	-9.4300E+2
4.9235E-1	6.6197E-1	-6.0000E+2
4.9258E-1	6.6318E-1	-7.5200E+2
4.9294E-1	6.6245E-1	-1.3260E+3
4.9317E-1	6.6561E-1	-1.2070E+3
4.9353E-1	6.6513E-1	-1.0070E+3
4.9376E-1	6.6707E-1	-1.0110E+3
4.9400E-1	6.6634E-1	-1.8200E+2
4.9435E-1	6.6804E-1	-3.7900E+2
4.9458E-1	6.6828E-1	-5.4000E+2
4.9494E-1	6.6974E-1	-2.9400E+2
4.9517E-1	6.6828E-1	-8.0000E+1
4.9541E-1	6.6707E-1	-3.5300E+2
4.9576E-1	6.6634E-1	-1.5600E+2
4.9600E-1	6.6610E-1	-5.3900E+2
4.9635E-1	6.6586E-1	-5.4000E+1
4.9658E-1	6.6756E-1	-3.1100E+2
4.9682E-1	6.6440E-1	5.5500E+2
4.9717E-1	6.6586E-1	-6.6000E+1
4.9741E-1	6.6488E-1	-4.7500E+2
4.9776E-1	6.6610E-1	-4.6000E+1
4.9800E-1	6.6513E-1	-4.3300E+2
4.9823E-1	6.6610E-1	-2.5200E+2
4.9858E-1	6.6610E-1	4.4500E+2
4.9882E-1	6.6610E-1	-1.0160E+3
4.9917E-1	6.6464E-1	-6.3200E+2
4.9941E-1	6.6561E-1	-4.8500E+2
4.9964E-1	6.6683E-1	1.0100E+2
5.0000E-1	6.6537E-1	-1.1010E+3
5.0023E-1	6.6610E-1	-4.4200E+2
5.0058E-1	6.6707E-1	-2.6700E+2
5.0082E-1	6.6464E-1	-7.8800E+2
5.0106E-1	6.6780E-1	-4.0800E+2
5.0141E-1	6.6683E-1	-7.7000E+2
5.0164E-1	6.6756E-1	-7.2600E+2
5.0200E-1	6.6853E-1	-3.7700E+2
5.0223E-1	6.6804E-1	-2.8000E+2
5.0247E-1	6.6634E-1	-5.4800E+2
5.0282E-1	6.6707E-1	-5.2600E+2
5.0306E-1	6.6877E-1	-6.2300E+2
5.0341E-1	6.6926E-1	-3.1400E+2
5.0364E-1	6.6731E-1	-8.3500E+2
5.0388E-1	6.6950E-1	-7.2100E+2
5.0423E-1	6.6877E-1	-4.2200E+2
5.0447E-1	6.7047E-1	-6.9300E+2
5.0482E-1	6.6950E-1	-6.0600E+2
5.0506E-1	6.7071E-1	-7.5400E+2
5.0529E-1	6.6974E-1	-9.3400E+2
5.0564E-1	6.7120E-1	-8.7300E+2
5.0588E-1	6.7096E-1	-1.2770E+3
5.0623E-1	6.7071E-1	-1.5100E+2
5.0647E-1	6.7314E-1	-4.6900E+2
5.0670E-1	6.7169E-1	-6.4600E+2
5.0706E-1	6.7363E-1	-5.6900E+2
5.0729E-1	6.7387E-1	-5.3400E+2
5.0764E-1	6.7411E-1	-2.3700E+2
5.0788E-1	6.7217E-1	-8.2900E+2
5.0823E-1	6.7217E-1	-7.9600E+2
5.0847E-1	6.7363E-1	-1.3380E+3
5.0870E-1	6.7484E-1	-8.8600E+2
5.0906E-1	6.7533E-1	-8.7100E+2
5.0929E-1	6.7460E-1	-3.3300E+2
5.0964E-1	6.7679E-1	-5.2600E+2
5.0988E-1	6.7557E-1	-3.3100E+2
5.1011E-1	6.7509E-1	-1.2780E+3
5.1047E-1	6.7582E-1	-6.7700E+2
5.1070E-1	6.7727E-1	-6.4100E+2
5.1106E-1	6.7654E-1	-9.8500E+2
5.1129E-1	6.7703E-1	-2.6800E+2
5.1153E-1	6.7824E-1	-4.8300E+2
5.1188E-1	6.7873E-1	-4.4200E+2
5.1212E-1	6.7922E-1	-1.1680E+3
5.1247E-1	6.7970E-1	-3.0700E+2
5.1270E-1	6.7995E-1	-3.6000E+2
5.1294E-1	6.8019E-1	-3.3200E+2
5.1329E-1	6.8140E-1	-8.1300E+2
5.1353E-1	6.8140E-1	-4.2800E+2
5.1388E-1	6.8019E-1	-8.4900E+2
5.1412E-1	6.8140E-1	-6.2200E+2
5.1435E-1	6.8165E-1	-4.6900E+2
5.1470E-1	6.8092E-1	-3.4800E+2
5.1494E-1	6.8286E-1	-5.8500E+2
5.1529E-1	6.8213E-1	-1.0580E+3
5.1553E-1	6.8359E-1	-7.4700E+2
5.1576E-1	6.8529E-1	-7.9000E+1
5.1612E-1	6.8359E-1	-4.0000E+1
5.1635E-1	6.8335E-1	-1.0290E+3
5.1670E-1	6.8505E-1	-6.6700E+2
5.1694E-1	6.8505E-1	-1.2620E+3
5.1717E-1	6.8505E-1	-1.0970E+3
5.1753E-1	6.8602E-1	-8.5600E+2
5.1776E-1	6.8480E-1	-5.4100E+2
5.1812E-1	6.8650E-1	-4.7200E+2
5.1835E-1	6.8578E-1	-6.4600E+2
5.1859E-1	6.8723E-1	-5.6900E+2
5.1894E-1	6.8699E-1	-1.1370E+3
5.1917E-1	6.8796E-1	-1.5600E+2
5.1953E-1	6.8991E-1	-5.4800E+2
5.1976E-1	6.9015E-1	-7.4700E+2
5.2000E-1	6.8869E-1	-1.1560E+3
5.2035E-1	6.9088E-1	-7.1100E+2
5.2059E-1	6.9088E-1	-8.7900E+2
5.2094E-1	6.9015E-1	-2.7300E+2
5.2117E-1	6.9063E-1	-9.4500E+2
5.2141E-1	6.9039E-1	-6.0600E+2
5.2176E-1	6.9209E-1	-9.2100E+2
5.2200E-1	6.9088E-1	-7.4300E+2
5.2235E-1	6.9282E-1	-1.1380E+3
5.2259E-1	6.9331E-1	-5.7500E+2
5.2282E-1	6.9379E-1	-2.0100E+2
5.2317E-1	6.9282E-1	-5.3800E+2
5.2341E-1	6.9355E-1	-1.5700E+2
5.2376E-1	6.9355E-1	-4.4900E+2
5.2400E-1	6.9525E-1	-9.4600E+2
5.2423E-1	6.9598E-1	-9.2600E+2
5.2459E-1	6.9549E-1	-4.9600E+2
5.2482E-1	6.9574E-1	-2.6300E+2
5.2517E-1	6.9646E-1	-5.7000E+2
5.2541E-1	6.9574E-1	-7.7700E+2
5.2565E-1	6.9817E-1	-5.2000E+2
5.2600E-1	6.9792E-1	-6.6900E+2
5.2623E-1	6.9719E-1	-3.2600E+2
5.2647E-1	6.9768E-1	-6.7000E+1
5.2682E-1	7.0059E-1	-3.9900E+2
5.2706E-1	6.9962E-1	-5.8400E+2
5.2741E-1	6.9914E-1	-1.7700E+2
5.2765E-1	7.0035E-1	-6.1100E+2
5.2800E-1	7.0108E-1	-4.9500E+2
5.2823E-1	7.0059E-1	-1.0840E+3
5.2859E-1	7.0157E-1	-5.2500E+2
5.2882E-1	7.0059E-1	-4.0600E+2
5.2906E-1	7.0278E-1	-6.8400E+2
5.2941E-1	7.0205E-1	-3.4500E+2
5.2965E-1	7.0351E-1	-8.3400E+2
5.3000E-1	7.0351E-1	-7.3300E+2
5.3023E-1	7.0278E-1	-6.7600E+2
5.3047E-1	7.0302E-1	-3.8400E+2
5.3082E-1	7.0327E-1	-7.9100E+2
5.3106E-1	7.0521E-1	-7.6500E+2
5.3141E-1	7.0594E-1	-6.5500E+2
5.3165E-1	7.0497E-1	-4.6900E+2
5.3188E-1	7.0643E-1	-7.4800E+2
5.3223E-1	7.0545E-1	-7.8400E+2
5.3247E-1	7.0788E-1	-8.0700E+2
5.3282E-1	7.0740E-1	-8.1000E+2
5.3306E-1	7.0813E-1	-1.5500E+3
5.3329E-1	7.0813E-1	-9.1100E+2
5.3365E-1	7.0910E-1	-1.3920E+3
5.3388E-1	7.0788E-1	-1.0010E+3
5.3423E-1	7.0934E-1	-4.6900E+2
5.3447E-1	7.0861E-1	-5.7200E+2
5.3471E-1	7.0885E-1	-1.3530E+3
5.3506E-1	7.1031E-1	-7.2900E+2
5.3529E-1	7.0910E-1	-1.2090E+3
5.3565E-1	7.1128E-1	-1.8900E+2
5.3588E-1	7.1055E-1	-9.2100E+2
5.3612E-1	7.1055E-1	-4.8700E+2
5.3647E-1	7.1347E-1	-3.8400E+2
5.3671E-1	7.1201E-1	-9.1400E+2
5.3706E-1	7.1274E-1	-6.4400E+2
5.3729E-1	7.1274E-1	-5.3100E+2
5.3753E-1	7.1250E-1	-1.2200E+3
5.3788E-1	7.1298E-1	-8.7800E+2
5.3812E-1	7.1371E-1	-4.3000E+2
5.3847E-1	7.1371E-1	-1.2750E+3
5.3871E-1	7.1371E-1	-8.3400E+2
5.3894E-1	7.1444E-1	-3.7400E+2
5.3929E-1	7.1663E-1	-4.3500E+2
5.3953E-1	7.1687E-1	-1.0480E+3
5.3988E-1	7.1614E-1	-1.2480E+3
5.4012E-1	7.1590E-1	-9.3200E+2
5.4035E-1	7.1760E-1	-8.1300E+2
5.4071E-1	7.1784E-1	-6.9800E+2
5.4094E-1	7.1711E-1	-5.0600E+2
5.4118E-1	7.1857E-1	-1.2070E+3
5.4153E-1	7.1930E-1	-4.9300E+2
5.4176E-1	7.1809E-1	-8.2000E+2
5.4212E-1	7.1857E-1	-7.2800E+2
5.4235E-1	7.1857E-1	-3.6400E+2
5.4259E-1	7.1954E-1	-3.4000E+2
5.4294E-1	7.1954E-1	-2.8000E+2
5.4318E-1	7.2149E-1	-6.2100E+2
5.4353E-1	7.2100E-1	-5.8400E+2
5.4376E-1	7.2197E-1	-9.4500E+2
5.4400E-1	7.2124E-1	-9.2500E+2
5.4435E-1	7.2222E-1	-7.0000E+2
5.4459E-1	7.2173E-1	-8.2300E+2
5.4494E-1	7.2173E-1	-8.6900E+2
5.4518E-1	7.2173E-1	-7.6500E+2
5.4541E-1	7.2440E-1	-6.5300E+2
5.4576E-1	7.2586E-1	-5.0200E+2
5.4600E-1	7.2319E-1	-8.6400E+2
5.4635E-1	7.2367E-1	-1.5100E+2
5.4659E-1	7.2562E-1	-8.2500E+2
5.4682E-1	7.2537E-1	-4.0700E+2
5.4718E-1	7.2537E-1	-6.7300E+2
5.4741E-1	7.2537E-1	-6.1200E+2
5.4776E-1	7.2756E-1	-3.5300E+2
5.4800E-1	7.2683E-1	-3.8400E+2
5.4824E-1	7.2707E-1	-6.7200E+2
5.4859E-1	7.2756E-1	-9.5000E+2
5.4882E-1	7.2732E-1	-5.8600E+2
5.4918E-1	7.2805E-1	-6.2800E+2
5.4941E-1	7.2732E-1	-5.0000E+2
5.4965E-1	7.2926E-1	-1.0610E+3
5.5000E-1	7.2853E-1	-6.5500E+2
5.5024E-1	7.2780E-1	-8.0300E+2
5.5059E-1	7.2805E-1	-1.5700E+2
5.5082E-1	7.2975E-1	-4.0700E+2
5.5118E-1	7.2975E-1	-5.7700E+2
5.5141E-1	7.3023E-1	-5.7100E+2
5.5177E-1	7.2950E-1	-3.9100E+2
5.5200E-1	7.3096E-1	-5.9300E+2
5.5224E-1	7.3266E-1	-6.2400E+2
5.5259E-1	7.3242E-1	-1.1120E+3
5.5282E-1	7.3096E-1	-1.0480E+3
5.5318E-1	7.3096E-1	-3.0200E+2
5.5341E-1	7.3266E-1	-9.6800E+2
5.5365E-1	7.3290E-1	-6.4300E+2
5.5400E-1	7.3266E-1	-7.9100E+2
5.5424E-1	7.3290E-1	-5.2500E+2
5.5459E-1	7.3339E-1	-7.0400E+2
5.5482E-1	7.3388E-1	-2.1800E+2
5.5506E-1	7.3412E-1	-9.2000E+2
5.5541E-1	7.3485E-1	-7.1700E+2
5.5565E-1	7.3509E-1	-1.1090E+3
5.5588E-1	7.3509E-1	-5.9200E+2
5.5624E-1	7.3461E-1	-8.0100E+2
5.5647E-1	7.3485E-1	-6.5100E+2
5.5682E-1	7.3582E-1	-8.4900E+2
5.5706E-1	7.3509E-1	-8.1000E+2
5.5729E-1	7.3679E-1	-5.5300E+2
5.5765E-1	7.3631E-1	-8.7400E+2
5.5788E-1	7.3679E-1	-6.2300E+2
5.5824E-1	7.3631E-1	-4.8900E+2
5.5847E-1	7.3801E-1	-8.8600E+2
5.5871E-1	7.3728E-1	-4.7500E+2
5.5906E-1	7.3728E-1	-4.0200E+2
5.5930E-1	7.3776E-1	-8.6500E+2
5.5965E-1	7.3825E-1	-1.0630E+3
5.5988E-1	7.3801E-1	-5.9300E+2
5.6012E-1	7.3874E-1	-3.3200E+2
5.6047E-1	7.3946E-1	-7.5700E+2
5.6071E-1	7.3995E-1	-5.1900E+2
5.6106E-1	7.3825E-1	-2.8700E+2
5.6130E-1	7.3898E-1	-6.1100E+2
5.6153E-1	7.3995E-1	-1.0090E+3
5.6188E-1	7.3995E-1	-7.5500E+2
5.6212E-1	7.4044E-1	-1.3160E+3
5.6247E-1	7.4141E-1	-8.7500E+2
5.6271E-1	7.4141E-1	-5.0400E+2
5.6294E-1	7.4141E-1	-3.6600E+2
5.6330E-1	7.4141E-1	-5.5400E+2
5.6353E-1	7.4165E-1	-9.8300E+2
5.6388E-1	7.4238E-1	-8.2400E+2
5.6412E-1	7.4141E-1	-6.2400E+2
5.6435E-1	7.4262E-1	-4.8100E+2
5.6471E-1	7.4286E-1	-1.1700E+3
5.6494E-1	7.4286E-1	-5.3000E+2
5.6530E-1	7.4335E-1	-5.0800E+2
5.6553E-1	7.4432E-1	-7.3500E+2
5.6577E-1	7.4311E-1	-6.8400E+2
5.6612E-1	7.4311E-1	-3.1900E+2
5.6635E-1	7.4554E-1	-2.3000E+1
5.6671E-1	7.4457E-1	-3.0000E+2
5.6694E-1	7.4578E-1	-5.7800E+2
5.6718E-1	7.4505E-1	-9.4100E+2
5.6753E-1	7.4675E-1	-6.2000E+2
5.6777E-1	7.4408E-1	-3.2500E+2
5.6812E-1	7.4748E-1	7.0000E+1
5.6835E-1	7.4505E-1	-4.6100E+2
5.6859E-1	7.4724E-1	-5.6100E+2
5.6894E-1	7.4651E-1	-5.0800E+2
5.6918E-1	7.4627E-1	-5.6400E+2
5.6953E-1	7.4651E-1	-8.2000E+2
5.6977E-1	7.4699E-1	-1.4400E+3
5.7000E-1	7.4748E-1	-3.0800E+2
5.7035E-1	7.4651E-1	-4.2300E+2
5.7059E-1	7.4651E-1	-2.7700E+2
5.7094E-1	7.4724E-1	-7.5500E+2
5.7118E-1	7.4797E-1	-2.9300E+2
5.7153E-1	7.4797E-1	-1.0900E+3
5.7177E-1	7.4748E-1	-3.5000E+2
5.7200E-1	7.4821E-1	-6.6100E+2
5.7235E-1	7.4870E-1	-6.6400E+2
5.7259E-1	7.4918E-1	-6.9600E+2
5.7294E-1	7.4870E-1	-1.0920E+3
5.7318E-1	7.4967E-1	-3.4900E+2
5.7341E-1	7.5015E-1	-5.8400E+2
5.7377E-1	7.4870E-1	-1.7600E+2
5.7400E-1	7.5040E-1	-2.8000E+2
5.7436E-1	7.5040E-1	-2.2900E+2
5.7459E-1	7.5161E-1	-7.9000E+2
5.7483E-1	7.5112E-1	-8.3800E+2
5.7518E-1	7.4918E-1	-6.1800E+2
5.7541E-1	7.4942E-1	-8.5100E+2
5.7577E-1	7.5064E-1	-6.4400E+2
5.7600E-1	7.5161E-1	-5.9300E+2
5.7624E-1	7.5137E-1	-1.3430E+3
5.7659E-1	7.5185E-1	-4.0300E+2
5.7683E-1	7.5088E-1	-6.0000E+2
5.7718E-1	7.5185E-1	-3.1800E+2
5.7741E-1	7.5088E-1	-8.1000E+2
5.7765E-1	7.5283E-1	-3.2700E+2
5.7800E-1	7.5137E-1	-3.6200E+2
5.7824E-1	7.5234E-1	-1.0130E+3
5.7859E-1	7.5355E-1	-1.6700E+2
5.7883E-1	7.5210E-1	-4.8100E+2
5.7906E-1	7.5161E-1	-6.3900E+2
5.7941E-1	7.5331E-1	-7.1900E+2
5.7965E-1	7.5355E-1	6.9000E+1
5.8000E-1	7.5331E-1	-2.9500E+2
5.8024E-1	7.5453E-1	-1.4100E+2
5.8047E-1	7.5355E-1	-6.0400E+2
5.8083E-1	7.5355E-1	-4.6000E+1
5.8106E-1	7.5453E-1	-7.4600E+2
5.8141E-1	7.5696E-1	-7.0900E+2
5.8165E-1	7.5477E-1	-3.7100E+2
5.8189E-1	7.5404E-1	4.0000E+0
5.8224E-1	7.5477E-1	-4.4000E+2
5.8247E-1	7.5331E-1	-9.1100E+2
5.8283E-1	7.5477E-1	-5.8000E+2
5.8306E-1	7.5477E-1	-8.9300E+2
5.8330E-1	7.5501E-1	-8.6400E+2
5.8365E-1	7.5574E-1	-5.4600E+2
5.8389E-1	7.5477E-1	-3.6600E+2
5.8424E-1	7.5525E-1	-5.9000E+2
5.8447E-1	7.5550E-1	-1.3900E+2
5.8471E-1	7.5428E-1	-7.0300E+2
5.8506E-1	7.5696E-1	-1.0840E+3
5.8530E-1	7.5598E-1	-9.1700E+2
5.8565E-1	7.5550E-1	-7.5200E+2
5.8589E-1	7.5574E-1	2.2600E+2
5.8612E-1	7.5647E-1	-2.4600E+2
5.8647E-1	7.5574E-1	-9.8000E+2
5.8671E-1	7.5623E-1	-7.1000E+2
5.8706E-1	7.5598E-1	-4.7800E+2
5.8730E-1	7.5671E-1	-6.7600E+2
5.8753E-1	7.5744E-1	-3.2400E+2
5.8789E-1	7.5841E-1	-4.9400E+2
5.8812E-1	7.5744E-1	-4.6700E+2
5.8847E-1	7.5817E-1	-2.9600E+2
5.8871E-1	7.5647E-1	-7.4800E+2
5.8894E-1	7.5696E-1	-1.2020E+3
5.8930E-1	7.5768E-1	-1.2120E+3
5.8953E-1	7.5841E-1	-6.1500E+2
5.8989E-1	7.5817E-1	-8.1600E+2
5.9012E-1	7.5720E-1	-2.8100E+2
5.9036E-1	7.5647E-1	-1.2690E+3
5.9071E-1	7.5793E-1	-5.3800E+2
5.9094E-1	7.5623E-1	-5.5200E+2
5.9130E-1	7.5817E-1	-8.6600E+2
5.9153E-1	7.5817E-1	-1.1080E+3
5.9189E-1	7.5890E-1	-4.3900E+2
5.9212E-1	7.5720E-1	-2.6000E+2
5.9236E-1	7.5890E-1	-4.9300E+2
5.9271E-1	7.5841E-1	-1.4100E+2
5.9294E-1	7.6011E-1	-9.9300E+2
5.9330E-1	7.5914E-1	-3.1800E+2
5.9353E-1	7.5817E-1	-4.3000E+2
5.9377E-1	7.5890E-1	-1.5300E+2
5.9412E-1	7.6036E-1	-2.2000E+2
5.9436E-1	7.5866E-1	-7.3800E+2
5.9471E-1	7.6011E-1	-8.8000E+1
5.9494E-1	7.5817E-1	-5.9000E+2
5.9518E-1	7.5914E-1	-3.3300E+2
5.9553E-1	7.6011E-1	-7.6800E+2
5.9577E-1	7.5914E-1	-3.7000E+2
5.9612E-1	7.5841E-1	-7.3400E+2
5.9636E-1	7.5768E-1	-5.3300E+2
5.9659E-1	7.5914E-1	-7.1300E+2
5.9694E-1	7.6060E-1	-6.4300E+2
5.9718E-1	7.5817E-1	9.6000E+1
5.9753E-1	7.5987E-1	-4.8000E+2
5.9777E-1	7.5866E-1	-7.9000E+2
5.9800E-1	7.6133E-1	-8.4700E+2
5.9836E-1	7.6036E-1	-5.4400E+2
5.9859E-1	7.6084E-1	-5.3000E+1
5.9895E-1	7.6084E-1	-1.0630E+3
5.9918E-1	7.6157E-1	-2.3300E+2
5.9942E-1	7.6060E-1	-5.5000E+1
5.9977E-1	7.5938E-1	-5.2200E+2
6.0000E-1	7.6060E-1	-8.1400E+2
6.0036E-1	7.6230E-1	1.2000E+2
6.0059E-1	7.6133E-1	-2.7000E+2
6.0083E-1	7.6133E-1	1.8000E+1
6.0118E-1	7.5987E-1	-5.9400E+2
6.0142E-1	7.6060E-1	3.7600E+2
6.0177E-1	7.6108E-1	-3.3300E+2
6.0200E-1	7.6108E-1	-1.5200E+2
6.0224E-1	7.6133E-1	-5.1200E+2
6.0259E-1	7.6108E-1	-3.5100E+2
6.0283E-1	7.6084E-1	-1.2200E+2
6.0318E-1	7.5987E-1	-7.1900E+2
6.0342E-1	7.6230E-1	4.0000E+0
6.0365E-1	7.6036E-1	-6.6800E+2
6.0400E-1	7.6108E-1	-6.3200E+2
6.0424E-1	7.6157E-1	-3.6700E+2
6.0459E-1	7.6108E-1	-4.3300E+2
6.0483E-1	7.6206E-1	-1.6500E+2
6.0506E-1	7.6230E-1	-4.1300E+2
6.0542E-1	7.6254E-1	-3.7200E+2
6.0565E-1	7.6206E-1	-4.6000E+2
6.0600E-1	7.6254E-1	6.3000E+1
6.0624E-1	7.6351E-1	-4.4800E+2
6.0648E-1	7.6303E-1	-2.7900E+2
6.0683E-1	7.6181E-1	-1.0440E+3
6.0706E-1	7.6206E-1	-6.8900E+2
6.0730E-1	7.6327E-1	-4.4000E+2
6.0765E-1	7.6181E-1	-1.8200E+2
6.0789E-1	7.6254E-1	-6.4400E+2
6.0824E-1	7.6303E-1	-9.9400E+2
6.0848E-1	7.6157E-1	-1.1490E+3
6.0871E-1	7.6157E-1	-9.8400E+2
6.0906E-1	7.6351E-1	-6.3300E+2
6.0930E-1	7.6230E-1	-2.9800E+2
