Aux out [V]	Aux in [V]	PDH out [a.u.]
-5.7008E-1	6.9063E-1	-6.4200E+2
-5.6961E-1	6.8893E-1	-1.0080E+3
-5.6902E-1	6.8845E-1	-5.0600E+2
-5.6855E-1	6.8675E-1	2.8800E+2
-5.6797E-1	6.8529E-1	3.7000E+1
-5.6750E-1	6.8286E-1	6.8900E+2
-5.6691E-1	6.8237E-1	-1.5000E+1
-5.6644E-1	6.8213E-1	2.1000E+2
-5.6597E-1	6.7752E-1	-2.7000E+1
-5.6538E-1	6.7752E-1	8.3000E+1
-5.6491E-1	6.7557E-1	-2.7500E+2
-5.6432E-1	6.7193E-1	4.2600E+2
-5.6385E-1	6.7193E-1	1.0840E+3
-5.6326E-1	6.6950E-1	1.7100E+2
-5.6279E-1	6.6999E-1	4.3800E+2
-5.6220E-1	6.6513E-1	1.2200E+2
-5.6173E-1	6.6513E-1	1.9900E+2
-5.6126E-1	6.6464E-1	-5.1000E+1
-5.6067E-1	6.6051E-1	3.8200E+2
-5.6020E-1	6.5881E-1	5.9600E+2
-5.5961E-1	6.5857E-1	7.3800E+2
-5.5914E-1	6.5565E-1	-1.3300E+2
-5.5855E-1	6.5492E-1	7.3800E+2
-5.5808E-1	6.5079E-1	2.3900E+2
-5.5761E-1	6.4764E-1	5.7700E+2
-5.5702E-1	6.4715E-1	1.5100E+2
-5.5644E-1	6.4448E-1	4.4900E+2
-5.5596E-1	6.4253E-1	5.4700E+2
-5.5549E-1	6.4132E-1	2.6000E+2
-5.5491E-1	6.3816E-1	6.7900E+2
-5.5444E-1	6.3670E-1	3.6700E+2
-5.5385E-1	6.3379E-1	-6.2000E+1
-5.5338E-1	6.3184E-1	3.4600E+2
-5.5291E-1	6.3039E-1	8.1000E+2
-5.5232E-1	6.2601E-1	3.0800E+2
-5.5185E-1	6.2480E-1	-2.1100E+2
-5.5126E-1	6.2237E-1	-1.1300E+2
-5.5079E-1	6.2018E-1	4.5400E+2
-5.5020E-1	6.1751E-1	4.7400E+2
-5.4973E-1	6.1581E-1	3.8900E+2
-5.4926E-1	6.1387E-1	7.6900E+2
-5.4867E-1	6.0852E-1	3.6800E+2
-5.4808E-1	6.0658E-1	6.6900E+2
-5.4761E-1	6.0366E-1	3.7100E+2
-5.4714E-1	6.0391E-1	1.3900E+2
-5.4655E-1	5.9856E-1	2.6800E+2
-5.4608E-1	5.9613E-1	4.8800E+2
-5.4549E-1	5.9322E-1	3.7200E+2
-5.4502E-1	5.9030E-1	4.0400E+2
-5.4455E-1	5.8763E-1	5.3200E+2
-5.4396E-1	5.8544E-1	3.9000E+2
-5.4338E-1	5.8277E-1	1.0840E+3
-5.4291E-1	5.7791E-1	2.0400E+2
-5.4243E-1	5.7743E-1	8.0000E+2
-5.4185E-1	5.7378E-1	8.7900E+2
-5.4138E-1	5.7087E-1	8.8300E+2
-5.4079E-1	5.6480E-1	3.4500E+2
-5.4032E-1	5.6528E-1	9.0200E+2
-5.3973E-1	5.6139E-1	1.2100E+2
-5.3926E-1	5.5751E-1	9.7700E+2
-5.3879E-1	5.5435E-1	4.8500E+2
-5.3820E-1	5.5192E-1	1.3310E+3
-5.3773E-1	5.5046E-1	6.6000E+2
-5.3714E-1	5.4730E-1	6.6600E+2
-5.3667E-1	5.4269E-1	7.6000E+2
-5.3620E-1	5.3953E-1	7.9300E+2
-5.3561E-1	5.3564E-1	1.0410E+3
-5.3502E-1	5.3200E-1	1.1590E+3
-5.3455E-1	5.3151E-1	4.8000E+2
-5.3408E-1	5.2593E-1	7.8200E+2
-5.3349E-1	5.2252E-1	9.0200E+2
-5.3302E-1	5.2058E-1	1.1800E+3
-5.3243E-1	5.1669E-1	4.4900E+2
-5.3196E-1	5.1451E-1	4.4600E+2
-5.3137E-1	5.1062E-1	6.0100E+2
-5.3090E-1	5.0819E-1	7.9300E+2
-5.3043E-1	5.0503E-1	1.2720E+3
-5.2985E-1	5.0090E-1	7.9200E+2
-5.2926E-1	4.9775E-1	1.1440E+3
-5.2879E-1	4.9483E-1	1.1220E+3
-5.2832E-1	4.9070E-1	4.7300E+2
-5.2773E-1	4.8633E-1	5.7500E+2
-5.2726E-1	4.8438E-1	2.3500E+2
-5.2667E-1	4.8025E-1	1.1870E+3
-5.2620E-1	4.7685E-1	5.3900E+2
-5.2573E-1	4.7297E-1	8.5500E+2
-5.2514E-1	4.7127E-1	6.3100E+2
-5.2467E-1	4.6762E-1	9.7800E+2
-5.2408E-1	4.6374E-1	3.5200E+2
-5.2361E-1	4.6131E-1	8.7200E+2
-5.2302E-1	4.5863E-1	2.4500E+2
-5.2255E-1	4.5426E-1	7.8500E+2
-5.2208E-1	4.5110E-1	5.4700E+2
-5.2149E-1	4.4819E-1	3.4100E+2
-5.2090E-1	4.4576E-1	4.9900E+2
-5.2043E-1	4.4139E-1	6.4400E+2
-5.1996E-1	4.3847E-1	4.7800E+2
-5.1937E-1	4.3507E-1	5.6000E+2
-5.1890E-1	4.3167E-1	1.5680E+3
-5.1831E-1	4.2681E-1	7.4300E+2
-5.1784E-1	4.2414E-1	4.4200E+2
-5.1737E-1	4.2146E-1	7.3400E+2
-5.1679E-1	4.1758E-1	6.9900E+2
-5.1620E-1	4.1466E-1	9.6400E+2
-5.1573E-1	4.1199E-1	1.4560E+3
-5.1526E-1	4.0883E-1	6.6600E+2
-5.1467E-1	4.0446E-1	1.4340E+3
-5.1420E-1	4.0106E-1	6.4400E+2
-5.1361E-1	4.0154E-1	9.0500E+2
-5.1314E-1	3.9474E-1	4.2400E+2
-5.1255E-1	3.9061E-1	8.2500E+2
-5.1208E-1	3.9134E-1	8.0700E+2
-5.1161E-1	3.8721E-1	7.9100E+2
-5.1102E-1	3.8065E-1	5.1300E+2
-5.1055E-1	3.7847E-1	7.7800E+2
-5.0996E-1	3.7677E-1	4.8000E+2
-5.0949E-1	3.7142E-1	1.1780E+3
-5.0902E-1	3.6996E-1	1.7800E+2
-5.0843E-1	3.6778E-1	4.0400E+2
-5.0784E-1	3.6316E-1	8.4000E+2
-5.0737E-1	3.6195E-1	7.4200E+2
-5.0690E-1	3.5879E-1	6.8300E+2
-5.0631E-1	3.5709E-1	3.1300E+2
-5.0584E-1	3.5369E-1	9.3300E+2
-5.0526E-1	3.5126E-1	3.8200E+2
-5.0478E-1	3.4688E-1	9.3600E+2
-5.0420E-1	3.4786E-1	5.7300E+2
-5.0373E-1	3.4130E-1	8.2300E+2
-5.0325E-1	3.4033E-1	6.6200E+2
-5.0267E-1	3.3814E-1	4.9400E+2
-5.0208E-1	3.3279E-1	9.9700E+2
-5.0161E-1	3.3158E-1	6.1200E+2
-5.0114E-1	3.2842E-1	5.5400E+2
-5.0055E-1	3.2721E-1	8.8500E+2
-5.0008E-1	3.2453E-1	3.7800E+2
-4.9949E-1	3.2283E-1	1.0520E+3
-4.9902E-1	3.2040E-1	3.3500E+2
-4.9855E-1	3.1895E-1	1.1320E+3
-4.9796E-1	3.1579E-1	7.1100E+2
-4.9749E-1	3.1166E-1	6.0800E+2
-4.9690E-1	3.1263E-1	8.5400E+2
-4.9643E-1	3.0899E-1	6.0300E+2
-4.9584E-1	3.0583E-1	-2.6900E+2
-4.9537E-1	3.0656E-1	3.5100E+2
-4.9490E-1	3.0534E-1	7.3500E+2
-4.9431E-1	3.0534E-1	7.3900E+2
-4.9372E-1	3.0121E-1	4.2100E+2
-4.9325E-1	2.9805E-1	1.0030E+3
-4.9278E-1	2.9781E-1	1.2140E+3
-4.9220E-1	2.9465E-1	2.4800E+2
-4.9172E-1	2.9392E-1	3.1200E+2
-4.9114E-1	2.9150E-1	-7.8000E+1
-4.9067E-1	2.8931E-1	1.2680E+3
-4.9020E-1	2.8737E-1	-2.1800E+2
-4.8961E-1	2.8809E-1	2.6700E+2
-4.8902E-1	2.8688E-1	-1.0200E+2
-4.8855E-1	2.8712E-1	1.3900E+2
-4.8808E-1	2.8882E-1	-6.0000E+2
-4.8749E-1	2.9028E-1	6.3800E+2
-4.8702E-1	2.8858E-1	5.6800E+2
-4.8643E-1	2.8396E-1	4.2500E+2
-4.8596E-1	2.8032E-1	5.1000E+2
-4.8537E-1	2.7716E-1	9.8900E+2
-4.8490E-1	2.7303E-1	1.6900E+2
-4.8443E-1	2.7328E-1	5.4200E+2
-4.8384E-1	2.7109E-1	2.8600E+2
-4.8337E-1	2.6963E-1	6.6800E+2
-4.8278E-1	2.7133E-1	-1.5900E+2
-4.8231E-1	2.7036E-1	-8.4900E+2
-4.8184E-1	2.7109E-1	-4.0100E+2
-4.8125E-1	2.7328E-1	-6.8400E+2
-4.8067E-1	2.7085E-1	3.8200E+2
-4.8019E-1	2.7133E-1	7.0000E+2
-4.7972E-1	2.6696E-1	6.1500E+2
-4.7914E-1	2.6672E-1	2.6100E+2
-4.7866E-1	2.6307E-1	3.5100E+2
-4.7808E-1	2.6453E-1	3.3600E+2
-4.7761E-1	2.6307E-1	-3.8000E+1
-4.7702E-1	2.6574E-1	-3.7000E+2
-4.7655E-1	2.6963E-1	-1.4070E+3
-4.7608E-1	2.7570E-1	-1.4600E+3
-4.7549E-1	2.8907E-1	-1.5530E+3
-4.7490E-1	3.0000E-1	-3.8600E+2
-4.7443E-1	2.9878E-1	1.2600E+3
-4.7396E-1	2.8615E-1	2.1050E+3
-4.7337E-1	2.7133E-1	1.5700E+3
-4.7290E-1	2.6574E-1	4.5300E+2
-4.7231E-1	2.6453E-1	3.0200E+2
-4.7184E-1	2.6040E-1	-4.0300E+2
-4.7137E-1	2.6089E-1	2.0000E+0
-4.7078E-1	2.6161E-1	-1.9800E+2
-4.7031E-1	2.6502E-1	-5.5200E+2
-4.6972E-1	2.7668E-1	-1.8250E+3
-4.6925E-1	2.9271E-1	-3.0740E+3
-4.6866E-1	3.0753E-1	-2.6460E+3
-4.6819E-1	3.2381E-1	-1.2190E+3
-4.6772E-1	3.0972E-1	3.4090E+3
-4.6713E-1	2.9222E-1	3.2870E+3
-4.6655E-1	2.7570E-1	2.1680E+3
-4.6608E-1	2.6089E-1	6.3200E+2
-4.6561E-1	2.5190E-1	9.7600E+2
-4.6502E-1	2.4898E-1	1.6800E+2
-4.6455E-1	2.4510E-1	2.1900E+2
-4.6396E-1	2.4315E-1	1.4300E+2
-4.6349E-1	2.4169E-1	2.3300E+2
-4.6302E-1	2.3878E-1	4.4900E+2
-4.6243E-1	2.3756E-1	6.0000E+0
-4.6184E-1	2.3684E-1	-3.0000E+1
-4.6137E-1	2.3489E-1	-3.7000E+2
-4.6090E-1	2.3586E-1	-7.1000E+1
-4.6031E-1	2.3368E-1	-8.0000E+1
-4.5984E-1	2.3295E-1	-3.8700E+2
-4.5925E-1	2.3392E-1	-3.3800E+2
-4.5878E-1	2.3246E-1	-9.5900E+2
-4.5819E-1	2.3246E-1	-4.2600E+2
-4.5772E-1	2.3392E-1	-2.0100E+2
-4.5725E-1	2.3465E-1	-1.5200E+2
-4.5666E-1	2.3611E-1	-1.1230E+3
-4.5619E-1	2.3854E-1	-6.7700E+2
-4.5560E-1	2.4145E-1	-4.1300E+2
-4.5513E-1	2.4267E-1	1.0000E+0
-4.5466E-1	2.3708E-1	8.8600E+2
-4.5407E-1	2.3659E-1	1.6200E+2
-4.5349E-1	2.3538E-1	3.3100E+2
-4.5302E-1	2.3319E-1	1.5700E+2
-4.5255E-1	2.3611E-1	-1.7500E+2
-4.5196E-1	2.3586E-1	-2.4000E+1
-4.5149E-1	2.3271E-1	-2.0000E+1
-4.5090E-1	2.3659E-1	-1.0200E+2
-4.5043E-1	2.3635E-1	-2.6000E+1
-4.4984E-1	2.3732E-1	1.9500E+2
-4.4937E-1	2.3708E-1	-4.7100E+2
-4.4890E-1	2.3927E-1	5.4000E+1
-4.4831E-1	2.3878E-1	-8.3000E+1
-4.4784E-1	2.4048E-1	8.5000E+1
-4.4725E-1	2.4145E-1	-4.3700E+2
-4.4678E-1	2.4388E-1	-3.2000E+2
-4.4631E-1	2.4121E-1	-7.1800E+2
-4.4572E-1	2.4558E-1	-6.3000E+2
-4.4513E-1	2.4510E-1	-6.6100E+2
-4.4466E-1	2.4752E-1	-1.0000E+2
-4.4419E-1	2.4728E-1	-1.4000E+2
-4.4360E-1	2.4825E-1	-5.4700E+2
-4.4313E-1	2.5093E-1	1.1400E+2
-4.4254E-1	2.5093E-1	-6.3500E+2
-4.4207E-1	2.5020E-1	-8.9000E+2
-4.4149E-1	2.5336E-1	-5.7800E+2
-4.4102E-1	2.5530E-1	-6.8200E+2
-4.4054E-1	2.5457E-1	-3.5900E+2
-4.3996E-1	2.5797E-1	-3.7400E+2
-4.3949E-1	2.6113E-1	-8.7500E+2
-4.3890E-1	2.6234E-1	-1.9000E+1
-4.3843E-1	2.6307E-1	-5.2500E+2
-4.3796E-1	2.6526E-1	-6.4500E+2
-4.3737E-1	2.6623E-1	-9.9700E+2
-4.3678E-1	2.6915E-1	-8.1000E+1
-4.3631E-1	2.7133E-1	-2.7800E+2
-4.3584E-1	2.7182E-1	-8.5000E+2
-4.3525E-1	2.7449E-1	-3.9000E+2
-4.3466E-1	2.7643E-1	-7.1300E+2
-4.3419E-1	2.7570E-1	-1.0260E+3
-4.3372E-1	2.7935E-1	-1.1750E+3
-4.3313E-1	2.8154E-1	-7.3100E+2
-4.3266E-1	2.8251E-1	-4.7800E+2
-4.3207E-1	2.8615E-1	-4.0500E+2
-4.3160E-1	2.8737E-1	-9.4500E+2
-4.3113E-1	2.8785E-1	-7.7300E+2
-4.3054E-1	2.9028E-1	-1.3780E+3
-4.3007E-1	2.9417E-1	-6.8900E+2
-4.2948E-1	2.9587E-1	-7.8600E+2
-4.2901E-1	2.9830E-1	-1.2070E+3
-4.2843E-1	3.0146E-1	-1.0260E+3
-4.2796E-1	3.0486E-1	-1.0510E+3
-4.2748E-1	3.0607E-1	-5.0500E+2
-4.2690E-1	3.0923E-1	-9.8700E+2
-4.2631E-1	3.1044E-1	-1.1000E+2
-4.2584E-1	3.1433E-1	-7.3800E+2
-4.2537E-1	3.1433E-1	-7.4100E+2
-4.2478E-1	3.1919E-1	-1.2290E+3
-4.2431E-1	3.1992E-1	-7.1000E+2
-4.2372E-1	3.2138E-1	-1.3160E+3
-4.2325E-1	3.2575E-1	-6.0800E+2
-4.2266E-1	3.3109E-1	-1.0100E+3
-4.2219E-1	3.3425E-1	-4.4600E+2
-4.2172E-1	3.3352E-1	-4.3700E+2
-4.2113E-1	3.3838E-1	-6.8000E+2
-4.2066E-1	3.4008E-1	-1.0390E+3
-4.2007E-1	3.4518E-1	-7.6700E+2
-4.1960E-1	3.4543E-1	-1.4040E+3
-4.1913E-1	3.5053E-1	-1.2770E+3
-4.1854E-1	3.5271E-1	-9.0700E+2
-4.1795E-1	3.5587E-1	-1.0120E+3
-4.1748E-1	3.5684E-1	-6.3200E+2
-4.1701E-1	3.6195E-1	-7.5000E+2
-4.1642E-1	3.6535E-1	-1.1350E+3
-4.1595E-1	3.6608E-1	-8.9900E+2
-4.1537E-1	3.7045E-1	-9.5400E+2
-4.1490E-1	3.7409E-1	-6.4400E+2
-4.1431E-1	3.7701E-1	-1.0870E+3
-4.1384E-1	3.7798E-1	-1.3890E+3
-4.1337E-1	3.8332E-1	-1.3170E+3
-4.1278E-1	3.8770E-1	-1.2250E+3
-4.1231E-1	3.8940E-1	-7.6700E+2
-4.1172E-1	3.9207E-1	-1.0560E+3
-4.1125E-1	3.9693E-1	-1.2050E+3
-4.1078E-1	3.9863E-1	-1.2580E+3
-4.1019E-1	4.0082E-1	-8.3900E+2
-4.0960E-1	4.0713E-1	-1.1280E+3
-4.0913E-1	4.0883E-1	-1.3390E+3
-4.0866E-1	4.1272E-1	-1.3270E+3
-4.0807E-1	4.1588E-1	-1.3040E+3
-4.0748E-1	4.2146E-1	-8.8600E+2
-4.0701E-1	4.2146E-1	-1.6620E+3
-4.0654E-1	4.2535E-1	-1.7450E+3
-4.0595E-1	4.3045E-1	-1.1600E+3
-4.0548E-1	4.3215E-1	-1.3660E+3
-4.0489E-1	4.3531E-1	-1.1590E+3
-4.0442E-1	4.4017E-1	-1.3090E+3
-4.0395E-1	4.4357E-1	-1.0980E+3
-4.0337E-1	4.4600E-1	-1.7840E+3
-4.0289E-1	4.4916E-1	-1.4800E+3
-4.0231E-1	4.5280E-1	-1.3220E+3
-4.0184E-1	4.5766E-1	-1.8800E+3
-4.0125E-1	4.5888E-1	-1.7160E+3
-4.0078E-1	4.6276E-1	-9.2800E+2
-4.0031E-1	4.6592E-1	-1.0560E+3
-3.9972E-1	4.7321E-1	-1.3970E+3
-3.9913E-1	4.7272E-1	-1.0260E+3
-3.9866E-1	4.7588E-1	-1.0450E+3
-3.9819E-1	4.8074E-1	-1.4790E+3
-3.9760E-1	4.8438E-1	-1.6140E+3
-3.9713E-1	4.8681E-1	-1.8280E+3
-3.9654E-1	4.9021E-1	-1.6320E+3
-3.9607E-1	4.9605E-1	-1.4540E+3
-3.9548E-1	4.9629E-1	-1.1390E+3
-3.9501E-1	4.9872E-1	-1.4250E+3
-3.9454E-1	5.0552E-1	-9.6400E+2
-3.9395E-1	5.1014E-1	-1.2990E+3
-3.9348E-1	5.1378E-1	-1.3830E+3
-3.9289E-1	5.1451E-1	-1.1630E+3
-3.9242E-1	5.2180E-1	-1.3880E+3
-3.9195E-1	5.2398E-1	-1.0380E+3
-3.9136E-1	5.2641E-1	-1.3140E+3
-3.9078E-1	5.2933E-1	-1.6780E+3
-3.9031E-1	5.3589E-1	-8.3100E+2
-3.8983E-1	5.3589E-1	-1.3950E+3
-3.8925E-1	5.3929E-1	-4.6800E+2
-3.8878E-1	5.4245E-1	-8.9300E+2
-3.8819E-1	5.4755E-1	-1.4280E+3
-3.8772E-1	5.4852E-1	-1.3290E+3
-3.8713E-1	5.5192E-1	-8.0000E+2
-3.8666E-1	5.5751E-1	-2.0120E+3
-3.8619E-1	5.6018E-1	-1.2740E+3
-3.8560E-1	5.6164E-1	-1.2580E+3
-3.8513E-1	5.6552E-1	-1.5610E+3
-3.8454E-1	5.7063E-1	-1.9720E+3
-3.8407E-1	5.7135E-1	-1.1850E+3
-3.8360E-1	5.7646E-1	-1.5560E+3
-3.8301E-1	5.7986E-1	-1.2820E+3
-3.8242E-1	5.8229E-1	-1.8660E+3
-3.8195E-1	5.8423E-1	-1.8040E+3
-3.8148E-1	5.8763E-1	-5.9800E+2
-3.8089E-1	5.9079E-1	-1.4250E+3
-3.8030E-1	5.9419E-1	-1.8300E+3
-3.7983E-1	5.9589E-1	-1.1050E+3
-3.7936E-1	5.9978E-1	-1.2860E+3
-3.7878E-1	6.0269E-1	-1.1070E+3
-3.7830E-1	6.0464E-1	-9.3800E+2
-3.7772E-1	6.0658E-1	-1.1270E+3
-3.7725E-1	6.1192E-1	-1.1370E+3
-3.7677E-1	6.1338E-1	-1.4050E+3
-3.7619E-1	6.1581E-1	-1.2570E+3
-3.7572E-1	6.1873E-1	-7.8500E+2
-3.7525E-1	6.2116E-1	-1.1960E+3
-3.7466E-1	6.2456E-1	-1.1140E+3
-3.7407E-1	6.2771E-1	-1.0560E+3
-3.7360E-1	6.3112E-1	-6.6800E+2
-3.7313E-1	6.3209E-1	-1.0200E+3
-3.7254E-1	6.3379E-1	-1.3610E+3
-3.7195E-1	6.3452E-1	-1.4750E+3
-3.7148E-1	6.3938E-1	-6.8300E+2
-3.7101E-1	6.4205E-1	-1.1700E+3
-3.7042E-1	6.4253E-1	-9.8900E+2
-3.6995E-1	6.4812E-1	-1.0520E+3
-3.6936E-1	6.4909E-1	-1.7130E+3
-3.6889E-1	6.5055E-1	-1.0120E+3
-3.6830E-1	6.5444E-1	-7.8100E+2
-3.6783E-1	6.5784E-1	-1.4170E+3
-3.6736E-1	6.5760E-1	-9.0800E+2
-3.6677E-1	6.5954E-1	-1.1540E+3
-3.6630E-1	6.6294E-1	-8.2100E+2
-3.6572E-1	6.6610E-1	-1.2660E+3
-3.6524E-1	6.6586E-1	-8.6000E+2
-3.6477E-1	6.6731E-1	-6.8900E+2
-3.6419E-1	6.7071E-1	-1.0940E+3
-3.6360E-1	6.7241E-1	-1.0890E+3
-3.6313E-1	6.7411E-1	-7.9400E+2
-3.6266E-1	6.7703E-1	-8.3800E+2
-3.6207E-1	6.8019E-1	-7.8900E+2
-3.6160E-1	6.8019E-1	-1.0760E+3
-3.6101E-1	6.8335E-1	-9.2700E+2
-3.6054E-1	6.8748E-1	-9.0000E+2
-3.5995E-1	6.8602E-1	-9.0400E+2
-3.5948E-1	6.8699E-1	-9.3800E+2
-3.5901E-1	6.8966E-1	-8.8900E+2
-3.5842E-1	6.9233E-1	-2.0500E+2
-3.5795E-1	6.9355E-1	-3.7500E+2
-3.5736E-1	6.9476E-1	-7.4900E+2
-3.5689E-1	6.9817E-1	-5.3200E+2
-3.5642E-1	6.9865E-1	-1.1870E+3
-3.5583E-1	7.0059E-1	-8.1900E+2
-3.5524E-1	7.0230E-1	-8.4500E+2
-3.5477E-1	7.0327E-1	-9.1100E+2
-3.5430E-1	7.0545E-1	-6.2600E+2
-3.5371E-1	7.0570E-1	-1.1380E+3
-3.5313E-1	7.0715E-1	-3.2100E+2
-3.5266E-1	7.0861E-1	-8.3500E+2
-3.5218E-1	7.0910E-1	-1.2060E+3
-3.5160E-1	7.0983E-1	-5.2400E+2
-3.5113E-1	7.1323E-1	-9.8500E+2
-3.5054E-1	7.1493E-1	-9.5300E+2
-3.5007E-1	7.1614E-1	-8.8900E+2
-3.4960E-1	7.1663E-1	-9.6100E+2
-3.4901E-1	7.1881E-1	-1.2570E+3
-3.4854E-1	7.2003E-1	-7.5800E+2
-3.4807E-1	7.1979E-1	-6.3600E+2
-3.4748E-1	7.2173E-1	-9.7700E+2
-3.4689E-1	7.2197E-1	6.6000E+1
-3.4642E-1	7.2416E-1	-1.1930E+3
-3.4595E-1	7.2416E-1	-1.0580E+3
-3.4536E-1	7.2392E-1	-3.3900E+2
-3.4477E-1	7.2610E-1	-7.9100E+2
-3.4430E-1	7.2707E-1	-2.9300E+2
-3.4383E-1	7.2902E-1	-7.7700E+2
-3.4324E-1	7.2877E-1	-3.9400E+2
-3.4277E-1	7.3169E-1	-9.9200E+2
-3.4218E-1	7.3218E-1	-8.1800E+2
-3.4171E-1	7.3242E-1	-2.6100E+2
-3.4113E-1	7.3388E-1	-7.5600E+2
-3.4065E-1	7.3315E-1	-9.3400E+2
-3.4018E-1	7.3461E-1	-8.3900E+2
-3.3960E-1	7.3679E-1	-5.7900E+2
-3.3913E-1	7.3679E-1	-1.0100E+3
-3.3854E-1	7.3339E-1	-5.0700E+2
-3.3807E-1	7.3849E-1	-4.9600E+2
-3.3760E-1	7.3922E-1	-7.9000E+2
-3.3701E-1	7.4141E-1	-6.8300E+2
-3.3642E-1	7.4044E-1	-7.7100E+2
-3.3595E-1	7.4214E-1	-5.5300E+2
-3.3548E-1	7.4044E-1	-1.1430E+3
-3.3489E-1	7.4214E-1	-9.9900E+2
-3.3442E-1	7.4359E-1	-1.0300E+2
-3.3383E-1	7.4432E-1	-2.4800E+2
-3.3336E-1	7.4359E-1	-3.1000E+2
-3.3277E-1	7.4457E-1	-3.8500E+2
-3.3230E-1	7.4675E-1	-5.7000E+2
-3.3183E-1	7.4699E-1	-2.5500E+2
-3.3124E-1	7.4529E-1	-2.3100E+2
-3.3077E-1	7.4651E-1	-4.6800E+2
