Aux out [V]	Aux in [V]	PDH out [a.u.]
1.9444E-4	4.3021E-1	2.9500E+2
1.9444E-4	4.2924E-1	-2.3300E+2
3.1209E-4	4.2948E-1	6.8700E+2
3.1209E-4	4.2924E-1	-1.2000E+1
3.1209E-4	4.2827E-1	1.7000E+2
3.1209E-4	4.3021E-1	1.8700E+2
4.2975E-4	4.2851E-1	1.0600E+2
4.2975E-4	4.3094E-1	3.5400E+2
4.2975E-4	4.3167E-1	2.6100E+2
4.2975E-4	4.3118E-1	-1.4000E+2
4.2975E-4	4.3385E-1	7.9300E+2
5.4741E-4	4.3094E-1	3.0300E+2
5.4741E-4	4.2948E-1	-1.6300E+2
5.4741E-4	4.3167E-1	-5.9000E+1
5.4741E-4	4.3021E-1	2.3200E+2
6.6506E-4	4.3045E-1	2.7600E+2
6.6506E-4	4.3191E-1	5.8800E+2
6.6506E-4	4.3264E-1	2.4000E+1
6.6506E-4	4.3167E-1	5.5100E+2
7.8272E-4	4.3094E-1	8.3000E+1
7.8272E-4	4.3118E-1	5.9400E+2
7.8272E-4	4.3264E-1	-3.1100E+2
7.8272E-4	4.3240E-1	-6.4000E+2
9.0037E-4	4.3313E-1	-7.9000E+1
9.0037E-4	4.3191E-1	7.3000E+1
9.0037E-4	4.3215E-1	5.8000E+1
9.0037E-4	4.3094E-1	2.0500E+2
9.0037E-4	4.3337E-1	-3.4300E+2
1.0180E-3	4.3361E-1	1.3500E+2
1.0180E-3	4.3410E-1	5.2000E+1
1.0180E-3	4.3410E-1	1.6500E+2
1.0180E-3	4.3458E-1	9.6000E+1
1.1357E-3	4.3434E-1	2.5700E+2
1.1357E-3	4.3555E-1	3.4500E+2
1.1357E-3	4.3507E-1	-7.2000E+1
1.1357E-3	4.3191E-1	-2.0200E+2
1.2533E-3	4.3458E-1	1.5500E+2
1.2533E-3	4.3410E-1	-2.8600E+2
1.2533E-3	4.3458E-1	-4.1000E+1
1.2533E-3	4.3385E-1	-1.4900E+2
1.3710E-3	4.3483E-1	2.8300E+2
1.3710E-3	4.3531E-1	-4.8000E+1
1.3710E-3	4.3653E-1	-4.4000E+1
1.3710E-3	4.3604E-1	-2.9400E+2
1.3710E-3	4.3580E-1	-3.7200E+2
1.4887E-3	4.3555E-1	-2.0100E+2
1.4887E-3	4.3483E-1	-1.9000E+2
1.4887E-3	4.3531E-1	-4.0400E+2
1.4887E-3	4.3653E-1	-1.3100E+2
1.6063E-3	4.3628E-1	-3.9400E+2
1.6063E-3	4.3701E-1	3.4000E+1
1.6063E-3	4.3847E-1	-6.0000E+2
1.6063E-3	4.3993E-1	-3.4100E+2
1.7240E-3	4.3993E-1	-6.0400E+2
1.7240E-3	4.3968E-1	-2.5400E+2
1.7240E-3	4.4017E-1	-3.5100E+2
1.7240E-3	4.4139E-1	-9.4800E+2
1.8416E-3	4.4017E-1	-6.8500E+2
1.8416E-3	4.4017E-1	-3.0800E+2
1.8416E-3	4.4163E-1	-9.3700E+2
1.8416E-3	4.4187E-1	-1.0030E+3
1.8416E-3	4.4211E-1	-5.3400E+2
1.9593E-3	4.4236E-1	-3.0000E+1
1.9593E-3	4.4333E-1	-7.2700E+2
1.9593E-3	4.4163E-1	-1.2000E+3
1.9593E-3	4.4333E-1	-6.2700E+2
2.0769E-3	4.4284E-1	-7.1000E+2
2.0769E-3	4.4333E-1	-2.2500E+2
2.0769E-3	4.4163E-1	-8.7600E+2
2.0769E-3	4.4236E-1	-4.1800E+2
2.1946E-3	4.4357E-1	-8.5400E+2
2.1946E-3	4.4624E-1	-3.3200E+2
2.1946E-3	4.4479E-1	-9.0100E+2
2.1946E-3	4.4576E-1	-1.3810E+3
2.3122E-3	4.4552E-1	-1.1690E+3
2.3122E-3	4.4746E-1	-1.4480E+3
2.3122E-3	4.4673E-1	-9.9500E+2
2.3122E-3	4.4503E-1	-1.2310E+3
2.3122E-3	4.4454E-1	-8.2300E+2
2.4299E-3	4.4673E-1	-4.7700E+2
2.4299E-3	4.4819E-1	-1.2510E+3
2.4299E-3	4.4819E-1	-1.1890E+3
2.4299E-3	4.4819E-1	-1.1450E+3
2.5476E-3	4.4722E-1	-6.2400E+2
2.5476E-3	4.4722E-1	-1.4530E+3
2.5476E-3	4.4867E-1	-7.4100E+2
2.5476E-3	4.4892E-1	-8.0600E+2
2.6652E-3	4.4697E-1	-1.9170E+3
2.6652E-3	4.4673E-1	-1.2140E+3
2.6652E-3	4.4722E-1	-1.0250E+3
2.6652E-3	4.4940E-1	-1.0110E+3
2.7829E-3	4.4843E-1	-1.1350E+3
2.7829E-3	4.4916E-1	-8.6900E+2
2.7829E-3	4.5135E-1	-1.1110E+3
2.7829E-3	4.5086E-1	-1.5130E+3
2.7829E-3	4.5135E-1	-6.1700E+2
2.9005E-3	4.5280E-1	-1.2240E+3
2.9005E-3	4.5110E-1	-7.5800E+2
2.9005E-3	4.5062E-1	-8.7700E+2
2.9005E-3	4.5183E-1	-6.6800E+2
3.0182E-3	4.5159E-1	-1.1590E+3
3.0182E-3	4.5377E-1	-1.1640E+3
3.0182E-3	4.5353E-1	-6.7400E+2
3.0182E-3	4.5402E-1	-1.0100E+3
3.1358E-3	4.5207E-1	-1.0620E+3
3.1358E-3	4.5426E-1	-1.1620E+3
3.1358E-3	4.5499E-1	-4.3800E+2
3.1358E-3	4.5475E-1	-4.3600E+2
3.2535E-3	4.5596E-1	-1.0400E+3
3.2535E-3	4.5426E-1	-1.1320E+3
3.2535E-3	4.5523E-1	-3.9400E+2
3.2535E-3	4.5548E-1	-8.5600E+2
3.2535E-3	4.5596E-1	-8.8500E+2
3.3711E-3	4.5353E-1	-1.1690E+3
3.3711E-3	4.5523E-1	-1.1900E+3
3.3711E-3	4.5596E-1	-8.6400E+2
3.3711E-3	4.5742E-1	-3.0800E+2
3.4888E-3	4.5839E-1	-5.3800E+2
3.4888E-3	4.5693E-1	-1.5000E+2
3.4888E-3	4.5766E-1	7.5000E+1
3.4888E-3	4.5863E-1	-2.6000E+2
3.6065E-3	4.5718E-1	-5.1200E+2
3.6065E-3	4.5596E-1	-5.2700E+2
3.6065E-3	4.5815E-1	3.4100E+2
3.6065E-3	4.5863E-1	6.1200E+2
3.7241E-3	4.5790E-1	3.0100E+2
3.7241E-3	4.5790E-1	-3.5600E+2
3.7241E-3	4.5669E-1	-2.4200E+2
3.7241E-3	4.5742E-1	5.0200E+2
3.7241E-3	4.5863E-1	5.6000E+2
3.8418E-3	4.5790E-1	3.6000E+1
3.8418E-3	4.5839E-1	2.1100E+2
3.8418E-3	4.5669E-1	2.1500E+2
3.8418E-3	4.5718E-1	5.8600E+2
3.9594E-3	4.5863E-1	6.5700E+2
3.9594E-3	4.5766E-1	4.7400E+2
3.9594E-3	4.5936E-1	4.5900E+2
3.9594E-3	4.5669E-1	4.1800E+2
4.0771E-3	4.5839E-1	6.6000E+2
4.0771E-3	4.5693E-1	6.6000E+1
4.0771E-3	4.5790E-1	1.2590E+3
4.0771E-3	4.5718E-1	7.1200E+2
4.1947E-3	4.5839E-1	9.6300E+2
4.1947E-3	4.5742E-1	1.1540E+3
4.1947E-3	4.5645E-1	1.0030E+3
4.1947E-3	4.5742E-1	9.7600E+2
4.1947E-3	4.5766E-1	9.6000E+2
4.3124E-3	4.5790E-1	1.1350E+3
4.3124E-3	4.5572E-1	8.5700E+2
4.3124E-3	4.5693E-1	5.2200E+2
4.3124E-3	4.5620E-1	8.0900E+2
4.4301E-3	4.5596E-1	1.0410E+3
4.4301E-3	4.5475E-1	1.0090E+3
4.4301E-3	4.5620E-1	6.0800E+2
4.4301E-3	4.5596E-1	8.8100E+2
4.5477E-3	4.5645E-1	1.2380E+3
4.5477E-3	4.5620E-1	1.2990E+3
4.5477E-3	4.5548E-1	1.1790E+3
4.5477E-3	4.5548E-1	7.0200E+2
4.6654E-3	4.5450E-1	1.0850E+3
4.6654E-3	4.5402E-1	1.0060E+3
4.6654E-3	4.5523E-1	1.0770E+3
4.6654E-3	4.5426E-1	8.5300E+2
4.6654E-3	4.5256E-1	1.1110E+3
4.7830E-3	4.5475E-1	8.5400E+2
4.7830E-3	4.5377E-1	1.0200E+3
4.7830E-3	4.5329E-1	1.0020E+3
4.7830E-3	4.5280E-1	6.8500E+2
4.9007E-3	4.5402E-1	1.6100E+3
4.9007E-3	4.5062E-1	7.2900E+2
4.9007E-3	4.5305E-1	6.0000E+2
4.9007E-3	4.5329E-1	2.4000E+2
5.0183E-3	4.5280E-1	1.3360E+3
5.0183E-3	4.5353E-1	1.0740E+3
5.0183E-3	4.5305E-1	7.1200E+2
5.0183E-3	4.5062E-1	3.8000E+2
5.0183E-3	4.5305E-1	6.9700E+2
5.1360E-3	4.5135E-1	4.8600E+2
5.1360E-3	4.5207E-1	8.4300E+2
5.1360E-3	4.5329E-1	1.1060E+3
5.1360E-3	4.5232E-1	3.1300E+2
5.2536E-3	4.5086E-1	7.2700E+2
5.2536E-3	4.5183E-1	3.6800E+2
5.2536E-3	4.4989E-1	7.8000E+2
5.2536E-3	4.5207E-1	4.6100E+2
5.3713E-3	4.4964E-1	9.8800E+2
5.3713E-3	4.5232E-1	6.4500E+2
5.3713E-3	4.5062E-1	1.1500E+2
5.3713E-3	4.5062E-1	1.0000E+0
5.4890E-3	4.5062E-1	3.1400E+2
5.4890E-3	4.5086E-1	1.0800E+2
5.4890E-3	4.5062E-1	4.0900E+2
5.4890E-3	4.5062E-1	4.1000E+1
5.6066E-3	4.5110E-1	2.6600E+2
5.6066E-3	4.4819E-1	-3.9000E+1
5.6066E-3	4.4916E-1	2.7600E+2
5.6066E-3	4.4940E-1	-1.3000E+1
5.6066E-3	4.5159E-1	5.5400E+2
5.7243E-3	4.5135E-1	-1.3300E+2
5.7243E-3	4.5037E-1	1.9700E+2
5.7243E-3	4.5062E-1	-2.7800E+2
5.7243E-3	4.5159E-1	-4.1700E+2
5.8419E-3	4.5135E-1	-7.4300E+2
5.8419E-3	4.5062E-1	0.0000E+0
5.8419E-3	4.5062E-1	1.5900E+2
5.8419E-3	4.5135E-1	-4.1000E+1
5.9596E-3	4.5110E-1	1.9000E+1
5.9596E-3	4.5183E-1	4.3000E+1
5.9596E-3	4.5062E-1	-7.0100E+2
5.9596E-3	4.5062E-1	-1.8800E+2
5.9596E-3	4.5280E-1	2.6600E+2
6.0772E-3	4.5256E-1	-4.1800E+2
6.0772E-3	4.5183E-1	-5.2000E+1
6.0772E-3	4.5232E-1	5.5000E+2
6.0772E-3	4.5183E-1	1.7300E+2
6.1949E-3	4.5062E-1	-4.2700E+2
6.1949E-3	4.5159E-1	-3.7300E+2
6.1949E-3	4.5037E-1	-8.6000E+1
6.1949E-3	4.5135E-1	-7.6000E+2
6.3125E-3	4.5110E-1	-7.7000E+2
6.3125E-3	4.5305E-1	7.2000E+1
6.3125E-3	4.5086E-1	-6.1900E+2
6.3125E-3	4.5183E-1	-5.3900E+2
6.4302E-3	4.5305E-1	-7.0500E+2
6.4302E-3	4.5062E-1	-3.9000E+2
6.4302E-3	4.5305E-1	-6.2900E+2
6.4302E-3	4.5110E-1	-1.3600E+2
6.4302E-3	4.5086E-1	-4.0900E+2
6.5479E-3	4.5377E-1	1.2100E+2
6.5479E-3	4.5232E-1	2.8400E+2
6.5479E-3	4.5353E-1	-4.1100E+2
6.5479E-3	4.5086E-1	-2.2900E+2
6.6655E-3	4.5256E-1	-3.8300E+2
6.6655E-3	4.5329E-1	-8.5000E+1
6.6655E-3	4.5353E-1	-2.1700E+2
6.6655E-3	4.5353E-1	-7.2000E+1
6.7832E-3	4.5353E-1	-1.3700E+2
6.7832E-3	4.5280E-1	3.7200E+2
6.7832E-3	4.5329E-1	2.9000E+2
6.7832E-3	4.5135E-1	-4.5000E+1
6.9008E-3	4.5377E-1	-4.3300E+2
6.9008E-3	4.5353E-1	-4.2700E+2
6.9008E-3	4.5499E-1	2.0000E+0
6.9008E-3	4.5207E-1	8.9000E+1
6.9008E-3	4.5329E-1	-4.0600E+2
7.0185E-3	4.5305E-1	-3.2900E+2
7.0185E-3	4.5353E-1	6.4000E+1
7.0185E-3	4.5450E-1	2.5000E+2
7.0185E-3	4.5353E-1	2.4400E+2
7.1361E-3	4.5450E-1	2.8000E+2
7.1361E-3	4.5548E-1	7.4800E+2
7.1361E-3	4.5450E-1	-3.5000E+1
7.1361E-3	4.5475E-1	8.4900E+2
7.2538E-3	4.5450E-1	1.4000E+2
7.2538E-3	4.5377E-1	5.0300E+2
7.2538E-3	4.5402E-1	6.3700E+2
7.2538E-3	4.5572E-1	9.8200E+2
7.3714E-3	4.5450E-1	6.8900E+2
7.3714E-3	4.5329E-1	1.5940E+3
7.3714E-3	4.5499E-1	7.3400E+2
7.3714E-3	4.5377E-1	8.2400E+2
7.3714E-3	4.5426E-1	3.6700E+2
7.4891E-3	4.5353E-1	6.1000E+2
7.4891E-3	4.5377E-1	9.0300E+2
7.4891E-3	4.5377E-1	7.9000E+2
7.4891E-3	4.5450E-1	1.1610E+3
7.6068E-3	4.5475E-1	5.7200E+2
7.6068E-3	4.5377E-1	1.0340E+3
7.6068E-3	4.5499E-1	1.0650E+3
7.6068E-3	4.5377E-1	1.0020E+3
7.7244E-3	4.5450E-1	8.4700E+2
7.7244E-3	4.5596E-1	9.5200E+2
7.7244E-3	4.5620E-1	8.5000E+2
7.7244E-3	4.5377E-1	1.6420E+3
7.8421E-3	4.5523E-1	1.0280E+3
7.8421E-3	4.5450E-1	1.1340E+3
7.8421E-3	4.5402E-1	6.4100E+2
7.8421E-3	4.5426E-1	1.0370E+3
7.8421E-3	4.5475E-1	1.2270E+3
7.9597E-3	4.5353E-1	8.8900E+2
7.9597E-3	4.5426E-1	1.1430E+3
7.9597E-3	4.5305E-1	5.7400E+2
7.9597E-3	4.5402E-1	6.5900E+2
8.0774E-3	4.5377E-1	8.2800E+2
8.0774E-3	4.5329E-1	2.2100E+2
8.0774E-3	4.5450E-1	9.1200E+2
8.0774E-3	4.5402E-1	8.2800E+2
8.1950E-3	4.5523E-1	9.4800E+2
8.1950E-3	4.5475E-1	3.1900E+2
8.1950E-3	4.5426E-1	7.5100E+2
8.1950E-3	4.5475E-1	7.0300E+2
8.3127E-3	4.5475E-1	7.0100E+2
8.3127E-3	4.5402E-1	8.6600E+2
8.3127E-3	4.5475E-1	9.4500E+2
8.3127E-3	4.5450E-1	6.0800E+2
8.3127E-3	4.5499E-1	8.2600E+2
8.4303E-3	4.5426E-1	6.0900E+2
8.4303E-3	4.5305E-1	9.6700E+2
8.4303E-3	4.5523E-1	5.6600E+2
8.4303E-3	4.5426E-1	2.5600E+2
8.5480E-3	4.5402E-1	4.7000E+1
8.5480E-3	4.5475E-1	2.4000E+2
8.5480E-3	4.5475E-1	1.3900E+2
8.5480E-3	4.5426E-1	3.7400E+2
8.6657E-3	4.5572E-1	5.8900E+2
8.6657E-3	4.5645E-1	3.7300E+2
8.6657E-3	4.5790E-1	6.9300E+2
8.6657E-3	4.5548E-1	5.2600E+2
8.7833E-3	4.5790E-1	-3.3000E+1
8.7833E-3	4.5790E-1	5.4000E+1
8.7833E-3	4.5596E-1	3.0300E+2
8.7833E-3	4.5669E-1	-1.0400E+2
8.7833E-3	4.5548E-1	-6.2000E+1
8.9010E-3	4.5742E-1	-9.7000E+1
8.9010E-3	4.5742E-1	3.3000E+1
8.9010E-3	4.5815E-1	-3.1700E+2
8.9010E-3	4.5815E-1	-1.8100E+2
9.0186E-3	4.5790E-1	-3.8100E+2
9.0186E-3	4.5596E-1	-5.6700E+2
9.0186E-3	4.5718E-1	-3.9800E+2
9.0186E-3	4.5742E-1	2.7200E+2
9.1363E-3	4.5742E-1	-3.4000E+2
9.1363E-3	4.5912E-1	-3.0700E+2
9.1363E-3	4.6058E-1	-1.6900E+2
9.1363E-3	4.6009E-1	-2.8500E+2
9.2539E-3	4.6033E-1	-4.6400E+2
9.2539E-3	4.6082E-1	-4.5700E+2
9.2539E-3	4.6276E-1	-7.4900E+2
9.2539E-3	4.6301E-1	-6.4400E+2
9.2539E-3	4.6325E-1	-8.0400E+2
9.3716E-3	4.6179E-1	-6.7900E+2
9.3716E-3	4.6446E-1	-6.8400E+2
9.3716E-3	4.6446E-1	-1.2420E+3
9.3716E-3	4.6301E-1	-9.1000E+2
9.4893E-3	4.6301E-1	-6.1900E+2
9.4893E-3	4.6374E-1	-1.5080E+3
9.4893E-3	4.6714E-1	-1.1850E+3
9.4893E-3	4.6665E-1	-1.1260E+3
9.6069E-3	4.6811E-1	-1.3440E+3
9.6069E-3	4.6714E-1	-1.5220E+3
9.6069E-3	4.6811E-1	-1.7220E+3
9.6069E-3	4.6568E-1	-6.0300E+2
9.7246E-3	4.6665E-1	-1.2370E+3
9.7246E-3	4.7029E-1	-1.5560E+3
9.7246E-3	4.7248E-1	-1.3000E+3
9.7246E-3	4.7224E-1	-1.5730E+3
9.7246E-3	4.7054E-1	-1.1720E+3
9.8422E-3	4.7054E-1	-1.2700E+3
9.8422E-3	4.7005E-1	-7.7700E+2
9.8422E-3	4.7248E-1	-9.4600E+2
9.8422E-3	4.7175E-1	-9.7700E+2
9.9599E-3	4.6981E-1	-1.3310E+3
9.9599E-3	4.7685E-1	-1.2790E+3
9.9599E-3	4.7394E-1	-1.1110E+3
9.9599E-3	4.7564E-1	-1.5590E+3
1.0078E-2	4.7394E-1	-1.4550E+3
1.0078E-2	4.7491E-1	-1.5810E+3
1.0078E-2	4.7612E-1	-7.5700E+2
1.0078E-2	4.7564E-1	-1.2290E+3
1.0195E-2	4.7491E-1	-1.4280E+3
1.0195E-2	4.7612E-1	-8.9600E+2
1.0195E-2	4.7467E-1	-1.7210E+3
1.0195E-2	4.7564E-1	-1.3160E+3
1.0195E-2	4.7564E-1	-1.6150E+3
1.0313E-2	4.7637E-1	-1.6500E+3
1.0313E-2	4.7783E-1	-1.3190E+3
1.0313E-2	4.7831E-1	-1.2190E+3
1.0313E-2	4.7855E-1	-1.6540E+3
1.0430E-2	4.7855E-1	-9.1900E+2
1.0430E-2	4.7831E-1	-1.3420E+3
1.0430E-2	4.8001E-1	-6.3100E+2
1.0430E-2	4.7953E-1	-9.8600E+2
1.0548E-2	4.7928E-1	-9.2200E+2
1.0548E-2	4.8050E-1	-1.1770E+3
1.0548E-2	4.7977E-1	-9.6600E+2
1.0548E-2	4.8001E-1	-8.9000E+2
1.0666E-2	4.7880E-1	-7.4100E+2
1.0666E-2	4.7880E-1	-7.6900E+2
1.0666E-2	4.8001E-1	-1.0250E+3
1.0666E-2	4.8196E-1	-1.3900E+2
1.0666E-2	4.8268E-1	-6.2000E+2
1.0783E-2	4.8147E-1	-9.5000E+1
1.0783E-2	4.8220E-1	-4.8900E+2
1.0783E-2	4.8050E-1	-2.8200E+2
1.0783E-2	4.8171E-1	-6.5200E+2
1.0901E-2	4.8098E-1	-6.5500E+2
1.0901E-2	4.8317E-1	4.6000E+1
1.0901E-2	4.8098E-1	-6.1900E+2
1.0901E-2	4.8147E-1	-2.8700E+2
1.1019E-2	4.8074E-1	-2.5200E+2
1.1019E-2	4.8293E-1	6.5000E+1
1.1019E-2	4.8268E-1	7.6800E+2
1.1019E-2	4.8244E-1	3.3500E+2
1.1019E-2	4.8317E-1	-4.3600E+2
1.1136E-2	4.8220E-1	4.7300E+2
1.1136E-2	4.8196E-1	3.4800E+2
1.1136E-2	4.8025E-1	-3.2000E+1
1.1136E-2	4.8050E-1	3.9500E+2
1.1254E-2	4.8196E-1	9.7000E+1
1.1254E-2	4.8074E-1	4.3900E+2
1.1254E-2	4.8171E-1	7.9200E+2
1.1254E-2	4.8220E-1	6.9900E+2
1.1372E-2	4.8317E-1	2.7800E+2
1.1372E-2	4.8098E-1	1.0840E+3
1.1372E-2	4.7977E-1	9.0300E+2
1.1372E-2	4.8123E-1	1.2450E+3
1.1489E-2	4.8074E-1	7.5300E+2
1.1489E-2	4.8050E-1	5.2800E+2
1.1489E-2	4.7953E-1	6.7900E+2
1.1489E-2	4.7928E-1	6.1600E+2
1.1489E-2	4.7953E-1	1.1250E+3
1.1607E-2	4.7710E-1	8.8600E+2
1.1607E-2	4.7783E-1	1.0870E+3
1.1607E-2	4.7564E-1	7.9200E+2
1.1607E-2	4.7661E-1	1.0880E+3
1.1725E-2	4.7710E-1	1.5190E+3
1.1725E-2	4.7807E-1	1.2070E+3
1.1725E-2	4.7734E-1	8.4600E+2
1.1725E-2	4.7880E-1	1.1080E+3
1.1842E-2	4.7661E-1	1.0940E+3
1.1842E-2	4.7467E-1	4.8900E+2
1.1842E-2	4.7418E-1	8.1100E+2
1.1842E-2	4.7370E-1	6.1400E+2
1.1960E-2	4.7491E-1	8.0500E+2
1.1960E-2	4.7345E-1	8.6500E+2
1.1960E-2	4.7394E-1	2.2800E+2
1.1960E-2	4.7467E-1	5.6300E+2
1.2078E-2	4.7491E-1	8.2200E+2
1.2078E-2	4.7685E-1	8.1200E+2
1.2078E-2	4.7370E-1	5.3900E+2
1.2078E-2	4.7491E-1	9.9100E+2
1.2078E-2	4.7442E-1	6.9800E+2
1.2195E-2	4.7515E-1	4.2200E+2
1.2195E-2	4.7491E-1	1.1000E+3
1.2195E-2	4.7297E-1	1.1340E+3
1.2195E-2	4.7467E-1	1.2840E+3
1.2313E-2	4.7224E-1	6.5600E+2
1.2313E-2	4.7394E-1	4.0200E+2
1.2313E-2	4.7370E-1	-1.1700E+2
1.2313E-2	4.7248E-1	9.2200E+2
1.2431E-2	4.7345E-1	2.4000E+1
1.2431E-2	4.7224E-1	1.1440E+3
1.2431E-2	4.7151E-1	4.5200E+2
1.2431E-2	4.7224E-1	7.9000E+1
1.2431E-2	4.7199E-1	1.1600E+2
1.2548E-2	4.7199E-1	3.0400E+2
1.2548E-2	4.7078E-1	1.7500E+2
1.2548E-2	4.7029E-1	8.2000E+1
1.2548E-2	4.7151E-1	-1.8300E+2
1.2666E-2	4.7102E-1	2.2000E+1
1.2666E-2	4.7224E-1	-1.1700E+2
1.2666E-2	4.6811E-1	-1.5200E+2
1.2666E-2	4.6957E-1	-2.9000E+2
1.2784E-2	4.7102E-1	5.1700E+2
1.2784E-2	4.7054E-1	-2.9700E+2
1.2784E-2	4.7078E-1	-4.2200E+2
1.2784E-2	4.6957E-1	-9.0300E+2
1.2901E-2	4.7005E-1	-8.3100E+2
1.2901E-2	4.6884E-1	-8.3900E+2
1.2901E-2	4.7005E-1	-6.1100E+2
1.2901E-2	4.7029E-1	-3.1600E+2
1.2901E-2	4.6884E-1	-6.9400E+2
1.3019E-2	4.7054E-1	-6.3000E+2
1.3019E-2	4.7054E-1	-1.2440E+3
1.3019E-2	4.7078E-1	-1.6610E+3
1.3019E-2	4.6981E-1	-8.7400E+2
1.3137E-2	4.7029E-1	-1.2550E+3
1.3137E-2	4.7054E-1	-4.2000E+2
1.3137E-2	4.7151E-1	-9.4700E+2
1.3137E-2	4.7102E-1	-8.7900E+2
1.3254E-2	4.7151E-1	-1.4140E+3
1.3254E-2	4.7078E-1	-1.4910E+3
1.3254E-2	4.7078E-1	-1.3560E+3
1.3254E-2	4.7029E-1	-1.2570E+3
1.3372E-2	4.7029E-1	-1.0160E+3
1.3372E-2	4.7151E-1	-5.3700E+2
1.3372E-2	4.7248E-1	-1.5300E+3
1.3372E-2	4.7224E-1	-8.2000E+2
1.3372E-2	4.7199E-1	-2.9000E+2
1.3490E-2	4.7078E-1	-7.2800E+2
1.3490E-2	4.7054E-1	-1.2290E+3
1.3490E-2	4.7102E-1	-8.8500E+2
1.3490E-2	4.7102E-1	-1.2390E+3
1.3607E-2	4.7199E-1	-9.9200E+2
1.3607E-2	4.7272E-1	-9.5400E+2
1.3607E-2	4.7248E-1	-7.4200E+2
1.3607E-2	4.7224E-1	-1.0070E+3
1.3725E-2	4.7127E-1	-8.2800E+2
1.3725E-2	4.7248E-1	-8.6000E+2
1.3725E-2	4.7297E-1	-7.3000E+1
1.3725E-2	4.7054E-1	2.3000E+1
1.3843E-2	4.7054E-1	-7.7300E+2
1.3843E-2	4.7029E-1	-5.5600E+2
1.3843E-2	4.7151E-1	-3.6000E+1
1.3843E-2	4.7345E-1	-1.2800E+2
