Aux out [V]	Aux in [V]	PDH out [a.u.]
-7.2386E-1	5.3346E-1	2.5000E+2
-7.2374E-1	5.3297E-1	-2.7500E+2
-7.2362E-1	5.3273E-1	2.5000E+1
-7.2351E-1	5.3200E-1	-1.8900E+2
-7.2327E-1	5.3176E-1	1.6500E+2
-7.2315E-1	5.3078E-1	2.9000E+1
-7.2304E-1	5.2981E-1	3.2500E+2
-7.2292E-1	5.3103E-1	-3.1500E+2
-7.2280E-1	5.3054E-1	-2.3000E+1
-7.2268E-1	5.2860E-1	3.0800E+2
-7.2245E-1	5.2981E-1	1.0500E+2
-7.2233E-1	5.3006E-1	-1.8300E+2
-7.2221E-1	5.2908E-1	3.4700E+2
-7.2209E-1	5.2884E-1	-1.1700E+2
-7.2198E-1	5.2836E-1	2.9000E+2
-7.2186E-1	5.2738E-1	3.0200E+2
-7.2162E-1	5.2884E-1	-4.7900E+2
-7.2151E-1	5.2787E-1	-3.3200E+2
-7.2139E-1	5.2617E-1	2.2000E+1
-7.2127E-1	5.2617E-1	5.9600E+2
-7.2115E-1	5.2714E-1	1.3500E+2
-7.2104E-1	5.2617E-1	-5.4100E+2
-7.2080E-1	5.2568E-1	5.7100E+2
-7.2068E-1	5.2398E-1	-3.6000E+1
-7.2057E-1	5.2495E-1	2.8900E+2
-7.2045E-1	5.2252E-1	-7.7000E+1
-7.2033E-1	5.2544E-1	3.1100E+2
-7.2009E-1	5.2617E-1	-2.3400E+2
-7.1998E-1	5.2325E-1	-3.8200E+2
-7.1986E-1	5.2350E-1	6.6900E+2
-7.1974E-1	5.2495E-1	1.6500E+2
-7.1962E-1	5.2423E-1	-2.0000E+2
-7.1951E-1	5.2423E-1	3.3300E+2
-7.1927E-1	5.2447E-1	-2.0500E+2
-7.1915E-1	5.2325E-1	2.0000E+1
-7.1904E-1	5.2180E-1	1.2800E+2
-7.1892E-1	5.2082E-1	4.8600E+2
-7.1880E-1	5.2228E-1	8.7000E+1
-7.1868E-1	5.2447E-1	3.6000E+1
-7.1845E-1	5.2252E-1	-7.6000E+1
-7.1833E-1	5.2228E-1	1.0000E+0
-7.1821E-1	5.2155E-1	3.2300E+2
-7.1809E-1	5.2010E-1	4.6300E+2
-7.1798E-1	5.2155E-1	-2.4400E+2
-7.1786E-1	5.2131E-1	2.2600E+2
-7.1774E-1	5.2034E-1	3.8700E+2
-7.1751E-1	5.2010E-1	5.1800E+2
-7.1739E-1	5.2204E-1	1.6300E+2
-7.1727E-1	5.2010E-1	3.3100E+2
-7.1715E-1	5.2010E-1	3.4800E+2
-7.1704E-1	5.2228E-1	-1.1400E+2
-7.1692E-1	5.2058E-1	-6.1000E+2
-7.1668E-1	5.1912E-1	-3.1900E+2
-7.1657E-1	5.2204E-1	1.0700E+2
-7.1645E-1	5.2107E-1	7.6000E+1
-7.1633E-1	5.2107E-1	1.7000E+2
-7.1621E-1	5.1912E-1	7.6000E+1
-7.1609E-1	5.2034E-1	-3.8100E+2
-7.1586E-1	5.1839E-1	-5.5400E+2
-7.1574E-1	5.1985E-1	8.0000E+1
-7.1562E-1	5.2107E-1	2.9500E+2
-7.1551E-1	5.2082E-1	9.0000E+0
-7.1539E-1	5.2058E-1	1.5600E+2
-7.1527E-1	5.2058E-1	-7.6000E+1
-7.1504E-1	5.1937E-1	-8.9000E+1
-7.1492E-1	5.2204E-1	-7.5600E+2
-7.1480E-1	5.1888E-1	-1.6400E+2
-7.1468E-1	5.2180E-1	-6.0800E+2
-7.1456E-1	5.2155E-1	-5.9100E+2
-7.1433E-1	5.2180E-1	-7.5600E+2
-7.1421E-1	5.2131E-1	-5.7100E+2
-7.1409E-1	5.2155E-1	-5.9000E+1
-7.1398E-1	5.2301E-1	2.5800E+2
-7.1386E-1	5.2301E-1	-1.2140E+3
-7.1374E-1	5.2593E-1	-1.1700E+2
-7.1351E-1	5.2593E-1	-5.7600E+2
-7.1339E-1	5.2763E-1	-3.8200E+2
-7.1327E-1	5.2981E-1	-1.2230E+3
-7.1315E-1	5.2763E-1	-1.1820E+3
-7.1304E-1	5.2957E-1	-4.6600E+2
-7.1292E-1	5.3249E-1	-1.3780E+3
-7.1268E-1	5.3273E-1	-1.0530E+3
-7.1256E-1	5.3394E-1	-1.8090E+3
-7.1245E-1	5.3613E-1	-1.0890E+3
-7.1233E-1	5.3807E-1	-1.3580E+3
-7.1221E-1	5.3953E-1	-1.9120E+3
-7.1209E-1	5.4220E-1	-2.1800E+3
-7.1198E-1	5.4730E-1	-2.3110E+3
-7.1174E-1	5.5192E-1	-2.5490E+3
-7.1162E-1	5.5362E-1	-2.5640E+3
-7.1151E-1	5.5848E-1	-2.1810E+3
-7.1139E-1	5.6091E-1	-2.2520E+3
-7.1127E-1	5.6237E-1	-2.1180E+3
-7.1115E-1	5.6625E-1	-1.6700E+3
-7.1092E-1	5.6771E-1	-1.4700E+3
-7.1080E-1	5.6965E-1	-1.1120E+3
-7.1068E-1	5.6990E-1	-3.7200E+2
-7.1056E-1	5.7038E-1	-3.8300E+2
-7.1045E-1	5.6747E-1	4.9500E+2
-7.1033E-1	5.6552E-1	1.3670E+3
-7.1009E-1	5.6358E-1	2.3060E+3
-7.0998E-1	5.5775E-1	1.4620E+3
-7.0986E-1	5.5483E-1	2.1950E+3
-7.0974E-1	5.4803E-1	2.4090E+3
-7.0962E-1	5.4609E-1	1.4030E+3
-7.0939E-1	5.3977E-1	1.7640E+3
-7.0927E-1	5.3807E-1	1.4280E+3
-7.0915E-1	5.3467E-1	1.5500E+3
-7.0904E-1	5.2957E-1	2.2440E+3
-7.0892E-1	5.2787E-1	9.2900E+2
-7.0880E-1	5.2787E-1	1.1530E+3
-7.0856E-1	5.2471E-1	1.5420E+3
-7.0845E-1	5.2301E-1	1.3080E+3
-7.0833E-1	5.2301E-1	3.8900E+2
-7.0821E-1	5.1888E-1	6.0200E+2
-7.0809E-1	5.1694E-1	7.9600E+2
-7.0798E-1	5.1524E-1	5.4400E+2
-7.0774E-1	5.1256E-1	5.5000E+1
-7.0762E-1	5.1159E-1	7.2100E+2
-7.0751E-1	5.1062E-1	3.3900E+2
-7.0739E-1	5.1062E-1	1.0860E+3
-7.0727E-1	5.1135E-1	9.2100E+2
-7.0715E-1	5.0843E-1	6.8400E+2
-7.0692E-1	5.0746E-1	1.7100E+2
-7.0680E-1	5.0698E-1	4.0600E+2
-7.0668E-1	5.0552E-1	8.3400E+2
-7.0656E-1	5.0576E-1	4.5100E+2
-7.0645E-1	5.0528E-1	3.1500E+2
-7.0633E-1	5.0528E-1	1.1100E+2
-7.0621E-1	5.0552E-1	-8.0000E+0
-7.0598E-1	5.0309E-1	4.5300E+2
-7.0586E-1	5.0260E-1	-4.4500E+2
-7.0574E-1	5.0285E-1	4.4100E+2
-7.0562E-1	5.0163E-1	4.5600E+2
-7.0551E-1	5.0090E-1	3.1200E+2
-7.0539E-1	5.0042E-1	-3.2000E+1
-7.0515E-1	4.9969E-1	-7.7000E+1
-7.0503E-1	4.9920E-1	2.7200E+2
-7.0492E-1	5.0017E-1	4.2000E+2
-7.0480E-1	5.0090E-1	2.7500E+2
-7.0468E-1	4.9847E-1	8.7000E+1
-7.0456E-1	4.9823E-1	2.6800E+2
-7.0433E-1	4.9702E-1	2.7000E+1
-7.0421E-1	4.9872E-1	4.1200E+2
-7.0409E-1	4.9653E-1	1.8400E+2
-7.0398E-1	4.9702E-1	2.3400E+2
-7.0386E-1	4.9726E-1	9.5000E+1
-7.0362E-1	4.9532E-1	-1.6000E+2
-7.0351E-1	4.9605E-1	4.8000E+1
-7.0339E-1	4.9410E-1	-1.2800E+2
-7.0327E-1	4.9605E-1	-1.9800E+2
-7.0315E-1	4.9459E-1	3.7700E+2
-7.0303E-1	4.9556E-1	9.2000E+1
-7.0280E-1	4.9459E-1	6.1300E+2
-7.0268E-1	4.9434E-1	7.6000E+1
-7.0256E-1	4.9386E-1	-2.8000E+1
-7.0245E-1	4.9386E-1	2.0600E+2
-7.0233E-1	4.9216E-1	1.9800E+2
-7.0221E-1	4.9167E-1	3.1000E+2
-7.0198E-1	4.9362E-1	1.6300E+2
-7.0186E-1	4.9143E-1	-2.5000E+2
-7.0174E-1	4.8924E-1	3.4400E+2
-7.0162E-1	4.9167E-1	3.2200E+2
-7.0151E-1	4.9119E-1	-4.9000E+1
-7.0139E-1	4.9046E-1	5.0600E+2
-7.0115E-1	4.9046E-1	2.1600E+2
-7.0103E-1	4.8876E-1	-8.4000E+1
-7.0092E-1	4.9119E-1	-5.3000E+1
-7.0080E-1	4.8924E-1	-6.5300E+2
-7.0068E-1	4.8973E-1	-5.4000E+1
-7.0056E-1	4.8924E-1	-2.2400E+2
-7.0033E-1	4.8973E-1	3.1400E+2
-7.0021E-1	4.8633E-1	2.0000E+0
-7.0009E-1	4.8681E-1	3.6000E+2
-6.9998E-1	4.8803E-1	-7.6000E+1
-6.9986E-1	4.8779E-1	-5.4200E+2
-6.9974E-1	4.8657E-1	-6.1800E+2
-6.9962E-1	4.8608E-1	4.3300E+2
-6.9939E-1	4.8754E-1	-8.3000E+1
-6.9927E-1	4.8876E-1	-4.9300E+2
-6.9915E-1	4.8973E-1	-2.0600E+2
-6.9903E-1	4.8681E-1	-2.2600E+2
-6.9892E-1	4.8608E-1	4.1000E+2
-6.9868E-1	4.8511E-1	-1.6700E+2
-6.9856E-1	4.8584E-1	-5.8500E+2
-6.9845E-1	4.8560E-1	4.5300E+2
-6.9833E-1	4.8560E-1	3.0700E+2
-6.9821E-1	4.8536E-1	-5.8600E+2
-6.9809E-1	4.8560E-1	-9.1400E+2
-6.9786E-1	4.8536E-1	-3.6800E+2
-6.9774E-1	4.8463E-1	3.0400E+2
-6.9762E-1	4.8390E-1	-2.0300E+2
-6.9750E-1	4.8560E-1	1.6000E+1
-6.9739E-1	4.8293E-1	-1.7600E+2
-6.9727E-1	4.8706E-1	-1.1780E+3
-6.9703E-1	4.8438E-1	-4.0200E+2
-6.9692E-1	4.8438E-1	-4.6400E+2
-6.9680E-1	4.8366E-1	1.3900E+2
-6.9668E-1	4.8390E-1	-1.5400E+2
-6.9656E-1	4.8341E-1	1.1800E+2
-6.9645E-1	4.8390E-1	2.5900E+2
-6.9621E-1	4.8196E-1	9.3000E+1
-6.9609E-1	4.8341E-1	3.0100E+2
-6.9598E-1	4.8123E-1	3.9000E+2
-6.9586E-1	4.8196E-1	8.0000E+1
-6.9574E-1	4.8196E-1	-1.4800E+2
-6.9562E-1	4.8293E-1	-3.0000E+0
-6.9539E-1	4.8268E-1	-1.1500E+2
-6.9527E-1	4.8268E-1	2.3800E+2
-6.9515E-1	4.8098E-1	2.4000E+1
-6.9503E-1	4.8244E-1	6.0000E+0
-6.9492E-1	4.8123E-1	-5.5000E+1
-6.9480E-1	4.8317E-1	-5.8800E+2
-6.9468E-1	4.8171E-1	-2.7000E+2
-6.9445E-1	4.8244E-1	-7.5000E+1
-6.9433E-1	4.8220E-1	-5.0000E+0
-6.9421E-1	4.8268E-1	-2.0200E+2
-6.9409E-1	4.8244E-1	-3.2700E+2
-6.9398E-1	4.8147E-1	3.4200E+2
-6.9386E-1	4.8196E-1	-5.0000E+1
-6.9362E-1	4.8147E-1	2.0300E+2
-6.9350E-1	4.8220E-1	-8.1800E+2
-6.9339E-1	4.8147E-1	-4.8500E+2
-6.9327E-1	4.8123E-1	-1.5600E+2
-6.9315E-1	4.8147E-1	-9.9000E+1
-6.9292E-1	4.8050E-1	-2.1000E+1
-6.9280E-1	4.8171E-1	-5.3700E+2
-6.9268E-1	4.8074E-1	-3.7400E+2
-6.9256E-1	4.8098E-1	-1.5200E+2
-6.9245E-1	4.8025E-1	6.6000E+1
-6.9233E-1	4.7880E-1	-5.4800E+2
-6.9209E-1	4.8001E-1	9.8000E+1
-6.9198E-1	4.8050E-1	1.1300E+2
-6.9186E-1	4.7977E-1	1.8000E+1
-6.9174E-1	4.8098E-1	-4.4400E+2
-6.9162E-1	4.8050E-1	-1.0600E+2
-6.9150E-1	4.8098E-1	-8.3900E+2
-6.9127E-1	4.8050E-1	-5.2600E+2
-6.9115E-1	4.7904E-1	-4.8400E+2
-6.9103E-1	4.8098E-1	-2.2900E+2
-6.9092E-1	4.7855E-1	-1.1600E+2
-6.9080E-1	4.7880E-1	-7.2200E+2
-6.9068E-1	4.7831E-1	-4.8900E+2
-6.9045E-1	4.7928E-1	7.5000E+1
-6.9033E-1	4.7953E-1	-2.8400E+2
-6.9021E-1	4.7953E-1	5.4000E+1
-6.9009E-1	4.8001E-1	-5.3600E+2
-6.8997E-1	4.7904E-1	4.3300E+2
-6.8986E-1	4.8050E-1	-5.5300E+2
-6.8962E-1	4.7977E-1	3.2000E+1
-6.8950E-1	4.7855E-1	-4.8300E+2
-6.8939E-1	4.7977E-1	-2.2200E+2
-6.8927E-1	4.7831E-1	5.0000E+1
-6.8915E-1	4.8025E-1	1.1100E+2
-6.8903E-1	4.8123E-1	-5.6500E+2
-6.8892E-1	4.7904E-1	-2.8600E+2
-6.8868E-1	4.7953E-1	-1.0440E+3
-6.8856E-1	4.7880E-1	-8.1000E+2
-6.8845E-1	4.7758E-1	-1.6100E+2
-6.8833E-1	4.8074E-1	-1.3000E+1
-6.8821E-1	4.7904E-1	-7.3600E+2
-6.8797E-1	4.7880E-1	-1.3600E+2
-6.8786E-1	4.7928E-1	3.1000E+1
-6.8774E-1	4.8001E-1	-2.3800E+2
-6.8762E-1	4.7977E-1	-9.0000E+1
-6.8750E-1	4.7855E-1	-4.5500E+2
-6.8739E-1	4.7710E-1	-1.4900E+2
-6.8715E-1	4.7904E-1	5.3000E+1
-6.8703E-1	4.7831E-1	-5.3000E+1
-6.8692E-1	4.8001E-1	-7.1000E+1
-6.8680E-1	4.8050E-1	-2.8900E+2
-6.8668E-1	4.7904E-1	-3.5200E+2
-6.8656E-1	4.7904E-1	-4.7800E+2
-6.8633E-1	4.7880E-1	-1.7500E+2
-6.8621E-1	4.7928E-1	-1.4000E+2
-6.8609E-1	4.8098E-1	2.1700E+2
-6.8597E-1	4.7928E-1	-5.7700E+2
-6.8586E-1	4.7953E-1	2.4200E+2
-6.8574E-1	4.8074E-1	-6.8500E+2
-6.8550E-1	4.8050E-1	3.5000E+1
-6.8539E-1	4.8025E-1	-4.7800E+2
-6.8527E-1	4.8001E-1	1.9500E+2
-6.8515E-1	4.8050E-1	-5.2100E+2
-6.8503E-1	4.8050E-1	-3.0200E+2
-6.8492E-1	4.8001E-1	5.8000E+1
-6.8468E-1	4.8220E-1	-7.7900E+2
-6.8456E-1	4.8098E-1	-4.6000E+1
-6.8445E-1	4.8074E-1	-6.1900E+2
-6.8433E-1	4.8074E-1	-5.6600E+2
-6.8421E-1	4.8171E-1	-5.9800E+2
-6.8409E-1	4.8171E-1	-5.1200E+2
-6.8386E-1	4.8196E-1	3.7000E+1
-6.8374E-1	4.8244E-1	-2.0000E+1
-6.8362E-1	4.8366E-1	-7.4000E+2
-6.8350E-1	4.8366E-1	-1.2060E+3
-6.8339E-1	4.8438E-1	-1.0310E+3
-6.8327E-1	4.8438E-1	-9.5600E+2
-6.8303E-1	4.8633E-1	-1.4120E+3
-6.8292E-1	4.8633E-1	-1.4200E+3
-6.8280E-1	4.8608E-1	-8.2700E+2
-6.8268E-1	4.8827E-1	-1.7760E+3
-6.8256E-1	4.9046E-1	-1.3450E+3
-6.8244E-1	4.8973E-1	-1.2390E+3
-6.8221E-1	4.8851E-1	-1.2590E+3
-6.8209E-1	4.9070E-1	-7.2100E+2
-6.8197E-1	4.8924E-1	-8.5300E+2
-6.8186E-1	4.9143E-1	-1.1510E+3
-6.8174E-1	4.9070E-1	1.9900E+2
-6.8162E-1	4.8949E-1	-8.3000E+1
-6.8139E-1	4.9046E-1	2.8200E+2
-6.8127E-1	4.9070E-1	2.0000E+2
-6.8115E-1	4.9070E-1	7.8900E+2
-6.8103E-1	4.8949E-1	-1.7400E+2
-6.8092E-1	4.8973E-1	5.5100E+2
-6.8080E-1	4.8754E-1	3.4900E+2
-6.8056E-1	4.8657E-1	2.1100E+2
-6.8044E-1	4.8608E-1	-3.8300E+2
-6.8033E-1	4.8511E-1	-9.1000E+1
-6.8021E-1	4.8463E-1	2.5600E+2
-6.8009E-1	4.8414E-1	-5.4000E+1
-6.7997E-1	4.8366E-1	1.2600E+2
-6.7974E-1	4.8463E-1	-7.9000E+1
-6.7962E-1	4.8487E-1	1.9000E+2
-6.7950E-1	4.8268E-1	-1.4500E+2
-6.7939E-1	4.8438E-1	-5.8800E+2
-6.7927E-1	4.8317E-1	-2.5900E+2
-6.7915E-1	4.8244E-1	-3.0000E+1
-6.7892E-1	4.8196E-1	1.1000E+1
-6.7880E-1	4.8390E-1	-3.1000E+1
-6.7868E-1	4.8220E-1	-5.4900E+2
-6.7856E-1	4.8341E-1	-1.5600E+2
-6.7844E-1	4.8147E-1	-9.8000E+1
-6.7833E-1	4.8414E-1	-2.0200E+2
-6.7809E-1	4.8317E-1	-5.9900E+2
-6.7797E-1	4.8341E-1	-2.2100E+2
-6.7786E-1	4.8244E-1	-1.5700E+2
-6.7774E-1	4.8414E-1	2.7900E+2
-6.7762E-1	4.8487E-1	-3.4000E+2
-6.7750E-1	4.8147E-1	-9.6000E+1
-6.7727E-1	4.8511E-1	-2.2200E+2
-6.7715E-1	4.8366E-1	-1.3700E+2
-6.7703E-1	4.8390E-1	1.2100E+2
-6.7692E-1	4.8268E-1	4.4700E+2
-6.7680E-1	4.8196E-1	-1.5600E+2
-6.7668E-1	4.8390E-1	8.3000E+1
-6.7644E-1	4.8341E-1	-6.3000E+2
-6.7633E-1	4.8681E-1	3.5000E+1
-6.7621E-1	4.8390E-1	-4.3500E+2
-6.7609E-1	4.8438E-1	-2.2200E+2
-6.7597E-1	4.8487E-1	-5.7000E+1
-6.7586E-1	4.8463E-1	-4.8800E+2
-6.7562E-1	4.8560E-1	-7.1200E+2
-6.7550E-1	4.8366E-1	-6.3000E+2
-6.7539E-1	4.8657E-1	3.4600E+2
-6.7527E-1	4.8487E-1	-6.3000E+2
-6.7515E-1	4.8681E-1	-1.8200E+2
-6.7503E-1	4.8681E-1	2.4100E+2
-6.7480E-1	4.8608E-1	-6.0100E+2
-6.7468E-1	4.8560E-1	-3.5100E+2
-6.7456E-1	4.8487E-1	-2.1300E+2
-6.7444E-1	4.8706E-1	-8.2800E+2
-6.7433E-1	4.8438E-1	-5.5000E+2
-6.7421E-1	4.8608E-1	-1.3700E+2
-6.7397E-1	4.8536E-1	-5.6300E+2
-6.7386E-1	4.8560E-1	-3.4100E+2
-6.7374E-1	4.8487E-1	-3.2300E+2
-6.7362E-1	4.8584E-1	-4.0200E+2
-6.7350E-1	4.8536E-1	-1.2900E+2
-6.7339E-1	4.8681E-1	-1.1370E+3
-6.7315E-1	4.8851E-1	-3.6000E+2
-6.7303E-1	4.8730E-1	-7.1500E+2
-6.7291E-1	4.8487E-1	1.3000E+1
-6.7280E-1	4.8754E-1	-1.0400E+2
-6.7268E-1	4.8754E-1	-6.7000E+2
-6.7256E-1	4.8851E-1	-2.2500E+2
-6.7233E-1	4.8706E-1	-5.3800E+2
-6.7221E-1	4.8924E-1	-4.5800E+2
-6.7209E-1	4.8851E-1	-3.3100E+2
-6.7197E-1	4.8827E-1	-4.9400E+2
-6.7186E-1	4.8900E-1	-2.2900E+2
-6.7174E-1	4.8900E-1	-2.5900E+2
-6.7150E-1	4.8851E-1	-1.3800E+2
-6.7139E-1	4.9021E-1	-2.0100E+2
-6.7127E-1	4.9046E-1	-2.0200E+2
-6.7115E-1	4.8924E-1	-6.4400E+2
-6.7103E-1	4.9046E-1	-6.1100E+2
-6.7091E-1	4.9094E-1	-4.6700E+2
-6.7068E-1	4.8973E-1	-2.6000E+2
-6.7056E-1	4.9070E-1	-1.9900E+2
-6.7044E-1	4.9094E-1	-4.2000E+1
-6.7033E-1	4.9119E-1	9.6000E+1
-6.7021E-1	4.9046E-1	-3.2000E+2
-6.7009E-1	4.9167E-1	-2.3900E+2
-6.6986E-1	4.9143E-1	-5.5900E+2
-6.6974E-1	4.9264E-1	6.0000E+0
-6.6962E-1	4.9240E-1	-7.9300E+2
-6.6950E-1	4.9337E-1	-3.1300E+2
-6.6939E-1	4.9313E-1	-3.0800E+2
-6.6927E-1	4.9434E-1	-5.0200E+2
-6.6903E-1	4.9216E-1	-4.9000E+2
-6.6891E-1	4.9264E-1	-8.1600E+2
-6.6880E-1	4.9337E-1	5.3000E+1
-6.6868E-1	4.9216E-1	-3.7100E+2
-6.6856E-1	4.9337E-1	-3.0500E+2
-6.6844E-1	4.9289E-1	-7.5300E+2
-6.6821E-1	4.9483E-1	-1.2400E+2
-6.6809E-1	4.9434E-1	2.9000E+1
-6.6797E-1	4.9459E-1	-4.4700E+2
-6.6786E-1	4.9677E-1	-4.2700E+2
-6.6774E-1	4.9507E-1	-1.3100E+2
-6.6762E-1	4.9605E-1	-9.2900E+2
-6.6738E-1	4.9434E-1	-3.7000E+2
-6.6727E-1	4.9556E-1	-5.6800E+2
-6.6715E-1	4.9605E-1	-2.2000E+1
-6.6703E-1	4.9483E-1	-4.5500E+2
-6.6691E-1	4.9726E-1	-6.1700E+2
-6.6680E-1	4.9605E-1	-5.4200E+2
-6.6656E-1	4.9605E-1	-9.5900E+2
-6.6644E-1	4.9726E-1	-1.3000E+1
-6.6633E-1	4.9605E-1	-3.2800E+2
-6.6621E-1	4.9726E-1	-5.7800E+2
-6.6609E-1	4.9775E-1	-1.2100E+3
-6.6597E-1	4.9677E-1	-1.0100E+2
-6.6574E-1	4.9823E-1	-8.5300E+2
-6.6562E-1	4.9799E-1	-3.9600E+2
-6.6550E-1	4.9847E-1	-4.1200E+2
-6.6538E-1	4.9872E-1	-4.3600E+2
-6.6527E-1	4.9896E-1	-4.1500E+2
-6.6515E-1	4.9872E-1	-1.1010E+3
-6.6491E-1	5.0017E-1	-1.0730E+3
-6.6480E-1	4.9896E-1	-2.9200E+2
-6.6468E-1	5.0115E-1	2.6000E+1
-6.6456E-1	4.9993E-1	-1.3100E+2
-6.6444E-1	5.0212E-1	-6.5700E+2
-6.6433E-1	5.0139E-1	-9.7100E+2
-6.6409E-1	5.0236E-1	-5.5600E+2
-6.6397E-1	5.0285E-1	-3.3100E+2
-6.6386E-1	5.0333E-1	-1.5700E+2
-6.6374E-1	5.0285E-1	2.5100E+2
-6.6362E-1	5.0212E-1	1.3000E+2
-6.6350E-1	5.0309E-1	-5.4600E+2
-6.6327E-1	5.0333E-1	-5.4800E+2
-6.6315E-1	5.0309E-1	-6.0100E+2
-6.6303E-1	5.0406E-1	-4.2600E+2
-6.6291E-1	5.0430E-1	-4.6800E+2
-6.6280E-1	5.0358E-1	-7.7700E+2
-6.6268E-1	5.0649E-1	-8.7400E+2
-6.6244E-1	5.0479E-1	-3.6800E+2
-6.6233E-1	5.0601E-1	-3.1500E+2
-6.6221E-1	5.0528E-1	-7.2500E+2
-6.6209E-1	5.0649E-1	-2.0700E+2
-6.6197E-1	5.0455E-1	-6.8000E+2
-6.6186E-1	5.0625E-1	-7.5400E+2
-6.6162E-1	5.0601E-1	-7.8800E+2
-6.6150E-1	5.0795E-1	-1.1670E+3
-6.6138E-1	5.0722E-1	-8.3200E+2
