Aux out [V]	Aux in [V]	PDH out [a.u.]
-7.9163E-1	6.7120E-1	-1.4100E+2
-7.9139E-1	6.6926E-1	-8.0000E+1
-7.9116E-1	6.6999E-1	8.7900E+2
-7.9104E-1	6.7023E-1	-1.0100E+2
-7.9081E-1	6.6853E-1	-7.1600E+2
-7.9069E-1	6.6683E-1	-3.3300E+2
-7.9045E-1	6.6707E-1	-2.0000E+1
-7.9022E-1	6.6731E-1	4.3800E+2
-7.9010E-1	6.6610E-1	-2.7800E+2
-7.8986E-1	6.6440E-1	-6.8300E+2
-7.8963E-1	6.6561E-1	2.0200E+2
-7.8951E-1	6.6561E-1	2.3900E+2
-7.8928E-1	6.6464E-1	-4.1200E+2
-7.8904E-1	6.6318E-1	5.6200E+2
-7.8892E-1	6.6367E-1	-2.3500E+2
-7.8869E-1	6.6245E-1	1.6000E+2
-7.8857E-1	6.6343E-1	-2.2900E+2
-7.8834E-1	6.6148E-1	5.0400E+2
-7.8810E-1	6.6124E-1	-5.7000E+1
-7.8798E-1	6.6245E-1	-2.5700E+2
-7.8775E-1	6.6027E-1	-2.3300E+2
-7.8751E-1	6.6027E-1	6.1800E+2
-7.8739E-1	6.5954E-1	2.8500E+2
-7.8716E-1	6.6027E-1	4.9000E+2
-7.8692E-1	6.5930E-1	1.7000E+2
-7.8681E-1	6.5954E-1	-4.2000E+1
-7.8657E-1	6.5735E-1	1.2300E+2
-7.8645E-1	6.5735E-1	3.8900E+2
-7.8622E-1	6.5565E-1	0.0000E+0
-7.8598E-1	6.5590E-1	-3.1800E+2
-7.8586E-1	6.5614E-1	1.3600E+2
-7.8563E-1	6.5687E-1	-5.3700E+2
-7.8539E-1	6.5419E-1	-3.3100E+2
-7.8528E-1	6.5444E-1	-5.7000E+1
-7.8504E-1	6.5492E-1	-1.2000E+1
-7.8481E-1	6.5395E-1	1.3500E+2
-7.8469E-1	6.5419E-1	1.7200E+2
-7.8445E-1	6.5249E-1	-1.7100E+2
-7.8422E-1	6.5177E-1	-1.2200E+2
-7.8410E-1	6.5104E-1	1.2100E+2
-7.8386E-1	6.5225E-1	-5.9800E+2
-7.8375E-1	6.5201E-1	1.8800E+2
-7.8351E-1	6.5177E-1	2.4400E+2
-7.8328E-1	6.5055E-1	1.1300E+2
-7.8316E-1	6.5055E-1	-1.0600E+2
-7.8292E-1	6.4934E-1	6.3400E+2
-7.8269E-1	6.4958E-1	1.7000E+2
-7.8257E-1	6.4861E-1	2.0500E+2
-7.8233E-1	6.4788E-1	4.8300E+2
-7.8210E-1	6.4909E-1	1.1000E+1
-7.8198E-1	6.4642E-1	-2.6700E+2
-7.8175E-1	6.4593E-1	-1.2200E+2
-7.8163E-1	6.4764E-1	-6.5600E+2
-7.8139E-1	6.4496E-1	-1.1200E+2
-7.8116E-1	6.4545E-1	1.0000E+1
-7.8104E-1	6.4496E-1	9.7000E+1
-7.8081E-1	6.4521E-1	2.0400E+2
-7.8057E-1	6.4326E-1	1.3800E+2
-7.8045E-1	6.4399E-1	6.6500E+2
-7.8022E-1	6.4351E-1	1.1100E+2
-7.7998E-1	6.4302E-1	-6.5500E+2
-7.7986E-1	6.4302E-1	-3.2000E+1
-7.7963E-1	6.4351E-1	-4.0600E+2
-7.7951E-1	6.4229E-1	-3.3000E+2
-7.7928E-1	6.4302E-1	9.3000E+1
-7.7904E-1	6.4205E-1	-7.9000E+1
-7.7892E-1	6.4180E-1	-1.4000E+1
-7.7869E-1	6.4180E-1	1.2000E+2
-7.7845E-1	6.4253E-1	-7.7000E+1
-7.7833E-1	6.4180E-1	-1.2600E+2
-7.7810E-1	6.4010E-1	3.5700E+2
-7.7786E-1	6.4010E-1	1.6800E+2
-7.7775E-1	6.4010E-1	-1.7000E+1
-7.7751E-1	6.3913E-1	-2.0000E+1
-7.7739E-1	6.3889E-1	1.0600E+2
-7.7716E-1	6.3986E-1	-4.2700E+2
-7.7692E-1	6.4035E-1	-5.2300E+2
-7.7680E-1	6.3962E-1	-4.2800E+2
-7.7657E-1	6.3889E-1	-6.5000E+1
-7.7633E-1	6.3986E-1	-1.7500E+2
-7.7622E-1	6.3865E-1	-8.0800E+2
-7.7598E-1	6.3938E-1	-6.8900E+2
-7.7575E-1	6.3938E-1	-3.6600E+2
-7.7563E-1	6.4035E-1	8.0900E+2
-7.7539E-1	6.3719E-1	6.7400E+2
-7.7516E-1	6.3743E-1	7.7800E+2
-7.7504E-1	6.3622E-1	2.4500E+2
-7.7480E-1	6.3646E-1	2.1500E+2
-7.7469E-1	6.3525E-1	2.8800E+2
-7.7445E-1	6.3233E-1	4.2400E+2
-7.7422E-1	6.3330E-1	7.3700E+2
-7.7410E-1	6.3282E-1	1.0770E+3
-7.7386E-1	6.3039E-1	1.0940E+3
-7.7363E-1	6.2917E-1	-2.0500E+2
-7.7351E-1	6.2820E-1	4.7700E+2
-7.7328E-1	6.2747E-1	7.0000E+1
-7.7304E-1	6.2650E-1	1.0200E+2
-7.7292E-1	6.2601E-1	-3.2000E+1
-7.7269E-1	6.2650E-1	-6.9000E+1
-7.7257E-1	6.2456E-1	8.0000E+0
-7.7233E-1	6.2407E-1	3.2400E+2
-7.7210E-1	6.2480E-1	-2.0300E+2
-7.7198E-1	6.2358E-1	1.4900E+2
-7.7175E-1	6.2286E-1	-4.2400E+2
-7.7151E-1	6.2261E-1	-3.9500E+2
-7.7139E-1	6.2116E-1	2.5400E+2
-7.7116E-1	6.1970E-1	5.5600E+2
-7.7092E-1	6.2067E-1	1.9100E+2
-7.7080E-1	6.1946E-1	-9.0000E+0
-7.7057E-1	6.1897E-1	-3.6000E+1
-7.7045E-1	6.1921E-1	2.6000E+2
-7.7022E-1	6.1824E-1	-1.6200E+2
-7.6998E-1	6.1654E-1	4.9200E+2
-7.6986E-1	6.1654E-1	1.9900E+2
-7.6963E-1	6.1703E-1	-2.2400E+2
-7.6939E-1	6.1654E-1	5.2000E+2
-7.6927E-1	6.1533E-1	5.4000E+1
-7.6904E-1	6.1605E-1	-4.5500E+2
-7.6880E-1	6.1508E-1	-1.8100E+2
-7.6869E-1	6.1265E-1	-2.1100E+2
-7.6845E-1	6.1168E-1	2.5700E+2
-7.6822E-1	6.1217E-1	6.3000E+1
-7.6810E-1	6.1290E-1	-1.8800E+2
-7.6786E-1	6.1071E-1	5.5000E+2
-7.6775E-1	6.1071E-1	5.6000E+1
-7.6751E-1	6.1047E-1	4.0000E+1
-7.6727E-1	6.0852E-1	1.1000E+1
-7.6716E-1	6.0901E-1	5.7000E+1
-7.6692E-1	6.0852E-1	3.4800E+2
-7.6669E-1	6.0949E-1	6.9800E+2
-7.6657E-1	6.0852E-1	6.0000E+1
-7.6633E-1	6.0852E-1	6.4000E+1
-7.6610E-1	6.0731E-1	-4.5600E+2
-7.6598E-1	6.0682E-1	-4.0000E+2
-7.6575E-1	6.0609E-1	5.9100E+2
-7.6563E-1	6.0609E-1	-1.0100E+2
-7.6539E-1	6.0391E-1	-2.5300E+2
-7.6516E-1	6.0439E-1	3.0100E+2
-7.6504E-1	6.0464E-1	1.1400E+2
-7.6480E-1	6.0294E-1	-1.8100E+2
-7.6457E-1	6.0318E-1	1.2200E+2
-7.6445E-1	6.0245E-1	-1.3600E+2
-7.6422E-1	6.0488E-1	2.5000E+2
-7.6398E-1	6.0294E-1	2.1200E+2
-7.6386E-1	6.0172E-1	1.9000E+2
-7.6363E-1	6.0221E-1	-4.5400E+2
-7.6351E-1	6.0075E-1	-1.2000E+1
-7.6327E-1	6.0269E-1	1.2800E+2
-7.6304E-1	5.9978E-1	1.8500E+2
-7.6292E-1	6.0051E-1	-4.1800E+2
-7.6269E-1	5.9953E-1	-2.0000E+0
-7.6257E-1	5.9735E-1	5.3200E+2
-7.6233E-1	5.9881E-1	-7.4000E+1
-7.6210E-1	5.9711E-1	2.4200E+2
-7.6198E-1	5.9662E-1	1.8000E+2
-7.6174E-1	5.9711E-1	3.1600E+2
-7.6151E-1	5.9759E-1	-2.2800E+2
-7.6139E-1	5.9905E-1	9.9000E+1
-7.6116E-1	5.9662E-1	-4.4100E+2
-7.6092E-1	5.9540E-1	-2.4000E+1
-7.6080E-1	5.9540E-1	-1.4900E+2
-7.6057E-1	5.9589E-1	1.5000E+2
-7.6045E-1	5.9540E-1	-2.8500E+2
-7.6022E-1	5.9516E-1	-2.0000E+2
-7.5998E-1	5.9589E-1	-4.5800E+2
-7.5986E-1	5.9395E-1	-5.7400E+2
-7.5963E-1	5.9492E-1	6.5500E+2
-7.5939E-1	5.9638E-1	-5.3700E+2
-7.5927E-1	5.9589E-1	-5.1500E+2
-7.5904E-1	5.9638E-1	-1.8700E+2
-7.5880E-1	5.9565E-1	-7.1900E+2
-7.5869E-1	5.9613E-1	-4.5500E+2
-7.5845E-1	5.9516E-1	-5.3500E+2
-7.5822E-1	5.9370E-1	-3.6900E+2
-7.5810E-1	5.9443E-1	4.0100E+2
-7.5786E-1	5.9346E-1	3.2000E+1
-7.5774E-1	5.9322E-1	2.1100E+2
-7.5751E-1	5.9273E-1	9.3000E+2
-7.5727E-1	5.9152E-1	1.1700E+2
-7.5716E-1	5.9249E-1	5.0700E+2
-7.5692E-1	5.8885E-1	5.8400E+2
-7.5669E-1	5.8714E-1	2.5800E+2
-7.5657E-1	5.8617E-1	2.5500E+2
-7.5633E-1	5.8593E-1	-3.4000E+1
-7.5610E-1	5.8496E-1	5.8400E+2
-7.5598E-1	5.8374E-1	2.5500E+2
-7.5574E-1	5.8131E-1	2.0200E+2
-7.5563E-1	5.8302E-1	-1.6900E+2
-7.5539E-1	5.8107E-1	6.1800E+2
-7.5516E-1	5.8083E-1	-7.2000E+1
-7.5504E-1	5.8010E-1	-5.1800E+2
-7.5480E-1	5.7889E-1	2.2000E+2
-7.5457E-1	5.7597E-1	1.0000E+2
-7.5445E-1	5.7840E-1	1.9800E+2
-7.5421E-1	5.7694E-1	4.0400E+2
-7.5398E-1	5.7621E-1	-2.4000E+1
-7.5386E-1	5.7524E-1	3.0500E+2
-7.5363E-1	5.7621E-1	-1.1500E+2
-7.5351E-1	5.7573E-1	2.4200E+2
-7.5327E-1	5.7451E-1	-1.7000E+1
-7.5304E-1	5.7378E-1	-1.7300E+2
-7.5292E-1	5.7305E-1	2.6400E+2
-7.5269E-1	5.7330E-1	3.5400E+2
-7.5245E-1	5.7208E-1	5.6000E+2
-7.5233E-1	5.7160E-1	-2.6700E+2
-7.5210E-1	5.7160E-1	3.7000E+1
-7.5186E-1	5.6941E-1	-2.5500E+2
-7.5174E-1	5.7063E-1	-1.3100E+2
-7.5151E-1	5.7063E-1	6.0800E+2
-7.5139E-1	5.6844E-1	3.5900E+2
-7.5116E-1	5.6965E-1	2.4000E+1
-7.5092E-1	5.6965E-1	7.2300E+2
-7.5080E-1	5.6941E-1	3.1000E+1
-7.5057E-1	5.6795E-1	-1.7300E+2
-7.5033E-1	5.6917E-1	2.9700E+2
-7.5021E-1	5.6795E-1	1.6300E+2
-7.4998E-1	5.6795E-1	-2.7800E+2
-7.4974E-1	5.6820E-1	-4.1000E+2
-7.4963E-1	5.6868E-1	-4.5000E+1
-7.4939E-1	5.6771E-1	4.4100E+2
-7.4916E-1	5.6844E-1	-7.2000E+1
-7.4904E-1	5.6625E-1	2.8300E+2
-7.4880E-1	5.6528E-1	1.1500E+2
-7.4869E-1	5.6820E-1	2.3000E+2
-7.4845E-1	5.6893E-1	-3.3000E+1
-7.4821E-1	5.6650E-1	-7.3600E+2
-7.4810E-1	5.6965E-1	-6.3900E+2
-7.4786E-1	5.7063E-1	-3.6000E+2
-7.4763E-1	5.6917E-1	-6.7300E+2
-7.4751E-1	5.7233E-1	-9.7700E+2
-7.4727E-1	5.7500E-1	-8.8400E+2
-7.4704E-1	5.7548E-1	-1.5380E+3
-7.4692E-1	5.7913E-1	-1.2070E+3
-7.4668E-1	5.8156E-1	-3.9500E+2
-7.4657E-1	5.8180E-1	-4.0100E+2
-7.4633E-1	5.7986E-1	-2.1000E+2
-7.4610E-1	5.8107E-1	-7.3000E+1
-7.4598E-1	5.7961E-1	7.4100E+2
-7.4574E-1	5.7573E-1	8.2000E+2
-7.4551E-1	5.7330E-1	1.6700E+3
-7.4539E-1	5.6917E-1	1.7370E+3
-7.4516E-1	5.6917E-1	7.4000E+2
-7.4492E-1	5.6285E-1	9.5800E+2
-7.4480E-1	5.6188E-1	1.4020E+3
-7.4457E-1	5.6115E-1	6.1400E+2
-7.4445E-1	5.5896E-1	6.0900E+2
-7.4421E-1	5.5872E-1	8.9000E+1
-7.4398E-1	5.5654E-1	3.9400E+2
-7.4386E-1	5.5678E-1	5.4800E+2
-7.4363E-1	5.5338E-1	4.6700E+2
-7.4339E-1	5.5265E-1	1.8100E+2
-7.4327E-1	5.5216E-1	-4.3000E+1
-7.4304E-1	5.5168E-1	3.7900E+2
-7.4280E-1	5.5168E-1	1.5500E+2
-7.4268E-1	5.5071E-1	-1.8800E+2
-7.4245E-1	5.4949E-1	2.9500E+2
-7.4233E-1	5.4852E-1	-2.3700E+2
-7.4210E-1	5.4852E-1	3.0000E+1
-7.4186E-1	5.4755E-1	1.3500E+2
-7.4174E-1	5.4682E-1	1.2500E+2
-7.4151E-1	5.4536E-1	2.8000E+1
-7.4127E-1	5.4682E-1	3.9100E+2
-7.4116E-1	5.4536E-1	-1.4600E+2
-7.4092E-1	5.4463E-1	1.2300E+2
-7.4068E-1	5.4487E-1	3.0900E+2
-7.4057E-1	5.4439E-1	2.4700E+2
-7.4033E-1	5.4342E-1	-4.3100E+2
-7.4010E-1	5.4220E-1	-3.9300E+2
-7.3998E-1	5.4220E-1	3.3600E+2
-7.3974E-1	5.4026E-1	-8.3000E+1
-7.3963E-1	5.4026E-1	6.5200E+2
-7.3939E-1	5.4026E-1	-9.6000E+1
-7.3916E-1	5.4172E-1	-6.0000E+1
-7.3904E-1	5.3929E-1	3.0500E+2
-7.3880E-1	5.4002E-1	1.8300E+2
-7.3868E-1	5.4050E-1	2.9400E+2
-7.3845E-1	5.3880E-1	-2.6700E+2
-7.3821E-1	5.3759E-1	-2.7000E+1
-7.3810E-1	5.3880E-1	-2.3300E+2
-7.3786E-1	5.3977E-1	2.0000E+2
-7.3763E-1	5.3904E-1	3.7000E+1
-7.3751E-1	5.3759E-1	2.4100E+2
-7.3727E-1	5.3783E-1	-1.5200E+2
-7.3704E-1	5.3686E-1	-1.5600E+2
-7.3692E-1	5.3491E-1	1.1100E+2
-7.3668E-1	5.3491E-1	-1.5200E+2
-7.3657E-1	5.3637E-1	2.7300E+2
-7.3633E-1	5.3613E-1	4.0200E+2
-7.3610E-1	5.3637E-1	-2.3400E+2
-7.3598E-1	5.3467E-1	2.0800E+2
-7.3574E-1	5.3394E-1	9.5000E+1
-7.3551E-1	5.3564E-1	1.1900E+2
-7.3539E-1	5.3467E-1	-2.6600E+2
-7.3515E-1	5.3467E-1	-9.3000E+1
-7.3492E-1	5.3491E-1	4.0400E+2
-7.3480E-1	5.3370E-1	4.4500E+2
-7.3457E-1	5.3467E-1	4.9300E+2
-7.3445E-1	5.3467E-1	-2.9400E+2
-7.3421E-1	5.3491E-1	-1.4700E+2
-7.3398E-1	5.3394E-1	-1.4400E+2
-7.3386E-1	5.3321E-1	-7.1000E+2
-7.3363E-1	5.3467E-1	-3.5600E+2
-7.3339E-1	5.3273E-1	-5.8700E+2
-7.3327E-1	5.3516E-1	-4.9300E+2
-7.3304E-1	5.3443E-1	-3.7700E+2
-7.3280E-1	5.3516E-1	-7.8000E+1
-7.3268E-1	5.3540E-1	-5.4000E+2
-7.3245E-1	5.3564E-1	-3.5400E+2
-7.3233E-1	5.3686E-1	-1.8500E+2
-7.3210E-1	5.3929E-1	-3.1700E+2
-7.3186E-1	5.3856E-1	-5.5700E+2
-7.3174E-1	5.4099E-1	-7.1800E+2
-7.3151E-1	5.4099E-1	-8.7300E+2
-7.3127E-1	5.4390E-1	-1.3700E+3
-7.3115E-1	5.4415E-1	-1.2540E+3
-7.3092E-1	5.4682E-1	-9.8800E+2
-7.3068E-1	5.5022E-1	-1.9060E+3
-7.3057E-1	5.5508E-1	-1.5480E+3
-7.3033E-1	5.5896E-1	-2.3030E+3
-7.3010E-1	5.6528E-1	-2.0620E+3
-7.2998E-1	5.7233E-1	-2.7870E+3
-7.2974E-1	5.7743E-1	-2.0070E+3
-7.2962E-1	5.7767E-1	-1.8610E+3
-7.2939E-1	5.8131E-1	-1.8370E+3
-7.2915E-1	5.8277E-1	-2.4300E+2
-7.2904E-1	5.8253E-1	-7.2000E+1
-7.2880E-1	5.8326E-1	5.5900E+2
-7.2857E-1	5.7961E-1	1.4150E+3
-7.2845E-1	5.7233E-1	2.1550E+3
-7.2821E-1	5.6868E-1	2.4930E+3
-7.2798E-1	5.6139E-1	2.1500E+3
-7.2786E-1	5.5629E-1	2.2070E+3
-7.2762E-1	5.5071E-1	2.3490E+3
-7.2751E-1	5.4828E-1	1.8460E+3
-7.2727E-1	5.4852E-1	1.1800E+3
-7.2704E-1	5.4220E-1	1.5770E+3
-7.2692E-1	5.3807E-1	8.5900E+2
-7.2668E-1	5.3467E-1	1.4120E+3
-7.2645E-1	5.3030E-1	7.5500E+2
-7.2633E-1	5.2860E-1	2.2000E+1
-7.2610E-1	5.2423E-1	6.3700E+2
-7.2586E-1	5.2374E-1	5.6100E+2
-7.2574E-1	5.2374E-1	3.1800E+2
-7.2551E-1	5.2350E-1	2.3900E+2
-7.2539E-1	5.2107E-1	-2.6000E+2
-7.2515E-1	5.2107E-1	5.8700E+2
-7.2492E-1	5.1912E-1	-1.0600E+2
-7.2480E-1	5.1888E-1	5.8000E+2
-7.2457E-1	5.1621E-1	-1.3100E+2
-7.2433E-1	5.1645E-1	1.7800E+2
-7.2421E-1	5.1548E-1	1.6700E+2
-7.2398E-1	5.1524E-1	1.4000E+2
-7.2374E-1	5.1378E-1	-2.0000E+2
-7.2362E-1	5.1329E-1	6.6700E+2
-7.2339E-1	5.1256E-1	5.7000E+1
-7.2315E-1	5.1135E-1	1.7300E+2
-7.2304E-1	5.1232E-1	2.9700E+2
-7.2280E-1	5.0965E-1	-4.5400E+2
-7.2268E-1	5.1038E-1	-2.9200E+2
-7.2245E-1	5.0941E-1	-9.6000E+1
-7.2221E-1	5.0916E-1	-1.4000E+2
-7.2209E-1	5.0819E-1	1.3200E+2
-7.2186E-1	5.0819E-1	-2.5200E+2
-7.2162E-1	5.0673E-1	-3.4400E+2
-7.2151E-1	5.0819E-1	-4.1000E+2
-7.2127E-1	5.0625E-1	2.3900E+2
-7.2104E-1	5.0479E-1	-2.9500E+2
-7.2092E-1	5.0552E-1	-2.6900E+2
-7.2068E-1	5.0601E-1	2.8000E+1
-7.2057E-1	5.0479E-1	3.9600E+2
-7.2033E-1	5.0552E-1	6.5100E+2
-7.2009E-1	5.0406E-1	5.3800E+2
-7.1998E-1	5.0333E-1	1.4900E+2
-7.1974E-1	5.0236E-1	2.4100E+2
-7.1951E-1	5.0260E-1	-5.2700E+2
-7.1939E-1	5.0260E-1	-2.1900E+2
-7.1915E-1	5.0260E-1	-5.5400E+2
-7.1892E-1	5.0163E-1	4.2600E+2
-7.1880E-1	5.0309E-1	1.9300E+2
-7.1857E-1	4.9969E-1	2.1700E+2
-7.1845E-1	5.0017E-1	-1.3000E+1
-7.1821E-1	5.0066E-1	-1.9000E+2
-7.1798E-1	5.0115E-1	-1.3300E+2
-7.1786E-1	5.0090E-1	2.0900E+2
-7.1762E-1	5.0139E-1	-2.3700E+2
-7.1739E-1	4.9847E-1	-1.9800E+2
-7.1727E-1	4.9799E-1	-3.9500E+2
-7.1704E-1	4.9993E-1	-1.9100E+2
-7.1680E-1	4.9920E-1	2.5600E+2
-7.1668E-1	4.9896E-1	2.8200E+2
-7.1645E-1	4.9799E-1	-3.7400E+2
-7.1633E-1	4.9629E-1	-2.0000E+2
-7.1609E-1	4.9726E-1	-4.6400E+2
-7.1586E-1	4.9726E-1	-1.7100E+2
-7.1574E-1	4.9775E-1	-2.1000E+2
-7.1551E-1	4.9799E-1	1.9800E+2
-7.1527E-1	4.9629E-1	3.0000E+2
-7.1515E-1	4.9507E-1	1.3800E+2
-7.1492E-1	4.9750E-1	-4.3900E+2
-7.1468E-1	4.9726E-1	1.3500E+2
-7.1456E-1	4.9629E-1	-1.1600E+2
-7.1433E-1	4.9459E-1	4.0500E+2
-7.1409E-1	4.9653E-1	-4.1900E+2
-7.1398E-1	4.9677E-1	3.0200E+2
-7.1374E-1	4.9507E-1	-1.2400E+2
-7.1362E-1	4.9507E-1	2.3900E+2
-7.1339E-1	4.9362E-1	3.6100E+2
-7.1315E-1	4.9507E-1	1.4100E+2
-7.1304E-1	4.9386E-1	-2.7800E+2
-7.1280E-1	4.9556E-1	-2.5400E+2
-7.1256E-1	4.9532E-1	4.3700E+2
-7.1245E-1	4.9362E-1	2.3100E+2
-7.1221E-1	4.9386E-1	2.6700E+2
-7.1198E-1	4.9483E-1	-3.3900E+2
-7.1186E-1	4.9459E-1	-7.9000E+2
-7.1162E-1	4.9313E-1	-3.3100E+2
-7.1151E-1	4.9459E-1	2.2000E+2
-7.1127E-1	4.9362E-1	3.1200E+2
-7.1104E-1	4.9532E-1	-3.1800E+2
-7.1092E-1	4.9337E-1	-8.7000E+1
-7.1068E-1	4.9459E-1	-3.4000E+2
-7.1056E-1	4.9240E-1	1.7800E+2
-7.1033E-1	4.9167E-1	-1.9500E+2
-7.1009E-1	4.9313E-1	-4.9900E+2
-7.0998E-1	4.9362E-1	3.7200E+2
-7.0974E-1	4.9143E-1	-3.1000E+1
-7.0951E-1	4.9410E-1	-1.4000E+1
-7.0939E-1	4.9192E-1	2.1000E+2
-7.0915E-1	4.9289E-1	-3.0200E+2
-7.0892E-1	4.9240E-1	1.3200E+2
-7.0880E-1	4.9216E-1	-5.0400E+2
-7.0856E-1	4.9094E-1	2.6200E+2
-7.0845E-1	4.9119E-1	-3.0400E+2
-7.0821E-1	4.9240E-1	-5.0000E+0
-7.0798E-1	4.9216E-1	-5.4700E+2
-7.0786E-1	4.9143E-1	-8.8000E+1
-7.0762E-1	4.9070E-1	-1.5600E+2
-7.0739E-1	4.9046E-1	-3.8000E+1
-7.0727E-1	4.9289E-1	-6.4800E+2
-7.0703E-1	4.9240E-1	-1.5500E+2
-7.0680E-1	4.9240E-1	7.7000E+1
-7.0668E-1	4.9143E-1	-1.1400E+2
-7.0645E-1	4.9192E-1	-1.1200E+2
-7.0633E-1	4.9070E-1	-4.8400E+2
-7.0609E-1	4.9167E-1	-9.5000E+1
-7.0586E-1	4.9143E-1	-6.5100E+2
-7.0574E-1	4.9264E-1	-6.8000E+1
-7.0551E-1	4.9289E-1	-4.5600E+2
-7.0527E-1	4.9216E-1	-4.9700E+2
-7.0515E-1	4.9167E-1	-5.2000E+1
-7.0492E-1	4.9192E-1	-3.3300E+2
-7.0468E-1	4.9264E-1	-6.9800E+2
-7.0456E-1	4.9167E-1	-2.9700E+2
-7.0433E-1	4.9167E-1	-6.6700E+2
-7.0409E-1	4.9143E-1	-3.0800E+2
-7.0398E-1	4.9119E-1	-2.7000E+1
-7.0374E-1	4.9216E-1	2.1000E+1
-7.0362E-1	4.9167E-1	-5.3500E+2
-7.0339E-1	4.9386E-1	-3.1300E+2
-7.0315E-1	4.9264E-1	-3.6200E+2
