-30.0000000000	2.2846312940
-29.8828125000	4.0659010129
-29.7656250000	3.0297549649
-29.6484375000	5.6632502718
-29.5312500000	5.0368494063
-29.4140625000	7.1919906393
-29.2968750000	1.9079957931
-29.1796875000	3.3443864794
-29.0625000000	2.8198389178
-28.9453125000	2.8226133935
-28.8281250000	3.5586610276
-28.7109375000	1.5054364411
-28.5937500000	5.9058829331
-28.4765625000	3.0609164098
-28.3593750000	2.1313855783
-28.2421875000	2.9909893072
-28.1250000000	2.3744687498
-28.0078125000	1.2875252883
-27.8906250000	2.1746370879
-27.7734375000	6.3739013720
-27.6562500000	3.4838930729
-27.5390625000	3.1287278859
-27.4218750000	8.5352566856
-27.3046875000	2.0496719598
-27.1875000000	1.9433193500
-27.0703125000	3.5566213296
-26.9531250000	3.6801179629
-26.8359375000	5.3442754134
-26.7187500000	3.3636114880
-26.6015625000	3.4023067840
-26.4843750000	2.0804666181
-26.3671875000	2.2075653549
-26.2500000000	3.4001074850
-26.1328125000	5.5258156536
-26.0156250000	2.9170748531
-25.8984375000	3.7420018990
-25.7812500000	6.2688754977
-25.6640625000	6.0492312221
-25.5468750000	4.1191372589
-25.4296875000	5.7609346291
-25.3125000000	3.4355177619
-25.1953125000	1.7490949157
-25.0781250000	1.2390666589
-24.9609375000	4.7164790991
-24.8437500000	5.1941415844
-24.7265625000	0.4870300439
-24.6093750000	2.9315056576
-24.4921875000	4.9350585573
-24.3750000000	4.2123041499
-24.2578125000	2.9239257705
-24.1406250000	4.9517196219
-24.0234375000	2.4717876515
-23.9062500000	4.5035984929
-23.7890625000	4.5008208152
-23.6718750000	2.9007447892
-23.5546875000	4.0834179307
-23.4375000000	3.9066430435
-23.3203125000	2.4816293392
-23.2031250000	6.9117497750
-23.0859375000	6.9713208875
-22.9687500000	1.6001688508
-22.8515625000	2.6697291109
-22.7343750000	4.0535636687
-22.6171875000	4.1258641455
-22.5000000000	3.8726540758
-22.3828125000	1.5418191703
-22.2656250000	2.4502219446
-22.1484375000	7.0864225457
-22.0312500000	3.1085098763
-21.9140625000	3.5725551085
-21.7968750000	2.2601965995
-21.6796875000	4.0274651785
-21.5625000000	2.1958018609
-21.4453125000	4.7172540315
-21.3281250000	2.3457849279
-21.2109375000	4.1929427632
-21.0937500000	12.3974923119
-20.9765625000	3.1010293600
-20.8593750000	3.8155690399
-20.7421875000	1.5304877859
-20.6250000000	3.5972978333
-20.5078125000	3.6991172234
-20.3906250000	7.8552035776
-20.2734375000	4.1836682421
-20.1562500000	3.4486040015
-20.0390625000	6.2862116492
-19.9218750000	6.8956095751
-19.8046875000	3.7049992974
-19.6875000000	5.5047337443
-19.5703125000	6.1546504830
-19.4531250000	3.6735795011
-19.3359375000	3.4794262480
-19.2187500000	0.9790318064
-19.1015625000	4.5912153182
-18.9843750000	6.8005357981
-18.8671875000	6.9018582632
-18.7500000000	3.4286189444
-18.6328125000	2.5156802618
-18.5156250000	5.1393018726
-18.3984375000	2.0850500462
-18.2812500000	7.2147865496
-18.1640625000	3.3994191805
-18.0468750000	2.1768752271
-17.9296875000	7.6255867672
-17.8125000000	3.0736936483
-17.6953125000	4.5562277905
-17.5781250000	1.0622576521
-17.4609375000	2.1052502339
-17.3437500000	1.9066411139
-17.2265625000	7.5356061601
-17.1093750000	5.2096731313
-16.9921875000	3.1657698017
-16.8750000000	3.8517418086
-16.7578125000	2.7584415362
-16.6406250000	0.8522598154
-16.5234375000	6.9662770923
-16.4062500000	4.1500546029
-16.2890625000	2.7356313006
-16.1718750000	5.2487028762
-16.0546875000	6.2707914380
-15.9375000000	6.9189523947
-15.8203125000	1.4358688273
-15.7031250000	3.1335556157
-15.5859375000	1.9726134063
-15.4687500000	4.6379973218
-15.3515625000	2.7771034470
-15.2343750000	1.7093447690
-15.1171875000	3.6224042277
-15.0000000000	2.8699301407
-14.8828125000	1.4575281774
-14.7656250000	2.7093470657
-14.6484375000	5.6313998349
-14.5312500000	1.6290941380
-14.4140625000	1.5058523986
-14.2968750000	3.3561341566
-14.1796875000	6.7185189503
-14.0625000000	3.0292220932
-13.9453125000	3.7822466457
-13.8281250000	2.3589779001
-13.7109375000	3.4842910531
-13.5937500000	3.4628193870
-13.4765625000	2.7170017567
-13.3593750000	3.2300721901
-13.2421875000	2.8121812799
-13.1250000000	6.5484208894
-13.0078125000	4.2557558436
-12.8906250000	4.8434399563
-12.7734375000	6.7208346908
-12.6562500000	3.3797709070
-12.5390625000	1.5809339127
-12.4218750000	2.2699341488
-12.3046875000	5.9383591991
-12.1875000000	4.0201317067
-12.0703125000	2.7303668292
-11.9531250000	3.4259880518
-11.8359375000	3.0005021356
-11.7187500000	1.8740987222
