-30.0000000000	2.9223440141
-29.8828125000	2.3953024876
-29.7656250000	5.3453516125
-29.6484375000	2.6523446548
-29.5312500000	0.6743325909
-29.4140625000	3.8333090622
-29.2968750000	1.3315888054
-29.1796875000	3.3224782183
-29.0625000000	5.2138113398
-28.9453125000	1.0763508775
-28.8281250000	4.1858018737
-28.7109375000	2.2572102642
-28.5937500000	4.6099191003
-28.4765625000	7.3824016949
-28.3593750000	5.7344977316
-28.2421875000	1.0505238559
-28.1250000000	1.8507063634
-28.0078125000	5.0126766606
-27.8906250000	2.1981758210
-27.7734375000	3.4835740737
-27.6562500000	4.2322637960
-27.5390625000	2.6083473005
-27.4218750000	2.8525581128
-27.3046875000	3.4440128558
-27.1875000000	5.2176099298
-27.0703125000	5.1807224430
-26.9531250000	3.0620035358
-26.8359375000	5.7607736859
-26.7187500000	5.2085274959
-26.6015625000	8.0323427317
-26.4843750000	0.9711950455
-26.3671875000	9.5236955658
-26.2500000000	3.5429674387
-26.1328125000	5.4458023670
-26.0156250000	4.2176508546
-25.8984375000	2.6363744358
-25.7812500000	1.4306736224
-25.6640625000	1.5430411173
-25.5468750000	5.5208399553
-25.4296875000	2.7195487415
-25.3125000000	7.9040842730
-25.1953125000	5.2669313933
-25.0781250000	2.1671443822
-24.9609375000	2.4248172041
-24.8437500000	8.3511229631
-24.7265625000	4.6801653804
-24.6093750000	3.9835459344
-24.4921875000	4.1647241611
-24.3750000000	3.9038439912
-24.2578125000	3.7889113846
-24.1406250000	5.9152152673
-24.0234375000	2.2911814252
-23.9062500000	3.8001645451
-23.7890625000	1.1061698153
-23.6718750000	5.4817472640
-23.5546875000	8.3288667433
-23.4375000000	4.6041505103
-23.3203125000	3.3633031027
-23.2031250000	5.5455356217
-23.0859375000	6.2779853460
-22.9687500000	5.7850626000
-22.8515625000	2.5017997378
-22.7343750000	7.6218837754
-22.6171875000	2.0480561426
-22.5000000000	3.4362045721
-22.3828125000	3.1367690236
-22.2656250000	2.6835787883
-22.1484375000	2.4504588216
-22.0312500000	3.5909794248
-21.9140625000	2.7815542261
-21.7968750000	2.6395456726
-21.6796875000	2.9100826278
-21.5625000000	4.3660370070
-21.4453125000	0.7326082104
-21.3281250000	3.9768756546
-21.2109375000	6.4440320335
-21.0937500000	1.0876364739
-20.9765625000	3.6743968293
-20.8593750000	3.2777079083
-20.7421875000	4.4429163093
-20.6250000000	3.8985768878
-20.5078125000	3.1577300477
-20.3906250000	1.1108063941
-20.2734375000	2.5115057991
-20.1562500000	6.8454481466
-20.0390625000	4.7253335930
-19.9218750000	5.3523961472
-19.8046875000	3.9751256577
-19.6875000000	5.0653819555
-19.5703125000	5.0361999565
-19.4531250000	9.8667284854
-19.3359375000	5.0678296710
-19.2187500000	4.6438371443
-19.1015625000	4.5583062170
-18.9843750000	2.4608972906
-18.8671875000	4.0995200454
-18.7500000000	1.2841369110
-18.6328125000	3.6768959439
-18.5156250000	7.7951798286
-18.3984375000	2.5583805031
-18.2812500000	4.4834901520
-18.1640625000	1.6372107550
-18.0468750000	1.3817503562
-17.9296875000	4.1241093346
-17.8125000000	5.0827789303
-17.6953125000	2.7341310750
-17.5781250000	2.5244120933
-17.4609375000	3.3736241378
-17.3437500000	2.9068771849
-17.2265625000	1.6353992840
-17.1093750000	5.0000079620
-16.9921875000	5.0170020592
-16.8750000000	5.4285093161
-16.7578125000	8.5435548474
-16.6406250000	3.9116978413
-16.5234375000	3.5330631523
-16.4062500000	0.5934076945
-16.2890625000	3.6451333880
-16.1718750000	5.0431495015
-16.0546875000	2.5733461616
-15.9375000000	4.7469958330
-15.8203125000	0.7673541393
-15.7031250000	3.7252566653
-15.5859375000	5.5100396126
-15.4687500000	5.3441214551
-15.3515625000	2.7637571259
-15.2343750000	1.1398465673
-15.1171875000	0.5180269459
-15.0000000000	4.1333999447
-14.8828125000	3.0072419737
-14.7656250000	7.8983342587
-14.6484375000	5.5429870250
-14.5312500000	4.3657409580
-14.4140625000	1.7933058907
-14.2968750000	3.0147157354
-14.1796875000	6.2792602770
-14.0625000000	3.5884468455
-13.9453125000	2.9878791998
-13.8281250000	2.9047958659
-13.7109375000	2.8162328356
-13.5937500000	4.3853838791
-13.4765625000	2.4942185921
-13.3593750000	1.9949020182
-13.2421875000	1.1244990285
-13.1250000000	2.0779658745
-13.0078125000	2.4023466035
-12.8906250000	3.7086962593
-12.7734375000	1.6562197026
-12.6562500000	2.5965295481
-12.5390625000	9.2271423016
-12.4218750000	5.6176391533
-12.3046875000	2.0373473487
-12.1875000000	6.4641316527
-12.0703125000	5.8636654420
-11.9531250000	1.2377086733
-11.8359375000	7.1362841935
-11.7187500000	3.8889943834
-11.6015625000	1.9001770892
-11.4843750000	3.3433600129
-11.3671875000	2.4646748139
-11.2500000000	1.8518315248
-11.1328125000	3.9959377705
-11.0156250000	7.7388908953
-10.8984375000	2.1028084593
-10.7812500000	2.4562466481
-10.6640625000	6.7670564672
-10.5468750000	0.8061950346
-10.4296875000	5.8888653756
-10.3125000000	1.7394482096
-10.1953125000	10.0166006556
-10.0781250000	17.1466737450
-9.9609375000	17.5129635060
-9.8437500000	39.9518388990
-9.7265625000	51.6758318882
-9.6093750000	67.5623563112
-9.4921875000	79.7906360477
-9.3750000000	83.8510997791
-9.2578125000	93.9743108601
-9.1406250000	87.5146413075
-9.0234375000	93.8019885401
-8.9062500000	91.5256732594
-8.7890625000	93.1430362393
-8.6718750000	87.1150867387
-8.5546875000	95.3805198627
-8.4375000000	92.9031884268
-8.3203125000	95.4530084303
-8.2031250000	95.6948732744
-8.0859375000	92.7383486077
-7.9687500000	96.6213650187
-7.8515625000	95.1271506193
-7.7343750000	90.3636674861
-7.6171875000	95.0592681595
-7.5000000000	99.9269965302
-7.3828125000	95.8321874016
-7.2656250000	96.7233952190
-7.1484375000	98.9536486112
-7.0312500000	90.8854031454
-6.9140625000	103.1730904036
-6.7968750000	92.5355647034
-6.6796875000	99.9888698895
-6.5625000000	99.2534425084
-6.4453125000	97.1846834728
-6.3281250000	103.2558968819
-6.2109375000	104.4885720710
-6.0937500000	97.7572058030
-5.9765625000	97.9943373613
-5.8593750000	105.4531159114
-5.7421875000	104.9413561316
-5.6250000000	99.6168558122
-5.5078125000	96.6499953489
-5.3906250000	101.5207675338
-5.2734375000	100.6354004598
-5.1562500000	94.3844581925
-5.0390625000	98.2197115868
-4.9218750000	96.3440439199
-4.8046875000	106.0607758538
-4.6875000000	95.7103200190
-4.5703125000	98.8134406848
-4.4531250000	95.5377687709
-4.3359375000	97.4861006099
-4.2187500000	100.6634372974
-4.1015625000	100.4470147972
-3.9843750000	92.5857808696
-3.8671875000	92.5973601767
-3.7500000000	101.2296099115
-3.6328125000	100.4689848666
-3.5156250000	102.0223677709
-3.3984375000	99.5605693277
-3.2812500000	101.6823182730
-3.1640625000	102.8944221946
-3.0468750000	99.6073268135
-2.9296875000	102.2917698097
-2.8125000000	99.2804406772
-2.6953125000	103.2776622301
-2.5781250000	102.2367817947
-2.4609375000	97.4197489362
-2.3437500000	105.2272826212
-2.2265625000	100.2745659142
-2.1093750000	104.7176686463
-1.9921875000	100.6003022559
-1.8750000000	100.0677291840
-1.7578125000	104.6090404945
-1.6406250000	96.5241971911
-1.5234375000	106.4739873443
-1.4062500000	105.9307680544
-1.2890625000	103.7138817649
-1.1718750000	104.6407853428
-1.0546875000	99.2548488344
-0.9375000000	105.7825991131
-0.8203125000	100.2557705193
-0.7031250000	105.3925562625
-0.5859375000	105.8483736260
-0.4687500000	101.6403730002
-0.3515625000	103.8247516398
-0.2343750000	98.2338200599
-0.1171875000	101.2076650650
0.0000000000	106.4089363112
0.1171875000	105.1600356555
0.2343750000	103.2746887607
0.3515625000	101.9343906800
0.4687500000	110.1127942960
0.5859375000	104.8469338259
0.7031250000	104.2216246468
0.8203125000	104.4761834751
0.9375000000	107.5659849717
1.0546875000	95.9005977961
1.1718750000	104.3425049607
1.2890625000	102.5750665066
1.4062500000	104.6393376614
1.5234375000	100.7396200068
1.6406250000	103.4735567627
1.7578125000	102.5004371788
1.8750000000	109.4281923362
1.9921875000	97.2701401800
2.1093750000	96.8054030921
2.2265625000	97.3629476534
2.3437500000	105.3985181038
2.4609375000	100.7112242700
2.5781250000	99.8724045851
2.6953125000	99.7872799628
2.8125000000	104.1713515245
2.9296875000	98.9087418217
3.0468750000	101.5059104281
3.1640625000	100.5880878562
3.2812500000	103.9961407728
3.3984375000	102.3599406894
3.5156250000	96.4541011027
3.6328125000	100.3514029170
3.7500000000	103.2521671024
3.8671875000	97.4071715004
3.9843750000	100.8194893918
4.1015625000	103.2596334478
4.2187500000	98.5258790841
4.3359375000	101.7115631066
4.4531250000	102.5563522335
4.5703125000	98.6207424694
4.6875000000	103.8865395997
4.8046875000	101.8106997143
4.9218750000	100.3458171855
5.0390625000	102.2291895639
5.1562500000	100.7358377144
5.2734375000	100.4049094394
5.3906250000	103.9884338839
5.5078125000	98.4614093823
5.6250000000	97.6843231766
5.7421875000	104.6165318957
5.8593750000	97.9459210509
5.9765625000	94.7938089588
6.0937500000	103.9090444109
6.2109375000	95.5221567737
6.3281250000	93.7645569442
6.4453125000	94.7041935282
6.5625000000	98.5955754036
6.6796875000	95.0700536371
6.7968750000	99.0157996713
6.9140625000	102.1405262870
7.0312500000	99.8846080285
7.1484375000	97.6218448910
7.2656250000	95.1775371137
7.3828125000	100.2200833836
7.5000000000	97.6633561695
7.6171875000	100.1959421122
7.7343750000	102.3716815096
7.8515625000	99.2455041753
7.9687500000	96.6838920343
8.0859375000	89.4504560048
8.2031250000	94.1166546836
8.3203125000	93.5884209004
8.4375000000	96.2035129524
8.5546875000	92.5761949356
8.6718750000	102.8086957299
8.7890625000	94.4126206058
8.9062500000	94.0345606416
9.0234375000	82.9573738927
9.1406250000	76.3975748414
9.2578125000	73.3410892915
9.3750000000	64.2252058572
9.4921875000	60.2076420905
9.6093750000	58.7047353517
9.7265625000	52.6467157019
9.8437500000	46.7504378560
9.9609375000	40.5893184671
10.0781250000	41.7777422132
10.1953125000	31.1656630130
10.3125000000	37.4670579730
10.4296875000	26.1871587138
10.5468750000	27.3103045281
10.6640625000	19.0482437685
10.7812500000	20.3249961949
10.8984375000	18.8382687279
11.0156250000	17.6356738972
11.1328125000	16.6943792259
11.2500000000	13.5302361476
11.3671875000	14.9628922998
11.4843750000	6.4296338439
11.6015625000	9.3990711908
11.7187500000	12.5491629235
11.8359375000	9.6124035143
11.9531250000	8.7688457323
12.0703125000	4.8763496264
12.1875000000	6.5760521655
12.3046875000	9.7387046697
12.4218750000	2.1566377557
12.5390625000	1.7330168258
12.6562500000	7.4465164583
12.7734375000	6.2027175402
12.8906250000	2.6748664901
13.0078125000	1.6897618882
13.1250000000	3.3996574594
13.2421875000	6.0874466625
13.3593750000	2.9245027809
13.4765625000	7.7988017622
13.5937500000	5.5074971000
13.7109375000	5.7580473578
13.8281250000	1.2354576653
13.9453125000	4.8353428049
14.0625000000	4.2490724385
14.1796875000	3.8512092786
14.2968750000	0.6710232899
14.4140625000	3.1602316193
14.5312500000	2.9933303603
14.6484375000	2.6533081893
14.7656250000	8.3646941092
14.8828125000	3.7010639691
15.0000000000	4.9719950447
15.1171875000	1.7070492680
15.2343750000	3.1137212382
15.3515625000	3.4246727873
15.4687500000	1.8438213486
15.5859375000	4.1600015774
15.7031250000	3.3285036230
15.8203125000	4.0692890502
15.9375000000	4.2457865572
16.0546875000	2.9755536123
16.1718750000	6.0963835130
16.2890625000	3.2865010032
16.4062500000	1.6635209006
16.5234375000	2.9786198491
16.6406250000	2.8188374730
16.7578125000	3.8846414464
16.8750000000	4.2132848065
16.9921875000	1.7799054246
17.1093750000	5.1112251989
17.2265625000	3.8628918208
17.3437500000	2.7196297468
17.4609375000	2.2174986228
17.5781250000	3.7466755123
17.6953125000	1.5381375858
17.8125000000	4.7146227554
17.9296875000	0.9563931520
18.0468750000	2.7582791483
18.1640625000	2.2953327358
18.2812500000	3.3576698880
18.3984375000	0.9145942124
18.5156250000	7.6693047800
18.6328125000	3.7956158250
18.7500000000	5.1451510048
18.8671875000	5.5040900450
18.9843750000	2.9818976620
19.1015625000	6.9920135736
19.2187500000	6.8620404162
19.3359375000	4.1460823679
19.4531250000	0.2781641245
19.5703125000	3.4195873142
19.6875000000	3.4670975539
19.8046875000	2.7503285269
19.9218750000	5.3878183147
20.0390625000	4.1761185490
20.1562500000	2.2513291514
20.2734375000	3.9265367166
20.3906250000	3.5557968011
20.5078125000	7.7833207462
20.6250000000	2.0088210848
20.7421875000	5.6780581596
20.8593750000	4.1066693110
20.9765625000	4.3415214266
21.0937500000	6.0016074844
21.2109375000	0.4511710612
21.3281250000	1.4411929620
21.4453125000	1.3793624736
21.5625000000	1.1748109601
21.6796875000	4.8007671844
21.7968750000	6.4611275041
21.9140625000	5.1612969932
22.0312500000	2.9400268765
22.1484375000	4.9244025503
22.2656250000	2.7136426080
22.3828125000	2.9027251660
22.5000000000	3.7456789827
22.6171875000	5.2749011150
22.7343750000	2.8577097670
22.8515625000	5.9348518682
22.9687500000	3.1161693680
23.0859375000	3.2315276880
23.2031250000	4.4699304138
23.3203125000	1.3196431490
23.4375000000	1.6849580713
23.5546875000	1.7211900747
23.6718750000	1.6334699320
23.7890625000	0.8649831106
23.9062500000	1.8799210889
24.0234375000	2.9981309452
24.1406250000	4.4359105555
24.2578125000	2.0846183135
24.3750000000	0.4324910131
24.4921875000	4.2920092905
24.6093750000	6.2838776133
24.7265625000	2.7058910163
24.8437500000	1.3646310193
24.9609375000	3.5887055640
25.0781250000	2.0979059480
25.1953125000	2.2104550872
25.3125000000	2.5540392259
25.4296875000	2.1265810621
25.5468750000	6.3982680126
25.6640625000	4.0914828747
25.7812500000	1.8500345680
25.8984375000	1.0074609901
26.0156250000	2.9520075468
26.1328125000	8.4445254385
26.2500000000	2.4333062425
26.3671875000	3.7696861518
26.4843750000	3.3063007183
26.6015625000	2.8466284622
26.7187500000	1.5007595262
26.8359375000	5.5554231323
26.9531250000	6.2183187638
27.0703125000	4.5360014468
27.1875000000	1.4807846112
27.3046875000	3.6916430272
27.4218750000	0.9299069278
27.5390625000	4.4185250182
27.6562500000	6.0006881022
27.7734375000	0.7331697282
27.8906250000	2.7684694688
28.0078125000	5.5182622590
28.1250000000	5.0559908917
28.2421875000	2.4453788344
28.3593750000	0.6364561915
28.4765625000	5.1349206638
28.5937500000	1.1077452983
28.7109375000	2.5023557436
28.8281250000	3.0252136307
28.9453125000	3.7059521652
29.0625000000	3.1040371182
29.1796875000	5.7843647520
29.2968750000	8.2807594417
29.4140625000	9.8529388188
29.5312500000	3.1412825943
29.6484375000	1.5357218661
29.7656250000	6.0449705050
29.8828125000	0.0000000000
