-30.0000000000	1.0509991989
-29.8828125000	5.8656994298
-29.7656250000	4.3057556214
-29.6484375000	6.7538118947
-29.5312500000	4.2132497945
-29.4140625000	3.7238869495
-29.2968750000	5.4153781873
-29.1796875000	3.1702684194
-29.0625000000	1.8597035923
-28.9453125000	3.7122135213
-28.8281250000	7.0119865128
-28.7109375000	0.5983809361
-28.5937500000	1.5233401296
-28.4765625000	6.1958147090
-28.3593750000	4.6761295111
-28.2421875000	4.5743957737
-28.1250000000	4.2451052148
-28.0078125000	5.7507639001
-27.8906250000	2.4577905830
-27.7734375000	6.2488501109
-27.6562500000	2.2555682690
-27.5390625000	3.8029517214
-27.4218750000	2.5497838311
-27.3046875000	1.3082368668
-27.1875000000	1.3883815884
-27.0703125000	4.4566182251
-26.9531250000	2.1562819660
-26.8359375000	0.8283700813
-26.7187500000	3.5695724422
-26.6015625000	8.3553931112
-26.4843750000	6.5930035948
-26.3671875000	10.1446611058
-26.2500000000	3.2166350215
-26.1328125000	6.5674181703
-26.0156250000	4.3049074348
-25.8984375000	11.4403346449
-25.7812500000	4.3887768011
-25.6640625000	1.3605252864
-25.5468750000	7.1295577147
-25.4296875000	1.8067575287
-25.3125000000	3.2661594269
-25.1953125000	3.3612150205
-25.0781250000	3.4986396792
-24.9609375000	2.6695466584
-24.8437500000	5.9066012370
-24.7265625000	3.0259280827
-24.6093750000	4.2196107653
-24.4921875000	5.3169667406
-24.3750000000	9.2723248606
-24.2578125000	3.6383669179
-24.1406250000	1.7109243906
-24.0234375000	1.1913726699
-23.9062500000	4.0233269934
-23.7890625000	3.6977268666
-23.6718750000	3.0578714390
-23.5546875000	3.1332938652
-23.4375000000	1.8112717182
-23.3203125000	4.7953528567
-23.2031250000	7.7296903118
-23.0859375000	7.5993840465
-22.9687500000	4.2640568887
-22.8515625000	2.1754244994
-22.7343750000	3.7359936700
-22.6171875000	1.2257805960
-22.5000000000	4.0109090056
-22.3828125000	4.9563109920
-22.2656250000	2.6389713563
-22.1484375000	5.4255215766
-22.0312500000	2.6742427030
-21.9140625000	3.3852221817
-21.7968750000	3.7597684208
-21.6796875000	3.7591764727
-21.5625000000	5.8405793040
-21.4453125000	6.5499437702
-21.3281250000	7.6312470696
-21.2109375000	4.6516056101
-21.0937500000	2.5163019058
-20.9765625000	5.1989713749
-20.8593750000	3.9636465141
-20.7421875000	0.7164492133
-20.6250000000	3.9779996825
